,x,y,u,v,vector
3828,296.0,88.0,82.49718800077362,-9.693018862382885,109.03860360688849
3829,304.0,88.0,113.94003667115513,4.010899366890649,134.3013902220682
3830,312.0,88.0,117.7473686733968,8.459838344393889,138.60316020092716
3831,320.0,88.0,114.29139078751665,5.882694729567096,137.14433731443702
3832,328.0,88.0,109.27770466724718,7.350840324207181,131.89216460354388
3833,336.0,88.0,114.15669593229812,6.839011352062083,132.2887583289229
3834,344.0,88.0,112.07537162530747,7.988818766258317,132.10308080172726
3835,352.0,88.0,106.97921868014147,11.509944954132349,129.3008702150667
3836,360.0,88.0,109.26420528055058,12.749151064462115,130.2005034605534
3837,368.0,88.0,108.41023570030762,18.48390751883122,130.14846103641054
3838,376.0,88.0,101.01548629791867,18.054416139528275,124.70280462040073
3839,384.0,88.0,98.07183441331772,13.950498624996932,124.71816494517002
3840,392.0,88.0,100.015496268992,11.061739756545583,123.01506616255337
3841,400.0,88.0,102.96896386900353,10.777081204522663,123.88823655851222
3842,408.0,88.0,95.96559211968294,11.49100396828833,123.17001082416891
3843,416.0,88.0,90.76922446759868,14.736115766334223,121.26669853841739
3844,424.0,88.0,91.25710623518619,11.18579525501834,119.5528341155109
3845,432.0,88.0,98.4530328807357,10.910909921644462,122.98826086913266
3846,440.0,88.0,94.0192805350458,11.140866007795715,120.04525618832291
3847,448.0,88.0,92.0797542383587,10.010311825180196,117.0256345213161
3848,456.0,88.0,90.09155593483955,7.451499415864005,115.32319952237525
3849,464.0,88.0,91.45503184242892,7.285804132354173,114.90500908807253
3850,472.0,88.0,84.34204573206186,6.786749023547707,112.81142547338246
3851,480.0,88.0,87.99096478217832,7.920073628281697,116.45796774180856
3852,488.0,88.0,85.211320705092,9.20930322103792,113.87968760701767
3853,496.0,88.0,90.5938544137275,9.365459096541489,116.59989214784703
3854,504.0,88.0,93.52160474219279,10.417466997326027,116.62574089295451
3855,512.0,88.0,87.91118332105066,7.283856499694205,117.52332796318403
3856,520.0,88.0,88.37155315334988,10.987874661597077,115.0975452687025
3857,528.0,88.0,91.01805027462544,8.351538904338945,111.70798693457924
3858,536.0,88.0,89.50018330693233,5.623659960367068,115.32685690097789
3859,544.0,88.0,88.15348081684733,5.770643312580925,115.7198211642349
3860,552.0,88.0,91.98666900482269,7.165953172885592,116.28339509901708
3861,560.0,88.0,91.05173387249613,3.665680381901899,115.54179817301187
3862,568.0,88.0,88.18895238896603,5.8782404027752,111.51048530746668
3863,576.0,88.0,87.27390388853786,4.34570791573777,113.6675511796713
3864,584.0,88.0,88.66128987366959,4.298742231865872,116.75947118915175
3865,592.0,88.0,86.41986142495591,5.248236268173378,113.74363863977109
3866,600.0,88.0,87.44794618856963,7.37193146872316,114.33255919505771
3867,608.0,88.0,83.67570530147874,6.561009531755902,113.41084024733713
3868,616.0,88.0,84.68866772990663,6.248542693737463,110.64231434869383
3869,624.0,88.0,80.25170123855511,6.091439189000931,110.8497728947747
3870,632.0,88.0,71.66762085501895,5.177787174325054,107.68894252246588
3871,8.0,80.0,0.0,0.0,0.0
3872,16.0,80.0,0.0,0.0,0.0
3873,24.0,80.0,0.0,0.0,0.0
3874,32.0,80.0,0.0,0.0,0.0
3875,40.0,80.0,0.0,0.0,0.0
3876,48.0,80.0,0.0,0.0,0.0
3877,56.0,80.0,0.0,0.0,0.0
3878,64.0,80.0,0.0,0.0,0.0
3879,72.0,80.0,0.0,0.0,0.0
3880,80.0,80.0,0.0,0.0,0.0
3881,88.0,80.0,0.0,0.0,0.0
3882,96.0,80.0,0.0,0.0,0.0
3883,104.0,80.0,0.0,0.0,0.0
3884,112.0,80.0,0.0,0.0,0.0
3885,120.0,80.0,0.0,0.0,0.0
3886,128.0,80.0,0.0,0.0,0.0
3887,136.0,80.0,0.0,0.0,0.0
