,x,y,u,v,vector
0,8.0,472.0,136.41556294618306,3.1753921174072923,137.30604321300208
1,16.0,472.0,147.93292097720544,3.7103610536533402,148.88819031918501
2,24.0,472.0,151.53393289220946,2.2149079253083146,152.29581749660395
3,32.0,472.0,154.560609776543,2.313377592780686,155.26406563040834
4,40.0,472.0,157.43020327852042,3.643376273967492,158.2105751762995
5,48.0,472.0,160.90696157378233,4.0709782456734445,161.64830189046572
6,56.0,472.0,161.60289912598486,3.6806241499433727,162.372196555264
7,64.0,472.0,163.50547190152662,3.408097461012545,164.18521379768842
8,72.0,472.0,163.44234220819797,3.7625827711820268,164.12879295313033
9,80.0,472.0,162.69256373894842,4.269322094034257,163.38321232050757
10,88.0,472.0,163.35314349500095,3.7520992153784123,164.05691534624773
11,96.0,472.0,163.0612030124495,2.8034623853836096,163.75604464696605
12,104.0,472.0,163.44917308480225,2.28453840750981,164.1385970529723
13,112.0,472.0,164.42870147239321,2.661139918806463,165.08861095973836
14,120.0,472.0,164.80046679711225,3.3962666585534924,165.45525982407304
15,128.0,472.0,164.9815291269781,4.015932127782735,165.64135967103704
16,136.0,472.0,164.52764022655091,2.6080486966260135,165.20514338492535
17,144.0,472.0,165.46331575192926,2.3272461115555854,166.12996189290232
18,152.0,472.0,165.29097214671063,3.4827983551930632,165.98251694285022
19,160.0,472.0,164.28166119274454,3.31001130775749,164.966601852963
20,168.0,472.0,163.1423792415998,3.310266127310709,164.40783637803048
21,176.0,472.0,163.69858677941983,3.1472956855106116,164.3700074605808
22,184.0,472.0,164.05757310094714,2.8010125664865626,164.73180407800345
23,192.0,472.0,163.89466933951718,2.780878210247243,164.57768747934486
24,200.0,472.0,163.76326109711854,2.40958285393174,164.46275556591817
25,208.0,472.0,163.741942500503,2.7917248850554315,164.4242153085318
26,216.0,472.0,163.67503960258585,2.260435241622357,164.365659821104
27,224.0,472.0,163.1561919413371,2.7541523742579037,163.86333073727852
28,232.0,472.0,163.36418610326274,3.353776533545192,164.04930701042613
29,240.0,472.0,163.345759898709,3.030707999442094,164.1901299842244
30,248.0,472.0,163.33897739908642,3.260075954880114,164.19999510819673
31,256.0,472.0,162.10017594417286,2.7171972388620445,163.04425662754352
32,264.0,472.0,163.13755708311373,2.5294811715862386,163.97607962487598
33,272.0,472.0,161.52785760458278,2.705813093496696,163.21654320165808
34,280.0,472.0,162.28227591191265,2.7396308705366947,162.99565004275368
35,288.0,472.0,162.84076896653605,2.9723966504580166,163.52287230201878
36,296.0,472.0,163.54479639558238,2.0911549521891817,164.23345609912118
37,304.0,472.0,162.1964128900082,1.8899185309093711,162.91279406503418
38,312.0,472.0,163.47490581007227,2.518752637123028,164.1815523039532
39,320.0,472.0,161.43595067486754,2.8609387157887993,163.263833423678
40,328.0,472.0,160.62297715339025,2.947043468084202,162.22590212017946
41,336.0,472.0,161.45483022709456,2.6305355057457676,162.4224419428485
42,344.0,472.0,161.69192157588657,3.471616566235277,162.58199844006847
43,352.0,472.0,161.49648084912832,2.957844174200047,162.32586745611252
44,360.0,472.0,160.34769225093413,2.3377584747586067,162.53687472100088
45,368.0,472.0,162.19515425837736,2.5665809973459535,162.90597644539457
46,376.0,472.0,161.50613757004646,3.0043261579594103,162.93461185094162
47,384.0,472.0,162.28881649083874,2.155495422269786,163.42147419609498
48,392.0,472.0,160.81005776602254,1.3549372375343276,161.5376500729377
49,400.0,472.0,159.42678095525818,1.5550839420311138,160.4757359505069
50,408.0,472.0,159.89716275117533,1.522007105266684,160.80484565074948
51,416.0,472.0,156.6311003953673,-0.07448911231945736,158.823137501361
52,424.0,472.0,153.50896905117096,0.6940900905021884,156.96332181789683
53,432.0,472.0,156.21337488953174,1.9013808712025089,158.9920232068874
54,440.0,472.0,157.88830732636796,2.216954726968839,159.10221857559756
55,448.0,472.0,157.9036450909574,0.8735844598462439,159.7001095262372
56,456.0,472.0,159.22051978740424,1.2450867771683487,161.2916887077547
57,464.0,472.0,159.59263611321524,1.4227207624808718,161.49296519942305
58,472.0,472.0,158.6801140124762,0.544891189944423,160.07845023858354
59,480.0,472.0,160.25693393419732,0.5581723385815496,162.2949966542572
