"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,7224.9275262954989
2,4493.7047615863148
3,2703.6912952170537
4,1637.6322218165528
5,982.75767238396975
6,587.62530472893945
7,348.73257520499084
8,212.23590373477708
9,156.65395270551693
10,138.29886555855325
11,129.01520890647168
12,119.82890954731269
13,110.7915982769068
14,101.8528033027048
15,94.735914024235143
16,87.514160786087103
17,81.849142186297783
18,76.807077978926657
19,71.99937420193892
20,67.410941587676319
21,63.233356951054333
22,59.341790958191538
23,55.81848448275489
24,52.650004326591521
25,49.993061129455327
26,47.776364979343256
27,45.922471010216306
28,44.301783631616992
29,42.97753129145223
30,41.802587151526325
31,40.729872244799118
32,39.745959606193836
33,38.847227874246727
34,38.016557063319567
35,37.229439736914223
36,36.500608154592484
37,35.791842064352366
38,35.113297436020424
39,34.460012324273677
40,33.830372285164714
41,33.269734063721799
42,32.617010370636315
43,32.126152967049215
44,31.588868585325212
45,31.07375450902429
46,30.584249222709879
47,30.11559035258043
48,29.65334940016006
49,29.211563982013423
50,28.786114266563395
51,28.380203371899007
52,27.979875851759829
53,27.599987160223847
54,27.240582960318434
55,26.911882080709191
56,26.601021650606711
57,26.30340876609916
58,26.014911270198535
59,25.74631309763636
60,25.500700616399257
61,25.310406085550461
62,25.071866790143666
63,24.917304276101035
64,24.731305320407159
65,24.613458491669043
66,24.494709423262265
67,24.387180861832508
68,24.314005709604274
69,24.203964978720698
70,24.157985121224634
71,24.108345137790891
72,24.051292336669299
73,24.01573901952808
74,23.971898057702575
75,23.930484129368473
76,23.880558655600023
77,23.834054153744006
78,23.78405708796241
79,23.73170914489593
80,23.678283137882637
81,23.621849357994947
82,23.561269340946389
83,23.494935565005267
84,23.423837792832845
85,23.348382464343381
86,23.273386958063362
87,23.183446004800061
88,23.109685028338767
89,23.014847048643993
90,22.93175857832188
91,22.836769283475228
92,22.750669131103862
93,22.662076046155249
94,22.570651708981629
95,22.490712232499178
96,22.40418819887196
97,22.326272572704148
98,22.245898785014631
99,22.169502561814774
100,22.101593142513153
101,22.029878523944834
102,21.963827127763999
103,21.902360908956616
104,21.843975714104147
105,21.788061087721253
106,21.73460053192899
107,21.683724179901901
108,21.639974980380593
109,21.592128507430026
110,21.545825018894277
111,21.502244614054586
112,21.460976069307527
113,21.421441716301995
114,21.383242837453516
115,21.346189015192294
116,21.309292621045223
117,21.272476493118262
118,21.236777192962009
119,21.201032312986861
120,21.164871405963041
121,21.12845729645182
122,21.092881055619621
123,21.055400061823892
124,21.017644915603658
125,20.980144043297212
126,20.94266597366931
127,20.905038816723657
128,20.867137334645605
129,20.8289794816382
130,20.790997432670203
131,20.752531499892392
132,20.713783248783788
133,20.674944175857235
134,20.63613556083957
135,20.597367729187539
136,20.558710632128943
137,20.520221647136584
138,20.482027670127128
139,20.444217169594516
140,20.406829088669475
141,20.369947786524314
142,20.333665181771902
143,20.298038760099587
144,20.2631218726046
145,20.228899553977236
146,20.195488493472386
147,20.162917363562329
148,20.131284513565269
149,20.100574133106921
150,20.070818169529836
151,20.042261192240169
152,20.014796237782861
153,19.988402961875064
154,19.96308804623148
