"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,7617.7625424991056
2,4753.5355329923786
3,2808.4340646827914
4,1658.6303330123403
5,1033.5095673740991
6,616.60366493461743
7,369.77714803162689
8,229.50975129058787
9,175.03343744499125
10,160.02598415282014
11,155.24543956652474
12,149.08171630653993
13,141.62409939962515
14,133.18318289076893
15,126.1718984605025
16,118.37765414424038
17,112.24412010554109
18,107.12147130561368
19,102.43094860892674
20,98.506096329601888
21,94.641379586269082
22,90.740240614831691
23,86.983292868848693
24,83.65831248101756
25,80.888679368028363
26,78.393180860535821
27,76.117196698171469
28,74.179705923336229
29,72.369376108981484
30,70.71516697753502
31,69.167540632438261
32,67.684026593230058
33,66.231352628693443
34,64.821576283792893
35,63.419901994777923
36,62.065823473107471
37,60.714299478569004
38,59.421690660551178
39,58.106525724977999
40,56.793363139047344
41,55.530464138421856
42,54.257987156458498
43,53.008694074166804
44,51.895623277364585
45,50.569714726981964
46,49.529829208101283
47,48.384349836185876
48,47.240390372398359
49,46.158238122670902
50,45.112591863894636
51,44.104936410280438
52,43.135942659877237
53,42.203696705316233
54,41.294999558072057
55,40.438903445873649
56,39.610407433641065
57,38.830433265093973
58,38.104047511692109
59,37.431030692613241
60,36.811650484981335
61,36.355427779431892
62,35.715871894332714
63,35.331455530078799
64,34.836247169608114
65,34.55204908580339
66,34.2734703814601
67,34.024010672408835
68,33.813953368010928
69,33.696599641922042
70,33.519420744736024
71,33.466988157170952
72,33.433772762393275
73,33.461552478832843
74,33.451820069152738
75,33.518753736323589
76,33.559292566989697
77,33.588198204814894
78,33.62510610757284
79,33.667512582670042
80,33.710736813136776
81,33.772533150096393
82,33.77460284729186
83,33.795657819330657
84,33.779955149779909
85,33.775878874984933
86,33.740859242931869
87,33.696254284185393
88,33.637060803398349
89,33.563552935891913
90,33.488342092615142
91,33.38706208448729
92,33.283970144417879
93,33.16438393450504
94,33.04259561123957
95,32.908306403633347
96,32.770256408898675
97,32.630023541657593
98,32.488645567211783
99,32.346719805064374
100,32.19504440716554
101,32.058247018442081
102,31.924330170227705
103,31.790988706640036
104,31.659297612826791
105,31.532624362281645
106,31.406978702262847
107,31.284671394548653
108,31.178022485944481
109,31.060872171222478
110,30.945137672129896
111,30.833896964764612
112,30.725247552191739
113,30.621576317657386
114,30.521977707161746
115,30.425422029417348
116,30.32910235976064
117,30.232907264736212
118,30.13685214941961
119,30.040877016320209
120,29.944820898887784
121,29.848616133596039
122,29.754829138517181
123,29.651617867661827
124,29.563476536504709
