"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,9625.4161329793424
2,5935.2091350885075
3,3349.3615933403967
4,1906.7255304523735
5,1202.4506057585468
6,736.38692861386983
7,459.27421393400027
8,313.09689294702605
9,256.02324833653955
10,232.28721732526998
11,272.72385431105135
12,265.40019115924184
13,255.81678662084127
14,244.8214634577806
15,234.808586289468
16,227.54158747468003
17,222.30012076752797
18,218.25704669649872
19,215.4283540000547
20,211.97549891306289
21,207.74679040689867
22,203.02070062234282
23,198.30850638995676
24,193.81213903122108
25,189.70794660081822
26,186.08685113772231
27,182.49795673553601
28,179.0698464984024
29,175.66324044886818
30,172.22051344377806
31,168.80521029994833
32,165.46113891059076
33,161.96183296448319
34,158.48726385281333
35,154.9043019485149
36,151.28313522989711
37,147.5992076514523
38,143.78313500918506
39,140.20871754124681
40,136.17197095853226
41,132.61739486033883
42,128.46517310432344
43,124.90854311541287
44,120.74038446711361
45,117.25694745542359
46,113.51854625475016
47,109.82497558372279
48,106.18496910511024
49,102.63666771038305
50,99.115509866023729
51,95.768167134740168
52,92.685803672605289
53,89.62465179087468
54,86.609426122144157
55,83.744848725005738
56,80.598317776028523
57,78.494496029991581
58,76.210768996109493
59,73.661016413184029
60,71.982520107911512
61,70.126668805812301
62,68.437312804679152
63,66.920469583943031
64,65.606018323289675
65,64.7471990915123
66,63.609763088381271
67,63.002820050942944
68,62.485519755118446
69,62.071121470668572
70,61.875197246110531
71,61.610470494889682
72,61.590048531663115
73,61.827587039314039
74,61.956010038282443
75,62.558604210716965
76,62.855028481975694
77,63.393922682542382
78,63.831863503810666
79,64.259338618685717
80,64.692732668503766
81,65.114399382358386
82,65.553149244009205
83,65.966219673158719
84,66.351757614799453
85,66.677482336478022
86,66.961140741175655
87,67.205812640839667
88,67.394744968875273
89,67.550234068222721
90,67.642680918257156
91,67.681569321149368
92,67.662136508591459
93,67.62671225204366
94,67.526291930010132
95,67.406825275050494
96,67.23455422008027
97,67.030855983519928
98,66.791144232170495
99,66.552937308147591
100,66.285697099521599
101,65.979134903489012
102,65.678220044004831
103,65.363620067825309
104,65.051008679382676
105,64.739241925919885
106,64.431318627789608
107,64.102123889077006
108,63.759586591896777
109,63.434977963848837
110,63.108403657452698
111,62.795315531761446
112,62.474749611269203
113,62.16206744317185
114,61.831563740509353
115,61.521251186866664
116,61.205992291108373
117,60.903717462514692
118,60.583434877199693
119,60.275922491793608
120,59.970618963789093
121,59.661963837947155
122,59.349502380189733
123,59.035226147658193
124,58.715000736610307
125,58.391022685928647
126,58.068108481498768
127,57.751250360600636
128,57.42836716730983
129,57.103980882159931
130,56.777379015327824
131,56.455472656875884
132,56.139542106676799
133,55.827957677763209
134,55.520137477839285
135,55.216521754845189
136,54.917817742720558
137,54.625863623889927
138,54.341398635342841
139,54.0653173172538
140,53.798390328272717
141,53.541656824111442
142,53.295650133875597
143,53.06104569312896
144,52.838341179222539
145,52.626281043354822
146,52.430028246093855
147,52.24551369979423
148,52.073683074655435
149,51.915324148160096
150,51.770108009660305
151,51.638550657262442
152,51.519583198872908
153,51.412948516666177
154,51.318083861182856
155,51.235284764288167
156,51.163535329900981
157,51.102212140292579
158,51.049683614132164
159,51.007593575371232
160,50.974001649891193
161,50.947857248024377
162,50.932880092238747
163,50.917338907893679
164,50.90449468735568
165,50.899396001684636
166,50.900584918270624
167,50.91265352542905
168,50.909165167836136
169,50.928088326788952
170,50.930015882622229
171,50.945479765810944
172,50.960708075628077
173,50.978192486547073
174,50.99551287916529
175,51.010786218659746
176,51.024912125767003
177,51.037719831399443
178,51.050467129606716
179,51.060877581914212
180,51.069429985543877
181,51.076816512055643
182,51.080660271504087
183,51.082990340566482
184,51.082852353024066
185,51.080167337013449
186,51.076015009226694
187,51.070129597948892
188,51.059454977142707
189,51.046275107792553
190,51.031102377665206
191,51.013962116151276
192,50.994728281525568
193,50.973515097254506
194,50.950417224187618
195,50.925742396175679
196,50.898584869123169
197,50.870427003936129
198,50.841282205700224
199,50.810543851970124
200,50.778552111508134
201,50.745626829422349
202,50.71197971075668
203,50.677628302816288
204,50.642933618887241
205,50.60793049646594
206,50.573277321272371
207,50.53754831316013
208,50.500952128968493
209,50.466288117928741
210,50.428049012573808
211,50.393328740167647
212,50.359450250404223
213,50.32541300706913
214,50.291060410406885
215,50.25655169788223
216,50.232172874448679
217,50.193037962096867
218,50.154373712504366
219,50.118349157182479
220,50.084156296983679
221,50.050697747162587
222,50.017457441004524
223,49.98471899558632
224,49.950898837177192
225,49.917472958822998
226,49.883926277910234
227,49.850108392560742
228,49.815973633773581
229,49.781575907073204
230,49.746901882535212
231,49.711894436782927
232,49.676615935191421
233,49.640971680894154
234,49.605038982161659
235,49.568841484050552
236,49.532603795522903
237,49.49578907394897
238,49.458559124342401
239,49.421911903891782
240,49.384757738832775
241,49.347225323329326
242,49.309691817368048
243,49.272164089015121
244,49.234773409944694
245,49.197587512385212
246,49.160623597670849
247,49.124727846011581
248,49.088151156463425
249,49.051782035217343
250,49.015851363411855
251,48.980205573278226
252,48.945247474583539
253,48.910625124822388
254,48.876432128301303
255,48.842660656798273
256,48.809316675066725
257,48.776430341851665
258,48.743858722576192
259,48.71164653634645
