"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,8111.4718307106768
2,5041.4230946348989
3,2931.7548335283409
4,1722.2685322796722
5,1076.7306244525155
6,648.89484024759736
7,394.84680508033739
8,250.78498400949979
9,196.80339324595823
10,185.17457587582106
11,183.26132585862882
12,178.51274891666219
13,171.61038452085586
14,163.41518014346113
15,156.3627685136683
16,147.62850252632165
17,143.26195995318989
18,137.40909453757979
19,133.01509480369435
20,128.94163015408233
21,124.6795171811213
22,120.46127357355267
23,116.55689672054896
24,113.29663646648567
25,110.18911660936836
26,107.2039338393152
27,104.69195070618872
28,102.32708791869493
29,100.01133983784121
30,97.943237387204732
31,95.896139612317484
32,93.876676697768403
33,91.846053185623589
34,89.846731639124172
35,87.874658898522455
36,85.88077742182405
37,83.911608247183651
38,81.968782053065866
39,79.984724493559312
40,78.025509867759737
41,76.090008582545053
42,74.118932012165914
43,72.171719791179711
44,70.257596682311558
45,68.37399004902251
46,66.68952574944089
47,64.688355647585567
48,63.123514126335337
49,61.425178785276486
50,59.738717849170555
51,58.085873033900839
52,56.516636351521271
53,55.022337385428912
54,53.573609354685885
55,52.20077947522411
56,50.886532294017329
57,49.625263677921623
58,48.44364415944905
59,47.381463601364288
60,46.39656403582309
61,45.484287285155972
62,44.814503676639674
63,43.915934821065775
64,43.39612655068477
65,42.713351134837197
66,42.346042183011122
67,42.009497519448203
68,41.72270937290736
69,41.56797054262654
70,41.325752746416654
71,41.266366952188648
72,41.253910196655369
73,41.374761940498047
74,41.39732237959133
75,41.605196778794692
76,41.748618147411051
77,41.885835676044266
78,42.035767566965731
79,42.197468365502843
80,42.358102611381597
81,42.503940272577367
82,42.645259897947668
83,42.772779365403295
84,42.918466873373788
85,42.951937041191599
86,43.02167518898041
87,43.02262336833688
88,43.048880185918733
89,43.027851262516364
90,42.974008813795322
91,42.909865962587119
92,42.818697647368069
93,42.712638149436444
94,42.585886823153729
95,42.446921106374205
96,42.288794711369448
97,42.128247990000617
98,41.960631871752668
99,41.787577816426207
100,41.609078230695815
101,41.428075662020689
102,41.249209136641497
103,41.067543858388291
104,40.883821302780518
105,40.698496127845686
106,40.524158082367961
107,40.354392354220778
108,40.182020659904566
109,40.024134015862103
110,39.861568130849122
111,39.703210088434673
112,39.543456062789289
113,39.386705072843142
114,39.23380531340365
115,39.080971821148353
116,38.932850196234739
117,38.779574563641688
118,38.626702126630704
119,38.475722218867986
120,38.324184188961397
121,38.171889746897648
122,38.020435188563255
123,37.866154872301365
124,37.708866193863599
125,37.549089561123992
126,37.387410624824213
127,37.224505474685913
128,37.059878089397245
129,36.893989765755549
130,36.727392505187566
131,36.558692623540566
132,36.389395145601469
133,36.220154965610135
134,36.049895574765458
135,35.881064531833829
136,35.708563156575821
137,35.552938178250002
138,35.374713557072766
139,35.226321870210938
140,35.065006753500484
141,34.906397893722811
142,34.751951707732701
143,34.601415767393547
144,34.453388994143069
145,34.310517582588233
146,34.172575520007399
147,34.038436322451588
148,33.909224662346048
149,33.785243904302945
150,33.666529938737085
151,33.553543592735281
152,33.446360422904263
153,33.343712354671453
154,33.246042406324761
155,33.15392297619951
156,33.066983568490542
157,32.985561298903292
158,32.906263440776939
159,32.834827962560581
160,32.768852652732306
161,32.707631405690677
162,32.649388834958927
163,32.595866854910724
164,32.544454683208528
165,32.499760334744934
166,32.456400458856507
167,32.416411114457787
168,32.379850192251411
169,32.346765840642064
170,32.31609546912324
171,32.287926404273406
172,32.261528567753601
173,32.23716932505971
174,32.216714009685774
175,32.191725019662755
176,32.173457008371685
177,32.151537939426305
178,32.135897486071741
179,32.115437267545616
180,32.101509930770106
181,32.08155633701881
182,32.068364093402749
183,32.048808554186422
184,32.03582983821434
185,32.016034000553617
186,32.002883555499238
187,31.982735508871372
188,31.969189177956764
189,31.948880856722724
190,31.934629456198735
191,31.913300795115248
192,31.898291750372863
193,31.876379881059989
194,31.860688265624361
195,31.838118819001181
196,31.821675135319595
197,31.801161122589463
198,31.779618259529769
199,31.75838925060566
