"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,12583.034269635791
2,7636.6478574537377
3,4099.9305624622684
4,2255.2243205059567
5,1438.2236267107314
6,899.11308678866044
7,576.64717270197139
8,409.56776917433592
9,342.83117096344841
10,399.08030214399179
11,387.14763459507247
12,416.16384703057702
13,404.64212490955003
14,389.60214159880161
15,373.57291008764889
16,365.79589550450521
17,359.71196085454653
18,357.44960604820312
19,355.49117343939542
20,353.70659016362106
21,349.29784531480607
22,343.74281146688247
23,338.26468870545875
24,333.13774839651444
25,327.89384649989671
26,323.11233468010278
27,318.2960441891118
28,313.36377668966099
29,308.33478083422591
30,303.29853599877492
31,297.87845379140435
32,292.4251973118665
33,286.76011507843356
34,280.93611714443017
35,274.93529933474559
36,268.75147278082324
37,262.36972276635561
38,255.77641350902434
39,249.12052863440294
40,242.37260473252439
41,235.40659808291537
42,228.37484767518691
43,221.3977763803598
44,214.24532355951726
45,207.02588889361022
46,200.54701052982165
47,192.79020112639904
48,186.41637420730461
49,179.70246481503284
50,172.34031102543753
51,166.56598927017825
52,159.45834476708319
53,154.22378690877702
54,147.50974199967686
55,142.92472468059896
56,136.92647753449819
57,132.87889108614763
58,127.53234405737987
59,124.20209238257269
60,120.45466328547604
61,117.04024755380863
62,113.8919260572726
63,111.10559204929382
64,109.39465408644367
65,107.04147321163532
66,106.03748853230343
67,104.65797517413318
68,104.20929687100124
69,103.89206474795628
70,103.93871399523402
71,104.48706823836324
72,105.28986769740868
73,106.37844994541911
74,107.88184838498455
75,109.52305788649676
76,111.43966824578661
77,113.47157167283285
78,115.44483995583084
79,117.63455703250906
80,119.92084692518551
81,122.05767996749569
82,124.47072146251264
83,126.89065953766396
84,129.19096828917054
85,131.59882190335657
86,133.71752892171764
87,136.00094412869765
88,138.04914438304115
89,140.13176456815665
90,142.20965295036524
91,143.95835421763678
92,145.34761788225904
93,146.96945849640554
94,148.23684504977984
95,149.64271449892908
96,150.40014674653003
97,151.35291047359954
98,151.74432278458954
99,152.16759018698355
100,152.36534343511437
101,152.09202909032081
102,151.65057165755996
103,151.16364822838824
104,150.25944850965442
105,148.90609774834854
106,146.78062892794424
107,144.95680061174096
108,142.73834784440839
109,139.96914531231869
110,136.89819859743091
111,133.50740804536281
112,129.86785716319787
113,125.64339190899113
114,121.29354300962768
115,116.86344431535849
116,112.12969505182377
117,107.01092813540822
118,102.00351204245044
119,96.842500435837792
120,92.037651369536434
121,87.029958656191752
122,82.381685144868811
123,77.927486781745074
124,73.434293161474443
125,69.023781901942925
126,64.962843136971287
127,61.435661135872465
128,58.195367150342918
129,55.346009237565795
130,52.799313019998635
131,50.793467868326729
132,49.03268852430233
133,47.577368473913225
134,46.493884325596071
135,45.795197948232612
136,45.356022282539072
137,45.54334744823035
138,46.210419841805788
139,47.481652024600407
140,49.342090569377888
141,51.928952674102675
142,54.918583964926711
143,58.305507547259595
144,62.033502906465742
145,66.332079252508834
146,71.114019371188988
147,76.023313385450024
148,81.507473224131786
149,85.948100013034093
150,91.339390659295702
151,97.213026037186296
152,104.59144706750806
153,109.16222846592711
154,114.00442050669
155,118.88625361934317
156,123.60331186917847
157,128.05046389940651
158,132.09414457112166
159,136.23668547740743
160,138.39133152313417
161,139.83364829253691
162,141.36201973793101
163,142.60038048253404
164,144.03098963739461
165,145.35215412014804
166,146.39731549121234
167,147.97584646038803
168,149.55597692722688
169,151.29986898105778
170,153.61507340451624
171,156.49866885611169
172,160.50516904396903
173,165.07594415233973
174,170.37323713123794
175,176.68486920499362
176,182.75609783774439
177,188.87071360473539
178,194.2106620000489
179,199.42057185413847
180,204.27834415589263
181,207.92862401553305
182,209.89722783041259
183,211.08284792263589
184,211.21769189405404
185,210.25922311980327
186,207.80214441693158
187,204.711623375047
188,200.18286404377437
189,194.25281251539917
190,187.91326661114562
191,180.82698305979034
192,174.21337180751323
193,167.16609461007749
194,160.05661502509781
195,152.63816689808766
196,145.27596377644431
197,138.00354403343545
198,130.5765024073454
199,123.27582289677503
200,116.56572655808156
201,109.65573081352068
202,102.93954668031745
203,96.688993777076462
204,90.479402621400141
205,84.232159730402941
206,78.65552255677278
207,73.455245269360375
208,69.091935575033631
209,65.539714845787444
210,63.353159549501925
211,62.325383919445699
212,62.655969302380413
213,64.212713692585567
214,66.451002327692208
215,71.282511590529907
216,76.691542963919687
217,82.810041687945841
218,89.422805419807219
219,96.000644755030066
220,102.39590912857909
221,108.3628612045643
222,114.3664710309256
223,119.76256403704133
224,124.79463876863826
225,129.08300731228155
226,132.88914290543346
227,135.94782860260887
228,138.41424005388308
229,140.01174179883003
230,140.85634151825946
231,140.97910396285647
232,140.54014125748415
233,139.44916648366529
234,137.67551008362636
235,135.42869450816988
236,132.85525033652641
237,130.00162459803471
238,126.68737222204311
239,123.33584663852923
240,119.76383701484917
241,116.16408206248013
242,112.36454875320271
243,108.62429300890244
244,104.80408918396142
245,101.23551678133208
246,97.788685262843728
247,94.645823613074754
248,91.851916463908196
249,89.410600141065174
250,87.322466171642532
251,85.94584997353229
252,84.25052120172279
253,83.487037614015662
254,82.773857810824438
255,82.553998622494305
256,82.793463912871744
257,83.357008601449934
258,84.184260502523216
259,85.231674645981911
260,86.475482878094681
261,87.934383184067769
262,89.516752537911429
263,91.260188392904638
264,93.096796028829885
265,94.979125150132973
266,96.907890537033381
267,98.943500389022574
268,100.91509065803302
269,102.77813850680616
270,104.53882981334698
271,105.75157498833028
272,107.54154239708134
273,108.57474534819505
274,109.87785576205192
275,110.48297895861231
276,111.0665559961119
277,111.15568217187342
278,110.88046172070608
279,110.2761008209626
280,109.35084653495437
281,108.27682671106322
282,107.03307279845922
283,105.69544246632893
284,104.2418224247732
285,102.74782714538651
286,101.13147748580138
287,99.549376988624658
288,97.978064173949747
289,96.52842787571808
290,95.257426502478893
291,94.039390375581775
292,93.097281377829404
293,92.393175771798951
294,91.925387395541406
295,91.704153401173471
296,91.665957571036301
297,91.794973175193832
298,91.973193261894039
299,92.27287466969608
300,92.440974477594864
301,92.784858230575992
302,93.015162611238566
303,93.359726875912543
304,93.710869803473997
305,94.238485262125209
306,94.544812337243343
307,95.1093572559422
308,95.482098618546843
309,96.072985026366723
310,96.649264353004696
311,97.134744412307782
312,97.633382498024616
313,97.88169191336101
314,98.28299766817679
315,98.523568233141077
316,98.904973702010466
