"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,7441.8824725598597
2,4632.9258875260339
3,2770.4573215571299
4,1643.0717493311656
5,1023.4821836521326
6,609.08943503724981
7,362.93082670469647
8,220.03295280762455
9,163.04960062853667
10,146.7953381582897
11,142.21958259887694
12,136.3223424283353
13,128.94761508361776
14,120.80415431501947
15,113.93654683751708
16,106.4340347086024
17,100.66116148249361
18,95.446522438701436
19,90.608991581278673
20,86.255863763071517
21,82.165000981092135
22,78.522199504582446
23,74.897200210748494
24,71.590389839817149
25,68.682756626158209
26,66.273020434741497
27,64.269476577419709
28,62.465344667673058
29,60.904683135902545
30,59.432530094030767
31,58.064343760369233
32,56.827685717173949
33,55.552318753137691
34,54.346449501447474
35,53.226673418679951
36,52.135733781388907
37,51.077263720406165
38,50.004205002683364
39,48.972618727625417
40,47.933539260296506
41,46.918173892663944
42,45.922508931070567
43,45.024216518278585
44,43.964632742205652
45,43.131507552793806
46,42.222332630425861
47,41.341809875380129
48,40.49232307797034
49,39.669136739156443
50,38.868693910583602
51,38.086487616924146
52,37.355937940116362
53,36.635993817480667
54,35.938753244467122
55,35.277387096083253
56,34.655364953729681
57,34.072321531061434
58,33.526879772375992
59,33.018926073099969
60,32.539166223946751
61,32.171271643163685
62,31.702399295453848
63,31.39906387379181
64,31.025187986876571
65,30.804252066842032
66,30.587296805357258
67,30.349674554848409
68,30.220005964841288
69,30.102980286706785
70,30.028102667933513
71,29.927065710397734
72,29.888709017914049
73,29.868785939663223
74,29.851768083057273
75,29.856621804559079
76,29.858747610716033
77,29.859028433182349
78,29.860162168434517
79,29.861059328418225
80,29.85946087826245
81,29.852614199522844
82,29.848926712683312
83,29.813973785097083
84,29.778105475034927
85,29.728419767886198
86,29.67360977024806
87,29.610940650022012
88,29.533431106725377
89,29.44712320959778
90,29.353534378577184
91,29.253412357899368
92,29.149841901575005
93,29.038058478180346
94,28.917932961977034
95,28.798724343465988
96,28.685683244557666
97,28.559417446567331
98,28.440307666612483
99,28.318023049617516
100,28.198719158720493
101,28.081797399055127
102,27.967731537575432
103,27.857418313181469
104,27.751471129701315
105,27.64788854204614
106,27.547012588993432
107,27.449632978503928
108,27.356739371171145
109,27.269312398133835
110,27.178653674013816
111,27.101094415524543
112,27.017758477207359
113,26.938804593711389
114,26.863509213187342
115,26.788672823300161
116,26.712817217831315
117,26.638257415044919
118,26.564647959000297
119,26.491451161928623
120,26.415971082922276
121,26.342723623662096
122,26.269640156245771
123,26.195781971253219
124,26.121783074288977
125,26.047295106200352
126,25.972647921717282
127,25.897144903862191
128,25.820876585045632
129,25.740776363240144
130,25.669933676552368
131,25.589004826192792
132,25.505489786321633
133,25.43582877253003
134,25.355844426990224
135,25.276911670233481
136,25.200093424399981
137,25.124090541685135
138,25.049265691897794
139,24.973065566888067
140,24.897321714803184
141,24.822455118932851
142,24.749318501662096
143,24.67790352938102
144,24.607960858839881
145,24.539604379145622
146,24.47279782575901
147,24.407763565873047
148,24.344569618774393
149,24.283590518137714
150,24.224653285764084
151,24.167806031340774
152,24.113191428026028
153,24.060820101358033
154,24.010828446619811
155,23.963142877217415
156,23.917736542575213
157,23.874642221054032
158,23.833994804633463
159,23.79546080596937
160,23.758958119990858
161,23.724449425041918
162,23.69202145296093
163,23.661558638833682
164,23.632923960329933
165,23.604995645178661
166,23.580174132185867
167,23.556828399936734
168,23.533848460867006
169,23.513613614052758
170,23.493309638472354
171,23.47389354389535
172,23.455724057152025
173,23.438626975775882
174,23.422323733375613
175,23.406621440995757
176,23.391413320329555
177,23.37663202216099
178,23.362228343180227
179,23.348153626192783
180,23.335260160513499
181,23.320408852098026
182,23.307292399271446
183,23.293020217936004
184,23.280590411180953
185,23.266515196632632
186,23.254227826765849
187,23.240184599029973
188,23.227906624888902
189,23.213875625992003
190,23.201543039726033
191,23.187534396162455
192,23.17511589747113
193,23.161127791906708
194,23.148621222590236
195,23.134690209430538
196,23.122137820979468
197,23.108270057722898
198,23.095715625657427
199,23.082600451139946
200,23.068476381029868
201,23.056130963415605
202,23.042751447890261
203,23.030410410249026
204,23.017140375946354
205,23.004842704690404
206,22.991785729417451
207,22.97896371984335
208,22.966879584426309
209,22.954818408683082
210,22.942666780652551
211,22.930511459548363
212,22.918428920050303
213,22.906453060542361
214,22.894590375692111
215,22.882842106769004
216,22.871202448386903
217,22.859667839443851
218,22.848236569137541
219,22.836909589741737
220,22.825687964088672
221,22.814567823170322
222,22.803547589409106
223,22.792627075355334
224,22.781806954370857
225,22.771085236279198
226,22.760460431701979
227,22.749933428051349
228,22.739493037968337
229,22.729163270364054
230,22.718938855718982
231,22.708812341322258
232,22.698781697330176
233,22.688848153537982
234,22.679015493882304
235,22.669286068065112
236,22.659693546595456
237,22.650153105097594
238,22.640723927995253
239,22.63141207722574
240,22.622215831666111
241,22.613136036518156
242,22.60417412500879
243,22.595332278821076
244,22.586612361972833
245,22.578017159660895
246,22.569545419622571
247,22.561197279512513
248,22.553267823852153
249,22.544869536497089
250,22.536860509936851
251,22.528895603962518
252,22.521345849377752
253,22.513686052878107
254,22.506412204782499
255,22.499002817374667
256,22.491991179729453
257,22.484836217036488
258,22.478088250167353
259,22.471185045186587
260,22.464699817270983
261,22.458036767672638
262,22.451812367131097
263,22.445374042167529
264,22.439396530335571
265,22.43318686105998
266,22.427447777222902
267,22.421455802682097
268,22.415940959214545
269,22.410145732700215
270,22.404834340332243
271,22.399228986883543
272,22.394108938468932
273,22.388681933286442
274,22.383737969046223
275,22.378477045321382
276,22.373695760459917
277,22.36858897802604
278,22.363958247795566
279,22.358993319943636
280,22.35450003483421
281,22.349868460027984
282,22.345180843077138
283,22.340617931762587
284,22.336156242785123
285,22.331765510638753
286,22.327382484272029
287,22.323114369332693
288,22.31889909862484
289,22.314724330963472
290,22.310590223098103
291,22.306499117306984
292,22.302451790600252
293,22.298447700546426
294,22.294486460814248
295,22.29056795580599
296,22.286691669702392
297,22.282856926127366
298,22.279062921148466
299,22.275308993832162
300,22.271594869860877
301,22.267920752523892
302,22.26428518558847
303,22.260529403232965
304,22.257212570271392
305,22.253602650579531
306,22.250265545267418
307,22.246694023444789
308,22.243406869268625
309,22.239916167356391
310,22.236700486461622
311,22.233294584461483
312,22.230149717290949
313,22.226826699642039
314,22.223751735004718
315,22.220509775931994
316,22.217504197234604
317,22.214342349185728
318,22.211405588992406
319,22.208320094176003
320,22.205452925779994
321,22.202448892489663
322,22.199649112982712
323,22.196722303502881
324,22.19399034919531
325,22.191139097997976
326,22.188473404000625
327,22.185696536606123
328,22.183096931345979
329,22.180393169598261
330,22.177859474046009
331,22.175227559292892
332,22.172758262163278
333,22.170195555133631
334,22.167789815526817
335,22.16529366758585
336,22.16294945725663
337,22.160521434265867
338,22.158239713323638
339,22.155878381263918
340,22.1536575466844
341,22.151361044042289
342,22.149199817386453
343,22.146966895236503
344,22.144864751836899
345,22.142694183262378
346,22.140650159514024
347,22.138540339645374
348,22.136553178509239
349,22.134503093119399
350,22.132571803507631
351,22.130580130189344
352,22.128703451672685
353,22.126768860319409
354,22.124945619322084
355,22.123066876321893
356,22.121296031333308
357,22.119471616972618
358,22.117751680563316
359,22.115979966362204
360,22.114309665102212
361,22.112589220657902
362,22.110967565508105
363,22.109297210348522
364,22.107722727916176
365,22.10610114117241
366,22.104572616809179
367,22.102998279016902
368,22.101514220519405
369,22.09998564551789
370,22.098544862603276
371,22.097060657018147
372,22.0956616265984
373,22.094220084369049
374,22.092862200295258
375,22.091460829880795
376,22.090142018979712
377,22.088780696210698
378,22.087499967282355
379,22.086177354906326
380,22.084933270870728
381,22.08364805177284
382,22.082439594717165
383,22.081190321891121
384,22.080016011540202
385,22.078801684215911
386,22.077660287976428
387,22.076479708094141
388,22.075369913510499
389,22.074221947422224
390,22.073142546122632
391,22.072026105025337
392,22.070976060941064
393,22.069890215012556
394,22.068869719230769
395,22.067812598439424
396,22.066819386746452
397,22.065791015954701
398,22.064824289931849
399,22.063825231222239
400,22.062884193780398
401,22.061913025129485
402,22.060996492102802
403,22.060052011072521
404,22.059159462390355
