"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,7313.9124423019712
2,4555.3445521301956
3,2722.4907448363697
4,1647.968477378633
5,989.7867411841321
6,593.48787817681875
7,353.71147225678737
8,216.44689638230295
9,161.33099000416121
10,144.06789479219128
11,135.87835275987391
12,127.42644158284054
13,118.80153455447052
14,110.21899203459307
15,103.1704998996842
16,95.812370561544725
17,90.026200641346037
18,84.963866327912058
19,80.166780408675891
20,75.69473624626886
21,71.503965698773385
22,67.633222219352348
23,64.142130877344144
24,61.065241119518149
25,58.360191763482746
26,56.089488615784227
27,54.145186015682789
28,52.530055859260727
29,51.087897713522892
30,49.762002804141275
31,48.54757751377015
32,47.42603048617638
33,46.399129380253854
34,45.421955479384948
35,44.499123599199621
36,43.587092739991768
37,42.77105362175709
38,41.872575248163038
39,41.02197667451977
40,40.228691349003313
41,39.453444556067907
42,38.762623780900284
43,37.958416599624265
44,37.311394227995379
45,36.596702449193401
46,35.907739597019273
47,35.251154233227638
48,34.628110332347575
49,34.015719503117495
50,33.428911481044729
51,32.89488300287293
52,32.337407162310427
53,31.798908936867253
54,31.289411163008118
55,30.809809313769961
56,30.344166143142441
57,29.922432815873371
58,29.522967772838754
59,29.149045049615474
60,28.863677250431071
61,28.47591812257906
62,28.234950057556873
63,27.927602666426903
64,27.738994040459822
65,27.506694933816991
66,27.366265128408379
67,27.231054962599277
68,27.10979215362314
69,27.031229382169546
70,26.910131962948043
71,26.86417180932941
72,26.809516944562443
73,26.774985248200988
74,26.748752251049517
75,26.724310324717759
76,26.694246018809594
77,26.666175126816135
78,26.634377455420925
79,26.605677243028467
80,26.570756672785194
81,26.531353314553527
82,26.487569770596277
83,26.433780036408542
84,26.368379565623904
85,26.30488097933052
86,26.224325970094824
87,26.154390542688951
88,26.062318265363242
89,25.980070632884125
90,25.876305338021862
91,25.782529927121445
92,25.680877033240179
93,25.576953553811336
94,25.472779693309334
95,25.366941954612813
96,25.264199293075702
97,25.162862837562503
98,25.062794254859881
99,24.964520209641321
