"Iteration: Iteration","Drag in X Monitor: Force (N)"
1,7174.1609100946816
2,4475.5439090721693
3,2692.1152977302718
4,1629.9233222932703
5,975.94721562614109
6,583.23232945816756
7,346.11716137394251
8,211.47250510492037
9,155.07670612007507
10,134.59716644785004
11,124.06553841702214
12,114.30124356702419
13,104.83031626460287
14,95.877889166763808
15,88.761989193901485
16,82.816344537753167
17,76.117229396517033
18,70.70444176429659
19,65.729456297120436
20,61.048444883082389
21,56.724453116553178
22,52.68881973348293
23,49.101199732420767
24,45.952703406476708
25,43.437252862829936
26,41.140497889404358
27,39.295560210971765
28,37.755565859140233
29,36.402929790599593
30,35.321814051499786
31,34.258765677108542
32,33.415271545999843
33,32.54926697780634
34,31.820132489310019
35,31.150557976925821
36,30.533522122615047
37,29.95555285700965
38,29.409087589151579
39,28.894285412145457
40,28.464619212772721
41,27.931124152399882
42,27.54402908713416
43,27.121580164442747
44,26.720072653206959
45,26.344311824921789
46,25.986338746827567
47,25.649532374746023
48,25.331327829773773
49,25.029348998398561
50,24.73795960556226
51,24.464607624755047
52,24.201454525270005
53,23.95269192801468
54,23.711827395013188
55,23.48118505586341
56,23.267810575213346
57,23.069308113481245
58,22.883130711614605
59,22.711650111005959
60,22.58249550301413
61,22.410734621782442
62,22.300724853649211
63,22.162000337507038
64,22.074241220296734
65,21.988069550420963
66,21.924774404700035
67,21.82477231060124
68,21.779965100730276
69,21.734059119383652
70,21.671936856634716
71,21.635375617542397
72,21.585258947141561
73,21.549278821163753
74,21.493616598281868
75,21.449947689988562
76,21.392359205796787
77,21.336634238892977
78,21.279025834714407
79,21.219441950789019
80,21.157688251523187
81,21.093273987022485
82,21.025984870097929
83,20.955566811625154
84,20.882538916274903
85,20.808136763619508
86,20.732435090281776
87,20.656175652982192
88,20.580132814868925
89,20.504522140826559
90,20.430127956656548
91,20.357009349086667
92,20.285602059732817
93,20.216368813028485
94,20.151975293223387
95,20.088201691963562
96,20.02519776060295
97,19.966753689865062
98,19.911432903388103
99,19.860338459096177
100,19.812860665973972
101,19.768514598667647
102,19.727511752925775
103,19.688571485775306
104,19.651386948392766
105,19.617065738970258
106,19.585201263093175
107,19.555321863090207
108,19.527067197628341
109,19.500153215209203
110,19.474410169867916
111,19.449630430567552
112,19.425466270921142
113,19.400999740152503
114,19.378398654112594
115,19.356185265786792
116,19.333838027432886
117,19.312548305558146
118,19.289833106874738
119,19.266610832152114
120,19.243159529428674
121,19.219648937215162
122,19.195820565920474
123,19.171896848600007
124,19.147676540800624
125,19.123269119582801
126,19.098673106458307
127,19.073916954947634
128,19.049005275283008
129,19.023936764641611
130,18.998765692042991
131,18.973447848373702
132,18.948057896985446
133,18.922640735878058
134,18.897080959105228
135,18.871779432415892
136,18.846674783677219
137,18.821732922932931
138,18.797308859207682
139,18.772576946867304
140,18.748219121628289
141,18.724420014588866
142,18.701129963080408
143,18.678295081138099
144,18.655959686388634
145,18.634145219146273
146,18.612891109212324
147,18.592219682879602
148,18.57217588195881
149,18.552740146513663
150,18.5339440773717
151,18.515868333957723
152,18.498471972048289
153,18.48174476617816
154,18.46575029594544
155,18.450450830038108
156,18.435849034610364
157,18.42192495553472
158,18.408661962453635
159,18.396111418787513
160,18.384157157389769
161,18.37274164315469
162,18.361788224069148
163,18.351366929158917
164,18.341475498355123
165,18.332054421643701
166,18.32303724278291
167,18.314396143610583
168,18.306078926581186
169,18.298059837570751
170,18.290309232105152
171,18.282801671058728
172,18.27551318104339
173,18.26842405914476
174,18.261493917513327
175,18.254703216807101
176,18.248037374272307
177,18.241483004126199
178,18.23502157190666
179,18.228644275562552
180,18.221770497178063
181,18.216174209900551
182,18.209224518456523
183,18.203245763392253
184,18.197284909438366
185,18.191289607130603
186,18.185361585039594
187,18.179508213777773
188,18.173716602666573
189,18.167982906984179
190,18.162334409945853
191,18.156719510778991
192,18.151172370469695
193,18.145716411693499
194,18.140353565493754
195,18.135079123724051
196,18.129896523763513
197,18.124806832267126
198,18.119809307851511
199,18.114903927360054
200,18.11009173702864
201,18.105372882701005
202,18.100748913115375
203,18.096532445551794
204,18.091959287424299
205,18.087514003214629
206,18.08321792417696
207,18.079038582330263
208,18.074949729055252
209,18.070942273788059
210,18.067018624469128
211,18.063173529018549
212,18.059402151397979
213,18.055701774383113
214,18.052067950054557
215,18.048496655486748
216,18.044984093559407
217,18.041527598351223
218,18.038124022882858
219,18.034770680573711
220,18.031465397107713
221,18.028204525005343
222,18.024985387808034
223,18.021805101087804
224,18.018660720751463
225,18.015550713317214
226,18.012473813610509
227,18.009428623957696
228,18.006413666784553
229,18.00342826134116
230,18.000472022993826
231,17.997544045911766
232,17.994643992393989
233,17.991771754370184
234,17.98892693082972
235,17.986109291336522
236,17.983319167959195
237,17.980556872745382
238,17.977824610916201
239,17.975118865950517
240,17.972442963161832
241,17.969796852745965
242,17.967181127574214
243,17.964597261339271
244,17.962046335814019
245,17.959528942153209
246,17.957045440914182
247,17.954596205625755
248,17.952182461004924
249,17.949804703708047
250,17.947463661461889
251,17.945159691396739
252,17.942893268054068
253,17.94066442726287
254,17.938473245107616
255,17.936319850255039
256,17.934204345608155
257,17.932126588799811
258,17.930086242792591
259,17.928082871071382
260,17.926116012657701
261,17.924184983867256
262,17.922288639878968
263,17.920427355669457
264,17.91859997290068
265,17.916805662206713
266,17.915043635466468
267,17.913313044486429
268,17.911613046992215
269,17.909942741451392
270,17.908301102926494
271,17.906686747691339
272,17.905009619609739
273,17.90355092300404
274,17.901888486030412
275,17.900481013716121
276,17.898889610369469
277,17.897529541229545
278,17.895988150150686
279,17.894666380168527
280,17.893168628066238
281,17.891882754698671
282,17.890426595279383
283,17.889174333200081
284,17.887756585218213
285,17.88653668118398
286,17.885156381994086
287,17.883968222950479
288,17.882624100864465
289,17.881466918688968
290,17.88015771666549
291,17.879030472462034
292,17.87775507692043
293,17.876656674143131
294,17.875414444236089
295,17.874344930959012
296,17.873135323335376
297,17.872094035846523
298,17.87091642261219
299,17.870050494172517
300,17.868927049436479
301,17.867849918093469
302,17.866820833943798
303,17.865803133457174
304,17.864783173781863
305,17.86376810181746
306,17.862770144654839
307,17.86167493303277
308,17.860838775916157
309,17.859773922626637
310,17.858852758712736
311,17.857941069203985
312,17.85703518015152
313,17.856140918959227
314,17.855260918225579
315,17.854394263760312
316,17.853497059236172
317,17.852708400722328
318,17.851812331152384
319,17.851048705648076
320,17.850188460288777
321,17.849448760175115
322,17.848613060605857
323,17.84789386850473
324,17.847081106777022
325,17.846382194338872
326,17.845592229406158
327,17.844912863393951
328,17.844144961479969
329,17.843484491688031
330,17.842737684178445
331,17.84209562353249
332,17.841369382500609
333,17.840745200943907
334,17.840039053240083
335,17.839432285290428
336,17.83874560096109
337,17.838155770948319
338,17.837488072703628
339,17.836914802674187
340,17.836265690820099
341,17.835708621565196
342,17.835077678210542
343,17.834536428828081
344,17.83392332059659
345,17.833397620157104
346,17.832801968354438
347,17.832291477317277
348,17.831712931971559
349,17.831217301312758
350,17.830655495518123
351,17.830174365441621
352,17.829628962836814
353,17.829161978001338
354,17.828632693171262
355,17.828179517563377
356,17.82766599767368
357,17.827226354595425
358,17.826728210514375
359,17.826301769789833
360,17.825818580059924
361,17.825404979798929
362,17.824936354850671
363,17.824535247595435
364,17.824080818531229
365,17.823691868373778
366,17.823251249168152
367,17.822874101774239
368,17.822446903371564
369,17.822081224225734
370,17.821667047590591
371,17.821312475220786
372,17.820910906922009
373,17.820567058378799
374,17.820177711658779
375,17.819844244569119
376,17.819466691103433
377,17.819143223580994
378,17.818777118656087
379,17.818463416185928
380,17.818108366555272
381,17.817804104390223
382,17.817459742007649
383,17.81716460666911
384,17.816830565802363
385,17.816544218909904
386,17.816220131037618
387,17.815942272519326
388,17.815627801713681
389,17.81535815283906
390,17.815052980397898
391,17.814791282780519
392,17.814495114644579
393,17.814241120263816
394,17.813953671709193
