"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,3154.117386072718
2.0,2027.9625950007537
3.0,1281.821269621506
4.0,802.7195273343698
5.0,494.26307570882994
6.0,300.33199114763096
7.0,181.51742061996035
8.0,113.0489068290387
9.0,80.20125145530288
10.0,65.60243250654591
11.0,57.96974851466211
12.0,52.13915727227805
13.0,47.40708285299482
14.0,43.412603509328996
15.0,40.24595458658872
16.0,37.2999966779608
17.0,35.12555223990287
18.0,32.72615472844057
19.0,30.51223656489416
20.0,28.401142925550563
21.0,26.38974080211076
22.0,24.506639469627746
23.0,22.79034807967093
24.0,21.25731567185624
25.0,19.86831508456055
26.0,18.70051175421581
27.0,17.697807670267167
28.0,16.827603876320158
29.0,16.07638314629609
30.0,15.424177985634973
31.0,14.841153751162647
32.0,14.304427104102633
33.0,13.81453238936473
34.0,13.368726374776877
35.0,12.950386722069382
36.0,12.56466347677207
37.0,12.199225120819962
38.0,11.859833165970763
39.0,11.549062799996946
40.0,11.234063265472592
41.0,10.944383290881706
42.0,10.68835161015607
43.0,10.431416105821963
44.0,10.188272152383362
45.0,9.957007463154769
46.0,9.741893994295703
47.0,9.539743424825987
48.0,9.349061532403189
49.0,9.169237031054172
50.0,8.995404376715268
51.0,8.831212769891833
52.0,8.675393457493321
53.0,8.534747619975958
54.0,8.391705084036802
55.0,8.25530847785449
56.0,8.124515316969731
57.0,8.006981851226454
58.0,7.897596741239643
59.0,7.795937137320987
60.0,7.717577015697373
61.0,7.614544953104026
62.0,7.546893254846099
63.0,7.464346019627098
64.0,7.412429014013993
65.0,7.3504160715019715
66.0,7.310919018987981
67.0,7.2731705671941524
68.0,7.239251836671137
69.0,7.216177668402006
70.0,7.18346502227903
71.0,7.168550266419915
72.0,7.152091147514694
73.0,7.140969201252577
74.0,7.133088825847756
75.0,7.124388810877939
76.0,7.116933855018245
77.0,7.109036087667754
78.0,7.09980757219053
79.0,7.090522608371114
80.0,7.080130852805404
81.0,7.068731486370291
82.0,7.055427708887506
83.0,7.041472968402209
84.0,7.025754089806648
85.0,7.008566479425834
86.0,6.990558887696561
87.0,6.96881248434551
88.0,6.94869164934
89.0,6.9234921498888715
90.0,6.9014074310715205
91.0,6.874279718815865
92.0,6.850511537759687
93.0,6.822271003630695
94.0,6.796734052126018
95.0,6.768422268001423
96.0,6.7440854182529
97.0,6.71619322907746
98.0,6.692194540544829
99.0,6.666137919495142
100.0,6.641730219034828
101.0,6.617843539037089
102.0,6.5943737191020695
103.0,6.571693177152417
104.0,6.550933181129613
105.0,6.53017301212255
106.0,6.509851650734809
107.0,6.49058347559849
108.0,6.471383562904971
109.0,6.4542446913833205
110.0,6.437994630139822
111.0,6.422193089859123
112.0,6.406795588221142
113.0,6.39174589379381
114.0,6.377026736882192
115.0,6.362653841613511
116.0,6.348595438116618
117.0,6.334784643177237
118.0,6.321156606579411
119.0,6.30766202174225
120.0,6.294257420590094
121.0,6.280913774998952
122.0,6.267610158060419
123.0,6.254316254982115
124.0,6.240992546576365
125.0,6.22770532934245
126.0,6.214398119639457
127.0,6.201049049159666
128.0,6.187664409216342
129.0,6.174224711676014
130.0,6.160745678897092
131.0,6.147336986193897
132.0,6.1338188120410155
133.0,6.120235576302879
134.0,6.106734880353705
135.0,6.093362813011993
136.0,6.080043843002159
137.0,6.066834670795978
138.0,6.053657574843207
139.0,6.04059277811237
140.0,6.027695088951923
141.0,6.014983601462513
142.0,6.002496957502958
143.0,5.990223319739027
144.0,5.978190398763607
145.0,5.966426652545846
146.0,5.95498290890492
147.0,5.943901156310032
148.0,5.933129325061346
149.0,5.9227029233894175
150.0,5.912647771967448
151.0,5.902977502981458
152.0,5.893698000302051
153.0,5.884814522761179
154.0,5.876331960688923
155.0,5.868244583580363
156.0,5.860549149100326
157.0,5.853244610721377
158.0,5.846320710433944
159.0,5.839762791682718
160.0,5.833562824631123
161.0,5.827708831652322
162.0,5.822187930631495
163.0,5.816988530792404
164.0,5.812085603683652
165.0,5.807458276831863
166.0,5.8030872743362325
167.0,5.79895428491867
168.0,5.795039305250869
169.0,5.791304567697498
170.0,5.787743204242508
171.0,5.784344840261074
172.0,5.781104322742664
173.0,5.777837482074487
174.0,5.775072702269464
175.0,5.771899615103242
176.0,5.769133507289837
177.0,5.766353336969791
178.0,5.763620426241355
179.0,5.760954389404654
180.0,5.758339709720753
181.0,5.755756753916504
182.0,5.753254607494121
183.0,5.7507031719169035
184.0,5.7481461496755335
185.0,5.7456045491027545
186.0,5.743072802959766
187.0,5.740561061636999
188.0,5.73808015344757
189.0,5.735588791007945
190.0,5.733101712049986
191.0,5.730622215905711
192.0,5.728151935347615
193.0,5.725692200614406
194.0,5.723244423997936
195.0,5.7208102895866135
196.0,5.718392269549291
197.0,5.715991910624815
198.0,5.713610595955345
199.0,5.711249931153356
200.0,5.708911720974087
201.0,5.706596819552132
202.0,5.704306973259783
203.0,5.702041653234958
204.0,5.699804756847868
205.0,5.69757412409577
206.0,5.69539758142351
207.0,5.693254138206804
208.0,5.691136429721135
209.0,5.68904408145981
210.0,5.686978003136826
211.0,5.684938538900559
212.0,5.682925397283009
213.0,5.680937829646549
214.0,5.678974995954475
215.0,5.6770367711396155
216.0,5.675122506554765
