"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,3597.6790459119634
2.0,2314.1636405709755
3.0,1422.162095747134
4.0,874.2953550293894
5.0,551.4163023234071
6.0,336.4902381134131
7.0,206.25484509576745
8.0,133.51486184312654
9.0,96.65568550153955
10.0,82.65539029305573
11.0,73.21489094011662
12.0,75.44224806090493
13.0,70.41301392643913
14.0,65.73339424010493
15.0,61.63822026680347
16.0,58.50846483389793
17.0,56.179188544278894
18.0,54.22177980059696
19.0,52.422146195677726
20.0,50.80671829780389
21.0,48.968399638136844
22.0,47.03827455433744
23.0,45.121244161656854
24.0,43.33361817900181
25.0,41.78130073630274
26.0,40.34472180201877
27.0,39.0426875298108
28.0,37.90966661953303
29.0,36.83346207750785
30.0,35.86698984057168
31.0,34.881416370990785
32.0,33.943257056194234
33.0,33.05116352708808
34.0,32.1692192383391
35.0,31.313436475591367
36.0,30.467768611124843
37.0,29.636475853126655
38.0,28.815437692559136
39.0,27.994782874270477
40.0,27.191208370270914
41.0,26.400253543028683
42.0,25.621940952097574
43.0,24.853755014407632
44.0,24.094652482181807
45.0,23.42290388210904
46.0,22.624785796432498
47.0,22.00334430808546
48.0,21.252908101882582
49.0,20.671767683199214
50.0,19.959223538458758
51.0,19.4090586089061
52.0,18.73478045925772
53.0,18.235573410073656
54.0,17.697278349678136
55.0,17.160914475819453
56.0,16.644294090026676
57.0,16.163872024928608
58.0,15.734155900499069
59.0,15.344136609796223
60.0,14.979478538107934
61.0,14.623509780317747
62.0,14.308539299760838
63.0,14.041318252791193
64.0,13.8630113154816
65.0,13.619883699576732
66.0,13.479960143632738
67.0,13.347059180168046
68.0,13.232346520440984
69.0,13.17215317611668
70.0,13.097837109224898
71.0,13.067626685817338
72.0,13.05713890212499
73.0,13.087433621191735
74.0,13.095912196899512
75.0,13.183552396718241
76.0,13.233400903479037
77.0,13.328402268435902
78.0,13.399994850126056
79.0,13.471858482381784
80.0,13.541153084063517
81.0,13.609256695115377
82.0,13.679018316871435
83.0,13.741954450191024
84.0,13.796791690362156
85.0,13.8456863759139
86.0,13.88565854581045
87.0,13.91588450016912
88.0,13.937963313303655
89.0,13.967121291736923
90.0,13.95439032701222
91.0,13.947206078122846
92.0,13.933360956809373
93.0,13.90976529928546
94.0,13.883430755636347
95.0,13.847859020368233
96.0,13.807708674823282
97.0,13.763513845917792
98.0,13.715491437767746
99.0,13.663694193349578
100.0,13.608515462134818
101.0,13.548667040637817
102.0,13.489346933265416
103.0,13.430629810888263
104.0,13.371048935214645
105.0,13.311232014780586
106.0,13.249369727961891
107.0,13.18769242966517
108.0,13.126529898402978
