"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,4174.135963952546
2.0,2671.8591805297265
3.0,1607.6222252952423
4.0,967.7223749903244
5.0,612.8354700903594
6.0,377.38786441022467
7.0,234.41436893690292
8.0,154.82012303038562
9.0,114.17982404192698
10.0,106.82385709981368
11.0,96.03942137222293
12.0,94.72021394510708
13.0,92.33215711861757
14.0,88.99828431042704
15.0,86.42269874822304
16.0,84.27064172521366
17.0,80.54687288509488
18.0,78.29156915470539
19.0,76.11418584549452
20.0,74.32939253794541
21.0,72.60072443194304
22.0,70.62452855095836
23.0,68.67038757632533
24.0,66.82601399705864
25.0,65.082802180906
26.0,63.50503518788504
27.0,61.97084119117716
28.0,60.5007908355419
29.0,59.17994473187954
30.0,57.80631517802701
31.0,56.442140733774686
32.0,55.15862216468553
33.0,53.86233334775334
34.0,52.572027757056375
35.0,51.26740511973311
36.0,49.98423024848131
37.0,48.71434195576205
38.0,47.39457717491109
39.0,46.06982026313473
40.0,44.70482260802852
41.0,43.36409711197639
42.0,42.03150511004776
43.0,40.79938609987772
44.0,39.47858344043803
45.0,38.142603377483326
46.0,36.81529414233016
47.0,35.54897624121014
48.0,34.309686797372194
49.0,32.99669067910514
50.0,31.960912354423783
51.0,30.682704242735525
52.0,29.717165580343718
53.0,28.522339669606012
54.0,27.648137309292082
55.0,26.556852805133474
56.0,25.76937583764628
57.0,24.782478860075827
58.0,24.108641967332744
59.0,23.38458801096442
60.0,22.679553463852088
61.0,22.041770581918925
62.0,21.488702029367616
63.0,20.999780299122037
64.0,20.559889133655957
65.0,20.260292837899215
66.0,19.881070555153045
67.0,19.696690569740255
68.0,19.535753738927255
69.0,19.39879426052167
70.0,19.30322071253771
71.0,19.27335220649779
72.0,19.257663345509243
73.0,19.269881790081484
74.0,19.39619498685451
75.0,19.451885307498813
76.0,19.66726149655669
77.0,19.77776837356005
78.0,19.960876250416334
79.0,20.109760780903613
80.0,20.256439471672252
81.0,20.39974993674879
82.0,20.540691178200063
83.0,20.670607182221232
84.0,20.801481849607697
85.0,20.917626693495492
86.0,21.024617103609955
87.0,21.113917725938606
88.0,21.180855847965205
89.0,21.226738156900794
90.0,21.255252442955168
91.0,21.265374083971963
92.0,21.26294723376455
93.0,21.24391726467192
94.0,21.20720602946598
95.0,21.16193403727422
96.0,21.100766931126486
97.0,21.018557872557537
98.0,20.926650880748994
99.0,20.828144458537494
100.0,20.712547336423384
101.0,20.59222030315314
102.0,20.472401498870397
103.0,20.336791500921663
104.0,20.193810016407795
105.0,20.04955067001032
106.0,19.904457778524545
107.0,19.765530549355745
108.0,19.62202725638707
109.0,19.470302567770233
110.0,19.319847474547814
111.0,19.17105503506444
112.0,19.023076097758448
113.0,18.876245662579322
114.0,18.73100747882407
115.0,18.58510288649228
116.0,18.443140022525213
117.0,18.307902254428697
118.0,18.17195786073988
119.0,18.041547023414807
120.0,17.91221068195496
121.0,17.784983405243565
122.0,17.663243079477596
123.0,17.54444211079192
124.0,17.427367069372906
125.0,17.315724309574776
126.0,17.20867333449877
127.0,17.106608412857042
128.0,17.008264695222337
129.0,16.912636049810175
130.0,16.82547176438665
131.0,16.740829633231456
132.0,16.659543788403013
133.0,16.603231444756375
134.0,16.51112598179131
135.0,16.45842102388987
136.0,16.379344396794252
137.0,16.335739203614352
138.0,16.27373447562873
139.0,16.240303452105167
140.0,16.191100853537165
141.0,16.164624315627066
142.0,16.130943614859675
143.0,16.11348656826638
144.0,16.09408751824033
145.0,16.08701283661871
146.0,16.08059565041502
147.0,16.08140621608227
148.0,16.090635894627667
149.0,16.10610372655023
150.0,16.127338789715438
151.0,16.154166303185264
152.0,16.18234169816158
153.0,16.216086560889224
154.0,16.256077079350632
155.0,16.301016488486283
156.0,16.35018561463552
157.0,16.402980835865804
158.0,16.45823303358722
159.0,16.51602944564104
160.0,16.576893367009873
161.0,16.63998471057792
162.0,16.704447800802654
163.0,16.769566010974145
164.0,16.84440099397962
165.0,16.89729880557033
166.0,16.969960348296922
167.0,17.031864469480112
168.0,17.090289191851397
169.0,17.14755889739031
170.0,17.20554091591903
171.0,17.261796583642692
172.0,17.316144009689793
173.0,17.3628923241355
174.0,17.404855614613226
175.0,17.446143474068734
176.0,17.484041937255128
177.0,17.5179788811558
178.0,17.549024527425047
179.0,17.57449530104377
180.0,17.595973694894482
181.0,17.6128749281621
182.0,17.62589087725955
183.0,17.63514675563954
184.0,17.640860698866334
185.0,17.643094648466175
186.0,17.641904807321524
187.0,17.635484895065574
188.0,17.628353019499002
189.0,17.61894949331206
190.0,17.611408761185217
191.0,17.589307018068396
192.0,17.577578375371132
193.0,17.553288169243004
194.0,17.53905690110173
195.0,17.513928274346583
196.0,17.496697657467664
197.0,17.469542991720388
198.0,17.453836627750178
199.0,17.425999726176613
200.0,17.404512115463675
201.0,17.377060283422225
202.0,17.357596758319602
203.0,17.331223064218207
204.0,17.311624760076725
205.0,17.2848327891178
206.0,17.265972331656542
207.0,17.241644489025703
208.0,17.224669963434124
209.0,17.201526819242076
210.0,17.18549708199329
211.0,17.163464189038606
212.0,17.14922426585595
213.0,17.12850520077407
214.0,17.11479632714409
215.0,17.09530470914946
216.0,17.08065560756043
217.0,17.066827764122948
218.0,17.05314908148138
219.0,17.039822555609064
220.0,17.02696651905289
221.0,17.014682182667542
222.0,17.002724068554443
223.0,16.991232796112683
224.0,16.980412774463076
225.0,16.969999639009444
226.0,16.959516398853552
227.0,16.949227669637153
228.0,16.939112886951506
229.0,16.92908950227988
230.0,16.919312930516227
231.0,16.909442693329808
232.0,16.89892360755816
233.0,16.888832493135666
234.0,16.8783380124206
235.0,16.867648968391464
236.0,16.856754078574596
237.0,16.845640661895345
238.0,16.834290453036076
239.0,16.82270560481689
240.0,16.810875904984655
241.0,16.79792127047682
242.0,16.78586227228182
243.0,16.773650289858992
244.0,16.761116317610202
245.0,16.74832286683531
246.0,16.7375640543914
247.0,16.72397217426041
248.0,16.709247487305504
249.0,16.695474635169973
250.0,16.682220167540123
251.0,16.6687750190014
252.0,16.65652151235092
253.0,16.643755291339986
254.0,16.63081700876951
