"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,3719.9932703422055
2.0,2391.842510999482
3.0,1464.2124288908906
4.0,895.7375286170252
5.0,564.8551383153911
6.0,345.588815461428
7.0,212.23309666822473
8.0,137.67732656373332
9.0,100.21356620018159
10.0,82.70428759982752
11.0,84.33659029302082
12.0,78.48172917914795
13.0,73.76038151702254
14.0,69.68394430108813
15.0,66.78416504750001
16.0,63.74818618667368
17.0,61.68904164115603
18.0,59.76034422741174
19.0,57.87204928979276
20.0,56.09279023521532
21.0,54.1061826366087
22.0,52.069208307046296
23.0,50.21786842144458
24.0,48.39178374290643
25.0,46.79867117824391
26.0,45.35309339986974
27.0,43.98823656841823
28.0,42.759711105117276
29.0,41.60922018000562
30.0,40.52422118691369
31.0,39.45695488171788
32.0,38.44134321618007
33.0,37.4530648191223
34.0,36.48365392673251
35.0,35.52833949769085
36.0,34.58225553533786
37.0,33.641263942005196
38.0,32.6942490997889
39.0,31.76537169569356
40.0,30.83265204019056
41.0,29.92948233786879
42.0,29.014393133292714
43.0,28.114438931162383
44.0,27.31320985160051
45.0,26.354678584563075
46.0,25.597099572439596
47.0,24.682367391146983
48.0,23.96755042583191
49.0,23.185139427519537
50.0,22.427619921382977
51.0,21.682248768675507
52.0,20.97121942112915
53.0,20.222176589509914
54.0,19.674376391672837
55.0,18.992516289048645
56.0,18.493525358583433
57.0,17.852303385228048
58.0,17.418221343322777
59.0,16.949530559033306
60.0,16.490783112952897
61.0,16.073043253820835
62.0,15.703338259899922
63.0,15.383389354219908
64.0,15.104526118532931
65.0,14.915456172942015
66.0,14.668867936064416
67.0,14.53334873196659
68.0,14.417845688155317
69.0,14.325297124609328
70.0,14.28289830185831
71.0,14.224018331685954
72.0,14.213226791397155
73.0,14.234200978459128
74.0,14.336535708025146
75.0,14.361099375907784
76.0,14.488598326324649
77.0,14.547673334930003
78.0,14.660049033825686
79.0,14.74747414565315
80.0,14.832012996465437
81.0,14.920017755298147
82.0,15.00418847416006
83.0,15.08098748445785
84.0,15.154849625707023
85.0,15.217577789332331
86.0,15.272271117203445
87.0,15.321419510811872
88.0,15.348991273963293
89.0,15.370493864315236
90.0,15.385811620342437
91.0,15.387655825853905
92.0,15.37900424118434
93.0,15.365559100721079
94.0,15.338370481679334
95.0,15.302499783931736
96.0,15.262023060875478
97.0,15.213974600546159
98.0,15.156958949376445
99.0,15.09773012314107
100.0,15.038199986710623
101.0,14.97220795155328
102.0,14.901734450105835
103.0,14.834112589200139
104.0,14.761040739133257
105.0,14.688818579831313
106.0,14.616914515540422
107.0,14.54559966725779
108.0,14.476156689492484
109.0,14.40310774065999
110.0,14.33328543125964
111.0,14.260752095118036
112.0,14.192008039239582
113.0,14.125329779826387
114.0,14.05972065170576
115.0,13.993056051173738
116.0,13.918378403800773
117.0,13.850103883579322
118.0,13.780264961473407
119.0,13.71085347586444
120.0,13.642656033039472
121.0,13.574051767576307
122.0,13.505768380120657
123.0,13.435994328432642
124.0,13.366748836823206
125.0,13.29762406968527
126.0,13.228378891023254
127.0,13.161341066580775
128.0,13.086969165663305
129.0,13.02213640737962
130.0,12.951390486653239
131.0,12.8813735765807
132.0,12.81242577975513
133.0,12.742722140114438
134.0,12.674755436951656
135.0,12.605630507618102
136.0,12.537489045840616
137.0,12.471220644461539
138.0,12.4065065138291
139.0,12.343556191498436
140.0,12.282442245768792
141.0,12.223337622687566
142.0,12.166405733401163
143.0,12.111763354045934
144.0,12.059550623385263
145.0,12.009832771410984
146.0,11.96303148894178
147.0,11.918922982627834
148.0,11.87769442485066
149.0,11.839043208570402
150.0,11.803233571730289
151.0,11.769839076473545
152.0,11.739709272331297
153.0,11.712542709813334
154.0,11.688075419404868
155.0,11.665977223007573
156.0,11.646445789434694
157.0,11.629339542610154
158.0,11.614476860416787
159.0,11.601741332789743
160.0,11.590990443531197
161.0,11.582113877097626
162.0,11.575255263051034
163.0,11.570229487183667
164.0,11.56557351047239
165.0,11.561723517618518
166.0,11.55944664175479
167.0,11.558480402968797
168.0,11.558297001834703
169.0,11.558948238204138
170.0,11.559985597722019
171.0,11.56274556532452
172.0,11.562024516109801
173.0,11.564195263067617
174.0,11.566757461827763
175.0,11.569083665286058
176.0,11.571161302976748
177.0,11.573006396231307
178.0,11.574614126847507
179.0,11.575955147862501
180.0,11.576978339385022
181.0,11.577653758149907
182.0,11.5776278869007
183.0,11.57757060432526
184.0,11.577058302313219
185.0,11.576000293412108
186.0,11.574425028665644
187.0,11.574424945137906
188.0,11.570627863424505
189.0,11.566650500509567
190.0,11.562581362382375
191.0,11.558382577763481
192.0,11.553911318165532
193.0,11.549115711019454
194.0,11.543768425480494
195.0,11.538130041567285
196.0,11.532135237075849
197.0,11.525875451848606
198.0,11.519191708636214
199.0,11.512297826482623
200.0,11.50519666018694
201.0,11.497765637909055
202.0,11.490042202708025
203.0,11.482271190872595
204.0,11.474381992710093
205.0,11.4663727267464
206.0,11.45826070587809
207.0,11.449994496498462
208.0,11.441720256248885
209.0,11.433453526577964
210.0,11.4251241584533
211.0,11.416837832824172
212.0,11.408499708409366
213.0,11.400129464700285
214.0,11.3918594368986
215.0,11.38355627808896
216.0,11.375292579659472
217.0,11.367057932728798
218.0,11.358860034247783
219.0,11.35070003784783
220.0,11.342610319572671
221.0,11.334582171768432
222.0,11.326600145017068
223.0,11.318651591708772
224.0,11.310724197818132
225.0,11.302827647873912
226.0,11.294981593461713
227.0,11.287198588177318
228.0,11.27941296148822
229.0,11.271725304529951
230.0,11.26403374706777
231.0,11.256364063725869
232.0,11.24870814663241
233.0,11.241065266727887
234.0,11.23344597130233
235.0,11.225862731613176
236.0,11.21829809666319
237.0,11.210866061606097
238.0,11.20329366502449
239.0,11.195767056887846
240.0,11.188290815450017
241.0,11.18090051391259
242.0,11.17350262344921
243.0,11.16614209591961
244.0,11.158837799948202
245.0,11.15159476092613
246.0,11.144413115830872
247.0,11.137297534357032
248.0,11.130251181109443
249.0,11.123280905798765
250.0,11.116389138472513
251.0,11.10869170432413
252.0,11.103391092138466
253.0,11.095845086823687
254.0,11.089461214608392
255.0,11.083607090898568
256.0,11.0774265101752
257.0,11.071133668161167
258.0,11.06488553585038
259.0,11.058737297904145
260.0,11.052694184074653
261.0,11.046713916803498
262.0,11.040854553497397
263.0,11.035076209536626
264.0,11.029360006603383
265.0,11.023700608731602
266.0,11.018095954771681
267.0,11.012544480791703
268.0,11.00704372926738
269.0,11.001532546352578
270.0,10.996160884771612
271.0,10.990821204424421
272.0,10.98549570191075
273.0,10.980191554594185
274.0,10.974899944931195
275.0,10.969633760675208
276.0,10.964382060896781
277.0,10.959153280294004
