"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,728.86293855949793
2,672.85525264100909
3,517.69180213234051
4,388.11711673037013
5,344.18320349967689
6,329.97272172215384
7,312.28001546562109
8,298.09008953046651
9,297.87498433100984
10,310.67343260577564
11,324.86745440372874
12,342.63419179399341
13,359.7807832334351
14,374.9324164906339
15,381.15151874559569
16,388.50018241090231
17,403.78071092228072
18,416.54154809011476
19,426.47742954647305
20,434.74700114649914
21,442.42696456348233
22,450.39040596707179
23,459.10873258988801
24,471.49936169313736
25,478.82001431863495
26,490.67256454536488
27,499.75772790800312
28,508.0344922871958
29,517.66349586467913
30,523.86669858944356
31,533.07037712078954
32,539.518574908701
33,548.71013704848713
34,556.23803721116269
35,563.43823227331063
36,570.51574970639876
37,577.35509575810784
38,583.94049167585581
39,590.29462346618277
40,595.42994476104627
41,602.48737640441038
42,607.18379898848218
43,612.5634051226599
44,617.89008836523999
45,622.88640463168542
46,627.56610452088989
47,631.86919719631044
48,635.86817765169189
49,639.61116159617268
50,643.06785726698502
51,646.2766128432005
52,649.21155581561368
53,651.81770464887336
54,654.12992841605023
55,656.21374902895479
56,658.03511004189716
57,659.60410025948113
58,660.92189295402261
59,662.04893655210083
60,662.81849573101692
61,663.98159729538952
62,664.55785329296282
63,665.36192938255681
64,665.76446863182343
65,666.26384464172008
66,666.61284559374974
67,667.55591113329831
68,667.74136814994597
69,668.06703990747542
70,668.97690997560937
71,669.1931033230004
72,669.95261065667933
73,670.23011490805129
74,671.18388600394348
75,671.71265673502501
76,672.59130234815257
77,673.36135641638214
78,674.1228235362172
79,674.93298645523726
80,675.8219856243594
81,676.77570953370287
82,677.77905437187724
83,678.82539842152767
84,679.89959806914032
85,680.98656063306464
86,682.0908753809955
87,683.21086279595795
88,684.33522138444005
89,685.46215968869865
90,686.57786461572607
91,687.68376317686761
92,688.77702585755299
93,689.85355670872002
94,690.9134000699953
95,691.93712581471823
96,692.92271899741286
97,693.88766647570617
98,694.82353491955746
99,695.72921364239699
100,696.60617756252441
101,697.45511375684998
102,698.2789244298275
103,699.07510663427058
104,699.84385081879634
105,700.5958207226148
106,701.32864950736462
107,702.04345605774904
108,702.74286644755318
109,703.43137970221221
110,704.10917022031094
111,704.77656478766414
112,705.43536983711476
113,706.08693654515048
114,706.7330880418524
115,707.37573839722995
116,708.01451400057385
117,708.65287688921717
118,709.2840789982597
119,709.91014456735832
120,710.5358166756547
121,711.15925534582834
122,711.78754947206755
123,712.40019088996621
124,713.00772996904493
125,713.6111159459922
126,714.21114544625641
127,714.80688484712846
128,715.39706202361936
129,715.98080419776625
130,716.55697459590465
131,717.12485130977325
132,717.6834122353215
133,718.23255509214243
134,718.77087091396959
135,719.30014641863886
136,719.81886576641477
137,720.32671669515253
138,720.82451678963082
139,721.30645134779445
140,721.77690533008206
141,722.23603998221984
142,722.68296630203793
143,723.11778291610233
144,723.53958351580059
145,723.94849229447732
146,724.34451108654685
147,724.72792182446938
148,725.09916332521482
149,725.45859543364429
150,725.80739625700073
151,726.14347905444936
152,726.46908738754041
153,726.78474092920158
154,727.09056948999114
155,727.38682962579333
156,727.67492005575423
157,727.95487531642436
158,728.22770089421601
159,728.4939679221128
160,728.753669084271
161,729.00738076752975
162,729.25546187918314
163,729.49870985613961
164,729.73772095156539
165,729.97280513813871
166,730.20454226838149
167,730.43273019048229
168,730.65812191083944
169,730.88104188916009
170,731.10185344781632
171,731.32079774606098
172,731.53797266777769
173,731.75324141808778
174,731.96726645925605
175,732.18027642659047
176,732.3923103049392
177,732.60330866694017
178,732.8132349086975
179,733.02211417976253
180,733.2594463477559
181,733.43273477308571
182,733.65704239524621
183,733.85911966870435
184,734.05650465396423
185,734.25571999043314
186,734.45593720633826
187,734.65596192141197
188,734.85491026208979
189,735.05237475423564
190,735.24835299737958
191,735.44241634216564
192,735.63464098910356
193,735.82510616582124
194,736.01375444210237
195,736.20061361045202
196,736.38564433121599
197,736.56880339678185
198,736.74998853583747
199,736.92913423484481
200,737.10621529176512
201,737.28125083535292
202,737.45411007322411
203,737.62357102851718
204,737.79266986200741
205,737.95967697047968
206,738.12428355159966
207,738.28645885934361
208,738.44652612550874
209,738.60462518418376
210,738.76045996321488
211,738.91413393301411
212,739.0657634099116
213,739.21535599789684
214,739.36293994655568
215,739.5085407202431
216,739.65217577502665
217,739.79384340923423
218,739.9335758633473
219,740.07142846058889
220,740.20737877327497
221,740.34147170013171
222,740.47372579688067
223,740.60415766131086
224,740.73281445545115
225,740.8596921698462
226,740.98479114686938
227,741.10811835852246
228,741.22970960112229
229,741.34958311285675
230,741.46774960202094
231,741.58422882369825
232,741.69902817706748
233,741.81215494344951
234,741.92362073037816
235,742.03344114046661
236,742.14162503578211
237,742.2481876007447
238,742.35304326911557
239,742.45641919755076
240,742.55819755520201
241,742.65838476462943
242,742.75700095377863
243,742.85405919925802
244,742.94957638001279
245,743.04357876818597
246,743.13609219349996
247,743.22713518424212
248,743.31669571929126
249,743.40479363513407
250,743.49145063772812
251,743.57670056063648
252,743.66055614974039
253,743.7430422865616
254,743.82418639755326
255,743.90401640997868
256,743.98255436890895
257,744.05982360282121
258,744.13584923379608
259,744.21065604072066
260,744.28426511969201
261,744.3567101128682
262,744.42804390799836
263,744.49823426186117
264,744.56731762200366
265,744.63532881866627
266,744.70229642336756
