"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,5439.8765308122738
2,3575.9741229310575
3,1931.1591065523548
4,1019.6191826783624
5,798.43872803044394
6,652.51471012365937
7,572.93431775706938
8,559.17312178642237
9,598.40817924256271
10,660.61910971097859
11,719.68419372445203
12,762.23305906636472
13,794.48361912912128
14,817.4569230475737
15,828.46602741914012
16,853.70676980427652
17,874.80347793385852
18,893.32038098050123
19,917.68734061589339
20,936.38979973475841
21,952.98104011750047
22,970.37774820287677
23,988.38862941168975
24,1006.4682376338935
25,1026.7537011614138
26,1039.1549519594937
27,1056.4226460456712
28,1070.0199354609281
29,1083.197703740733
30,1096.2339521237961
31,1108.9421196476551
32,1121.3093419528154
33,1132.8218811835309
34,1144.0339068906019
35,1154.4887016471855
36,1164.4022389615043
37,1173.7379215561746
38,1182.4861525938843
39,1190.6565989083388
40,1198.3423629247175
41,1205.5928986797624
42,1212.1065813343644
43,1218.2641256145519
44,1223.3648613093926
45,1229.5035300406541
46,1233.736507050482
47,1238.2027527566343
48,1242.1639677777837
49,1245.7118048875739
50,1248.7663680617914
51,1251.3652433731481
52,1253.5088968374987
53,1255.2997456828398
54,1256.691116433354
55,1257.78364518123
56,1258.556416309217
57,1259.0122998943298
58,1259.2266548960756
59,1259.2483478473312
60,1259.1353802264305
61,1259.0039426281908
62,1258.6229226032369
63,1258.2449611878153
64,1257.6859988292861
65,1257.3357395667576
66,1257.0294563645409
67,1256.8219961874779
68,1256.69120561402
69,1256.7108418924806
70,1256.9536870190764
71,1257.1013902197849
72,1257.4627481420825
73,1258.7829187897755
74,1259.2824896590696
75,1261.0426800023199
76,1262.4320214716254
77,1263.7959412141472
78,1265.3597223057129
79,1267.145694093366
80,1269.1351113761625
81,1271.751418685333
82,1273.5205572811635
83,1276.3253841217434
84,1278.3263674924449
85,1281.4781869789308
86,1283.6399570662147
87,1286.9527904195918
88,1289.2337869536577
89,1292.6057237927675
90,1295.4272512746595
91,1298.217680938289
92,1301.0683582101888
93,1303.9427269905752
94,1306.8228702253145
95,1309.6748680361293
96,1312.4931446386229
97,1315.269345419571
98,1317.9986204116594
99,1320.6744025737905
100,1323.2786083682379
101,1325.8388783792157
102,1328.3492678324967
103,1330.7992994617807
104,1333.1889238300437
105,1335.5230427179106
106,1337.795527593722
107,1340.013583336478
108,1342.2172089740989
109,1344.3383578641556
110,1346.3976192013185
111,1348.4179304786846
112,1350.3828475769228
113,1352.3010694675449
114,1354.1855687106504
115,1356.0312942651146
116,1357.8357157709513
117,1359.6008736853767
118,1361.3250995608132
119,1363.0063667926756
120,1364.6485537331178
121,1366.2537946495063
122,1367.6189587169338
123,1369.4186865459983
124,1370.7395560776965
125,1372.2119850277682
126,1373.9078147172438
127,1375.075896719926
128,1376.385420624222
129,1377.9200486788684
130,1378.9966928730087
131,1380.2035091110315
132,1381.6110270927286
133,1382.6105058743299
134,1383.8635165803507
135,1384.8148198200849
136,1385.8685524065061
137,1386.9336972438191
138,1387.961076112186
139,1388.9379056284854
140,1389.871379066341
141,1390.7684767719009
142,1391.6331431150245
143,1392.4698508539916
144,1393.2799662412299
145,1394.0617239018084
146,1394.8159064421966
147,1395.5458398248791
148,1396.2499591589303
149,1396.9301176514009
150,1397.5890876413432
151,1398.2275188137955
152,1398.8471186512181
153,1399.4497735584853
154,1400.0366072845575
155,1400.6091897426741
156,1401.1686623533637
157,1401.716312816274
158,1402.2534737047099
159,1402.781444469741
160,1403.3015895659155
161,1403.8145960271797
162,1404.3223422330902
163,1404.8254747695075
164,1405.3250150368356
165,1405.8216549019805
166,1406.379784338113
167,1406.7975920518218
168,1407.3377196156971
169,1407.8236983582333
170,1408.3020365877028
171,1408.7879210462997
172,1409.2812699441067
173,1409.7793279692642
174,1410.2797891336691
175,1410.7815741554591
176,1411.2843934593684
177,1411.7884271479711
178,1412.2938098201928
179,1412.8011556111148
180,1413.3090030478002
181,1413.8183138755871
182,1414.3649454134099
183,1414.8139016185191
184,1415.3715029247423
185,1415.8290385826479
186,1416.3906870716426
187,1416.8471102832325
188,1417.4082711453038
189,1417.8617099452279
190,1418.420871039302
191,1418.8733830664596
192,1419.4229638208701
193,1419.8703157801979
194,1420.414078778927
195,1420.8546852930388
196,1421.39223534286
197,1421.8273778232901
198,1422.3565110338511
199,1422.7846342620621
200,1423.3041823650387
201,1423.7238152763823
202,1424.23357467904
203,1424.6443970507387
204,1425.1412158901433
205,1425.5435481002357
206,1426.0290420171516
207,1426.4190160522589
208,1426.8951010610701
209,1427.2769396192834
210,1427.7402201292462
211,1428.1088138123182
212,1428.5618519420671
213,1428.9234125748847
214,1429.3633170913356
215,1429.7125613621658
216,1430.1389773104336
217,1430.4782709719102
218,1430.8925442151124
219,1431.2216966427377
220,1431.6240768262076
221,1431.9436389018465
222,1432.3340539031335
223,1432.6440899082284
224,1433.0227645081711
225,1433.3234038966868
226,1433.6904685164318
227,1433.982798985583
228,1434.3392074252868
229,1434.6229213626968
230,1434.9660517962513
231,1435.2403601662888
232,1435.5735336935415
233,1435.8401862462383
234,1436.1649928749316
235,1436.4240299897094
236,1436.7354825399993
237,1436.9862006814715
238,1437.2894324171291
239,1437.5331711262163
240,1437.8271292155148
241,1438.0635556681832
242,1438.3484308484967
243,1438.5775206821979
244,1438.8537221107347
245,1439.0754161015166
246,1439.343263910944
247,1439.5587875425672
248,1439.8186596924058
249,1440.027854488859
250,1440.2799495816296
251,1440.4830116408184
252,1440.7277757429188
253,1440.925064249273
254,1441.1627614953104
255,1441.3542903533835
256,1441.5851346040081
257,1441.7713629014067
258,1441.9959567145934
259,1442.177214410935
260,1442.395835297531
261,1442.5721901575751
262,1442.7849743987754
263,1442.9568385043726
264,1443.1643043592799
265,1443.3318938139555
266,1443.5340975112642
267,1443.6974340745737
268,1443.8947797727565
269,1444.0541258476737
270,1444.246850523796
271,1444.4024124232819
272,1444.5905533144582
273,1444.7424409013931
274,1444.9261341123783
275,1445.0746191602398
276,1445.2539875091572
277,1445.3991461199494
278,1445.5743646504486
279,1445.7163189990806
280,1445.8874913655641
281,1446.0264108111489
282,1446.1934607788246
283,1446.3292256865561
284,1446.492356107125
285,1446.625111848758
286,1446.7843775225626
287,1446.9141119069059
288,1447.0695381833134
289,1447.1961843116856
290,1447.3480088078845
291,1447.4716493740184
292,1447.6198261154082
293,1447.740653607043
294,1447.8850970748731
295,1448.0029149864374
