"Iteration: Iteration","Lift in Y Monitor: Force (N)"
562,2541.5925545357327
563,2541.6362015263389
564,2541.6878909004013
565,2541.7307056722761
566,2541.7814076527679
567,2541.8234040588509
568,2541.8731362189283
569,2541.9143244878296
570,2541.9597117419244
571,2542.0048797343356
572,2542.0492456279408
573,2542.0929230719748
574,2542.136058861543
575,2542.17873731295
576,2542.2209974885891
577,2542.2628549547944
578,2542.3043151166871
579,2542.3453802886579
580,2542.3860526817971
581,2542.4263348973186
582,2542.4662302924762
583,2542.5057422502332
584,2542.5448743790389
585,2542.5836303402652
586,2542.6220132051048
587,2542.6600271988664
588,2542.6976764499068
589,2542.7349641408032
590,2542.7718933193432
591,2542.8084673230519
592,2542.8446897904432
593,2542.8805637426108
594,2542.916092755916
595,2542.95128055953
596,2542.9861299028012
597,2543.0206440436168
598,2543.0548262782709
599,2543.0886797352323
600,2543.1222074762172
601,2543.1554126100032
602,2543.1882981979525
603,2543.2208671787544
604,2543.253122539325
605,2543.2850673080825
606,2543.3167044249294
607,2543.3480367503907
608,2543.3790671406427
609,2543.4097983574761
610,2543.440233206989
611,2543.4703744725916
612,2543.5002248867031
613,2543.5297871918124
614,2543.5590640365504
615,2543.5880580983858
616,2543.6167719922737
617,2543.6452083356271
618,2543.6733697364984
619,2543.7012587379568
620,2543.7288778918337
621,2543.7562297761024
622,2543.7833169568898
623,2543.8101420255875
624,2543.8367091246141
625,2543.8630201669998
626,2543.8890768668675
627,2543.9148812190306
628,2543.9404356070177
629,2543.9657430199532
630,2543.9908062165755
631,2544.015627115974
632,2544.0402075755273
633,2544.0645497674363
634,2544.0886559586966
635,2544.1125285457856
636,2544.1361698658584
637,2544.1595822673053
638,2544.1827680138895
639,2544.2057293359844
640,2544.22846855737
641,2544.2509879391041
642,2544.2732896682955
643,2544.2953758780232
644,2544.3172487127922
645,2544.3389102749338
646,2544.3603626623185
647,2544.3816079850881
648,2544.4026483380899
649,2544.423485725657
650,2544.4441222130072
651,2544.4645597485992
652,2544.4848003957177
653,2544.5048461045644
654,2544.5246987640048
655,2544.5443602600594
656,2544.5638323775042
657,2544.5831169539274
658,2544.6022158913192
659,2544.6211310615186
660,2544.6398643482398
661,2544.6584175352618
662,2544.6767923829871
663,2544.6949906526133
664,2544.713014112715
665,2544.7308644320819
666,2544.748543330129
667,2544.7660524779303
668,2544.7833935270501
669,2544.8005681085674
670,2544.8175778768396
671,2544.8344244822674
672,2544.8511095135127
673,2544.8676345368849
674,2544.8840011351554
675,2544.900210810084
676,2544.9162650620215
677,2544.932165456793
678,2544.9479135410174
679,2544.9635108075499
680,2544.9789586877055
681,2544.9942586378197
682,2545.0094121508469
683,2545.0244206867737
684,2545.0392856438948
685,2545.0540084164404
686,2545.0685904028524
687,2545.0830330620224
688,2545.0973376516604
689,2545.1115055078021
690,2545.1255380184352
691,2545.1394365551528
692,2545.1532024459848
693,2545.1668369740787
694,2545.1803414164156
695,2545.1937170416804
696,2545.2069650587955
697,2545.2200867160586
698,2545.233083174443
699,2545.2459556661579
700,2545.2587053924408
701,2545.2713300685882
702,2545.2838366786596
703,2545.2962266422514
704,2545.3084978537004
705,2545.3206511329713
706,2545.3326874101581
707,2545.3446084281409
708,2545.3564156936054
709,2545.3681104233251
710,2545.3796937086568
711,2545.3911665323412
712,2545.4025298949609
713,2545.4137848122054
714,2545.4249322868291
715,2545.4359733211281
716,2545.4469089585059
717,2545.4577401890656
718,2545.4684679889865
719,2545.4790933697586
720,2545.4896172965109
721,2545.5000406618105
722,2545.5103642786971
723,2545.5205896017833
724,2545.5307173865817
725,2545.5407484730558
726,2545.5506837636162
727,2545.5605241537205
728,2545.5702705448957
729,2545.5799238425216
730,2545.5894849533584
731,2545.5989547609229
732,2545.6083341032459
733,2545.6176238832304
734,2545.6268249418576
735,2545.635938102695
736,2545.6449642074472
737,2545.6539040897087
738,2545.6627585710462
739,2545.6715284628362
740,2545.6802145891997
741,2545.6888177595652
742,2545.6973387638718
743,2545.7057783907499
744,2545.7141373899262
745,2545.7224165511757
746,2545.7306170038528
747,2545.7387389946198
748,2545.7467828639128
749,2545.7547499449529
750,2545.7626409997574
751,2545.7704566325983
752,2545.7781978590247
753,2545.785864780315
754,2545.7934583339752
755,2545.8009792139155
756,2545.8084283771836
757,2545.8158065003513
758,2545.8231142189147
759,2545.8303521322564
760,2545.8375208710904
761,2545.8446211039181
762,2545.8516534775563
763,2545.8586185903109
764,2545.8655170839743
765,2545.8723495865179
766,2545.8791166950059
767,2545.8858190750993
768,2545.892457336256
769,2545.899032071552
770,2545.9055439357307
771,2545.9119934957503
772,2545.9183813730979
773,2545.9247081610579
774,2545.9309744684692
775,2545.9371808566252
776,2545.9433278753795
777,2545.9494160871545
778,2545.955446064123
779,2545.961418367212
780,2545.967333540179
781,2545.9731921390785
782,2545.9789946750243
783,2545.9847417061442
784,2545.9904337249036
785,2545.9960712886577
786,2546.0016548831222
787,2546.0071850585896
788,2546.0126623498127
789,2546.0180872310839
790,2546.0234602250666
791,2546.0287818128627
792,2546.034052508508
793,2546.0392727962339
794,2546.044443146624
795,2546.0495640248423
796,2546.0546359132436
797,2546.0596592604988
798,2546.0646345240152
799,2546.0695621524774
800,2546.0744426150563
801,2546.0792763872478
802,2546.0840639226126
803,2546.0888056568838
804,2546.0935020030938
805,2546.0981533698396
806,2546.1027601746473
807,2546.107322841126
808,2546.1118418222513
809,2546.116317526205
810,2546.1207503576588
811,2546.1251407469945
812,2546.1294890908403
813,2546.1337957934611
814,2546.1380612523567
815,2546.1422858682467
816,2546.1464700092279
817,2546.1506140633041
818,2546.1547184221504
819,2546.1587834525458
820,2546.1628095594315
821,2546.1667970852691
822,2546.1707461424344
823,2546.174657551001
824,2546.1785316013129
825,2546.1823685377822
826,2546.186168731313
827,2546.1899325340005
828,2546.1936602010387
829,2546.1973521130353
830,2546.201008627585
831,2546.2046301174564
832,2546.2082169047012
833,2546.2117692879779
834,2546.2152876262198
835,2546.2187722422977
836,2546.2222234905321
837,2546.2256416832483
838,2546.2290270872586
839,2546.232380046808
840,2546.2357008506583
841,2546.2389898371548
842,2546.2422473205147
843,2546.2454736039581
844,2546.2486689938091
845,2546.2518337628467
846,2546.254968157858
847,2546.258072477026
848,2546.2611470265397
849,2546.2641920897358
850,2546.2672079735844
851,2546.2701949778129
852,2546.2731533464448
853,2546.2760833603784
854,2546.2789852713554
855,2546.2818593505017
856,2546.2847058947682
857,2546.2875251023252
858,2546.2903172791525
859,2546.2930826559145
860,2546.2958215157487
861,2546.2985341077579
862,2546.3012207043466
863,2546.3038815426657
864,2546.3065168778844
865,2546.3091269482834
866,2546.3117119967378
867,2546.3142722531006
868,2546.3168079596503
869,2546.3193193262318
870,2546.3218066371196
871,2546.3242701058966
872,2546.3267099773966
873,2546.329126445994
874,2546.3315197495485
875,2546.3338901227676
876,2546.336237775181
877,2546.3385629140498
878,2546.3408657463333
879,2546.3431465079516
880,2546.345405409967
881,2546.3476426478674
882,2546.3498584469353
883,2546.3520530125688
884,2546.3542265290603
885,2546.3563791979523
886,2546.3585112355313
887,2546.3606228365093
888,2546.3627142045598
889,2546.3647855387994
890,2546.3668370234063
891,2546.368868827878
892,2546.3708811727356
893,2546.372874223192
894,2546.3748481667544
895,2546.3768031730101
896,2546.3787394324359
897,2546.3806571481659
898,2546.3825564864683
899,2546.3844376180737
900,2546.3863007342402
901,2546.3881460082944
902,2546.3899735763762
903,2546.3917836428877
904,2546.3935763639256
905,2546.3953518957651
906,2546.3971104209609
907,2546.3988520828525
908,2546.4005770709559
909,2546.4022855348621
910,2546.4039776137238
911,2546.4056534723918
912,2546.4073132582289
913,2546.408957130137
914,2546.4105852450466
915,2546.4121977274735
916,2546.4137947387389
917,2546.4153764284811
918,2546.4169429613062
919,2546.4184944810345
920,2546.4200311523346
921,2546.4215530998185
922,2546.4230604553832
923,2546.4245533742624
924,2546.4260319929576
925,2546.4274964431575
926,2546.4289468545148
927,2546.4303833603144
928,2546.4318061188187
929,2546.4332152468028
930,2546.4346108604677
931,2546.4359931098402
932,2546.4373621369718
933,2546.4387180467966
934,2546.4400609398904
