"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,17629.007460673904
2,10604.257632580628
3,5122.7933343225295
4,2641.9337066673243
5,1933.9918804092015
6,1486.6187592918641
7,1249.550821768793
8,1179.2780101045601
9,1219.6818407842577
10,1570.0213414485756
11,1610.7984530878621
12,1746.6889779667515
13,1776.2410975848911
14,1804.7796424603587
15,1848.9166433774774
16,1875.2275600855533
17,1922.101000835898
18,1970.0917551248499
19,2016.8059779306791
20,2069.7300024913179
21,2107.1544559178551
22,2141.5674297863015
23,2176.1225191897615
24,2208.9803182359201
25,2240.274665384155
26,2270.3429687281532
27,2298.9451039074452
28,2326.0786617059907
29,2350.1726747446028
30,2373.6662314165269
31,2396.1649538213528
32,2417.0836834015054
33,2436.3217557548064
34,2453.7338653059469
35,2470.0879570804054
36,2484.7859579346805
37,2497.8858017682574
38,2509.4956715369945
39,2519.8136653949359
40,2528.7544108901461
41,2536.1893969324278
42,2542.3384411459297
43,2547.1757975729806
44,2550.9915479864649
45,2553.737996756056
46,2556.1050690804309
47,2557.3556663332351
48,2557.4672581120399
49,2556.5465917627153
50,2554.54709629428
51,2551.7580374523181
52,2547.9124786279731
53,2544.8542563651986
54,2539.934069975277
55,2535.1158830098079
56,2530.1179846795344
57,2524.8041569378597
58,2520.5461739364473
59,2513.5374132760403
60,2508.5921623836566
61,2502.9801309373784
62,2497.1647603865763
63,2491.4652513100559
64,2487.297912337408
65,2480.7425332652715
66,2476.9188297491228
67,2471.1771696282058
68,2468.1349605254641
69,2463.5121103449396
70,2462.0104727114713
71,2457.5214250322661
72,2456.4154427874855
73,2453.0988400640376
74,2452.5065686144872
75,2450.2773789699645
76,2450.257652090575
77,2450.3278896278703
78,2450.5756070887865
79,2450.9475734271296
80,2451.3714620519745
81,2452.1251847460039
82,2453.2784890712392
83,2454.5169535026607
84,2456.0262551628134
85,2457.8718080256785
86,2459.481254679436
87,2461.422236641883
88,2462.7181661878299
89,2465.1109296729765
90,2466.5461339710159
91,2468.7917231817628
92,2470.1047024187078
93,2471.8829398166554
94,2472.7825751950127
95,2473.8216388465553
96,2474.6067483417642
97,2474.9724974727128
98,2475.2545956428626
99,2475.2643138203198
100,2474.7283063937934
101,2473.8901536708554
102,2472.6364475269875
103,2471.1023158631838
104,2469.1937960482351
105,2466.9183375611428
106,2464.2322657011782
107,2461.2837799692761
108,2457.7376210257084
