"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,7917.9189820287565
2,4964.2437323908289
3,2541.7403930269211
4,1354.1273572754812
5,1033.544078761978
6,833.40518739661536
7,726.5011724955375
8,704.97159632222281
9,752.00327052319392
10,833.16208610727313
11,909.25358540895172
12,962.19037938445808
13,1000.501096313457
14,1029.6293495820473
15,1043.8122817621638
16,1085.1634244579916
17,1097.1988556589004
18,1130.8188088244385
19,1156.479222816612
20,1179.3423068802933
21,1201.1198558767915
22,1222.5475782122414
23,1244.6551257533058
24,1270.948261888889
25,1287.0094594362242
26,1308.6245503043338
27,1325.5674384503416
28,1341.5019729986543
29,1357.2873723276603
30,1372.9471948488956
31,1387.895275518352
32,1402.2739271797238
33,1415.6545688807566
34,1428.4558437296084
35,1440.3869899843348
36,1451.316956997081
37,1461.6483384124986
38,1471.374026890727
39,1480.1708562763965
40,1488.4536637243111
41,1496.0915841037215
42,1502.9829201089271
43,1509.2953224722069
44,1515.0150319778784
45,1520.0747263008666
46,1524.2332301651006
47,1529.1521504917368
48,1532.3699150495479
49,1535.6403231426523
50,1538.2080943973947
51,1540.2241114510625
52,1541.9129850746328
53,1543.200030817165
54,1543.9449632473231
55,1544.3674989244739
56,1544.425222752941
57,1544.0768050603431
58,1543.4473171195548
59,1542.7900550674183
60,1542.0047244565756
61,1541.0050687788785
62,1540.209116795367
63,1539.0227855458472
64,1538.1731016729257
65,1536.9020095347441
66,1536.2185547936153
67,1535.6489891695335
68,1535.1577274464396
69,1534.9692640592991
70,1534.7105453210513
71,1534.765398003002
72,1535.0705296537781
73,1536.3460774730142
74,1536.8866493460896
75,1538.8800898137056
76,1540.5402478916499
77,1542.225029175843
78,1544.1369543278063
79,1546.3095576676512
80,1548.7010043119974
81,1551.2721797908721
82,1554.0885428424049
83,1557.103917181216
84,1560.8776332606683
85,1563.3777871047027
86,1567.2474360704191
87,1570.0236129397933
88,1574.2853888796385
89,1577.7196217914318
90,1581.2496530291833
91,1584.9108373779807
92,1588.5643374465083
93,1592.240678556662
94,1595.8644734552868
95,1599.4932284151448
96,1603.0303440321522
97,1606.5695725609057
98,1610.0669259937386
99,1613.5122555712792
100,1616.8923344840514
101,1620.2036548375897
102,1623.4569779476763
103,1626.6418875440143
104,1629.7478873126761
105,1632.757319886802
106,1635.7285321027416
107,1638.6345790420669
108,1641.4557607253935
109,1644.2379154961773
110,1646.9478583081845
111,1649.6001179533766
112,1652.1767624821055
113,1654.6912826607818
114,1657.1456398836651
115,1659.531694907314
116,1661.8920649868016
117,1664.1678665391107
118,1666.3913562729722
119,1668.5650742376874
120,1670.6842959432754
121,1672.7502803783632
122,1674.7699720164449
123,1676.7308840836836
124,1678.637427138171
125,1680.4900417361969
126,1682.2923165728514
127,1684.0398515282047
128,1685.7311167425539
129,1687.3659959881145
130,1688.9509677243186
131,1690.4890928566583
132,1691.9799870503605
133,1693.4219089401097
134,1694.8288060664534
135,1696.1684986624277
136,1697.4542208650175
137,1698.5481372623258
138,1699.9684033320027
139,1701.0094297145818
140,1702.1434777312293
141,1703.2711104830523
142,1704.3457139191873
143,1705.3647089802666
144,1706.3364098367056
145,1707.2691726559301
146,1708.1709290464746
147,1709.0385538644466
148,1709.8773770543003
149,1710.6901402855547
150,1711.4795453454772
151,1712.2458518974388
152,1712.9906991465202
153,1713.7153950803843
154,1714.4219867120437
155,1715.111243860887
156,1715.78700435203
157,1716.4508331495028
158,1717.0945239818016
159,1717.7406486562618
160,1718.3814931673735
161,1719.0154268349565
162,1719.6409392604885
163,1720.2653641276158
164,1720.9669596331587
165,1721.5662423432598
166,1722.1585762422505
167,1722.7666271827879
168,1723.3885332733835
169,1724.017556061913
170,1724.6515032346624
171,1725.2883964113764
172,1725.9297742491112
173,1726.5747053358352
174,1727.2691171063343
175,1727.8548957751134
176,1728.5660642391576
177,1729.1685799819509
178,1729.8950513923035
179,1730.5049378075933
180,1731.2417984372798
181,1731.8576085765137
182,1732.6016528071584
183,1733.2213426889934
184,1733.9712565869211
185,1734.5919709317684
186,1735.3464169462598
187,1735.9683150141561
188,1736.7247982459096
189,1737.3464188899816
190,1738.1020205618108
191,1738.7190391400361
192,1739.4720068445199
193,1740.0846961278419
194,1740.833118930369
195,1741.4392522254159
196,1742.180986514647
197,1742.8300239610919
198,1743.4823343433504
199,1744.1354749805048
200,1744.7865470075458
201,1745.4329221488451
202,1746.0737533822762
203,1746.7105751344102
204,1747.3356298287804
205,1747.9580699716735
206,1748.5743170344294
207,1749.1862667258208
208,1749.7903573255685
209,1750.3853072276584
210,1750.9720761302083
211,1751.5524475728084
212,1752.1265206045173
213,1752.6936582564774
214,1753.2536918891799
215,1753.8067118217416
216,1754.3529131848277
217,1754.8913858612202
218,1755.421931481882
219,1755.9457537061537
220,1756.4234362482282
221,1756.9956248744122
222,1757.4493202122915
223,1757.9981633326638
224,1758.4371451550278
225,1758.969427208099
226,1759.3958888639047
227,1759.912895883451
228,1760.3273877563145
229,1760.829790686606
230,1761.2328653451232
231,1761.7210992405921
232,1762.1128293150614
233,1762.585883821808
234,1762.9663040036403
235,1763.4260163844117
236,1763.795778822225
237,1764.2422764359492
238,1764.601194595228
239,1765.0343359072779
240,1765.382807322397
241,1765.805500271329
242,1766.1446992514188
243,1766.5518186249569
244,1766.8820708606213
245,1767.2784731740549
246,1767.5997512795727
247,1767.9849597202897
248,1768.2974209511606
249,1768.6719415372452
250,1768.9759806752347
251,1769.3403963577589
252,1769.6363776401629
253,1769.9912209178478
254,1770.2802226191222
255,1770.6255369224507
256,1770.9064807958118
257,1771.2424961497786
258,1771.5168316584663
259,1771.8443944714875
260,1772.1123540747678
261,1772.4317385630229
262,1772.6937184830742
263,1773.0051669477859
264,1773.2798870351983
265,1773.5548732771554
266,1773.8286251724348
267,1774.1006694128519
268,1774.3699769185459
269,1774.6363097794974
270,1774.8997483722715
271,1775.1603217415891
272,1775.4182893356115
273,1775.6734565325323
274,1775.925577277357
275,1776.1749337809972
276,1776.4216592538196
277,1776.665777579341
278,1776.9073961223892
279,1777.146392967245
280,1777.3830451618419
281,1777.6171408046378
282,1777.8487738864749
283,1778.0778507351386
284,1778.3045214937031
285,1778.5286223372618
286,1778.750452095742
287,1778.969736296483
288,1779.1866950197782
289,1779.4012162751073
290,1779.6132642318621
291,1779.8229816775029
292,1780.030503988718
293,1780.235522163629
294,1780.4382269661749
295,1780.6385510618004
296,1780.836538829459
297,1781.032270300921
298,1781.2255770761574
299,1781.4167032157138
300,1781.6054334084135
301,1781.791901237531
302,1781.9760435949399
303,1782.1580707570561
304,1782.3377190079616
305,1782.5151678953737
306,1782.6904509041706
307,1782.8635131870403
308,1783.0345020056545
309,1783.2031999288049
310,1783.3698065745275
311,1783.5342090639886
312,1783.6965728146172
313,1783.8568051838745
314,1784.0150167289635
315,1784.1710854050893
316,1784.3251607134837
317,1784.4771795662577
318,1784.6272555359142
319,1784.7753845444377
320,1784.9214656648253
321,1785.0656036512748
322,1785.1979139592884
323,1785.3544227681455
324,1785.4797408397915
325,1785.6304832681603
326,1785.7518617007149
327,1785.8983375271125
328,1786.0165700058051
329,1786.159235324091
330,1786.2743165173481
331,1786.4131441913328
332,1786.525140800491
333,1786.6603189703903
334,1786.7693139198168
335,1786.900933990763
336,1787.0070100698269
337,1787.1351440072203
338,1787.2383757032326
339,1787.3630967674371
340,1787.4635646087404
341,1787.5849511791073
342,1787.6827323466634
343,1787.8008734779314
344,1787.896067472805
345,1788.0110683682428
346,1788.1037480889377
347,1788.2157047794142
348,1788.3059379144167
349,1788.4149403722938
350,1788.5028025753784
351,1788.6089608598463
352,1788.6945232320854
353,1788.797909418709
354,1788.8812446993386
355,1788.9819692187618
356,1789.0631482432364
357,1789.161253434459
358,1789.2403359354505
359,1789.3359047442864
360,1789.4129400236993
361,1789.5060927246864
362,1789.5811529170915
363,1789.6719387600274
364,1789.7450579897372
365,1789.8335551276975
366,1789.9048478923994
367,1789.9911249336119
368,1790.0605823846522
369,1790.1446645526667
370,1790.2123676688261
371,1790.2943356137234
372,1790.3603309601585
373,1790.4402425312387
374,1790.5045851110401
375,1790.5824857191794
376,1790.6452145005021
377,1790.72116826359
378,1790.782334461255
379,1790.8563939230514
380,1790.9160325707376
381,1790.9882456317125
382,1791.0463947263013
383,1791.1168092705852
384,1791.1734986399933
385,1791.242169672744
386,1791.2974432139029
387,1791.3644160665417
388,1791.4183079879497
389,1791.4836189085142
390,1791.5362224419637
391,1791.5998700067898
392,1791.6511021046806
393,1791.713166682855
394,1791.7631312383073
395,1791.8236609072301
396,1791.8723797061411
397,1791.9314019612652
398,1791.9789006791684
399,1792.0364503077124
400,1792.0827599526085
401,1792.1388714222073
402,1792.1840195956579
403,1792.2387281666131
404,1792.2827443122753
405,1792.3360827367003
406,1792.3789937472839
407,1792.431016856988
408,1792.4728538730371
409,1792.5235338459245
410,1792.5643223554505
411,1792.6137355548713
412,1792.6535021495038
413,1792.7016729821476
414,1792.7404382816835
415,1792.7873962604567
416,1792.8251851345581
417,1792.8709592596783
418,1792.9077956986864
419,1792.9524134091398
420,1792.9883204857047
421,1793.0318132073603
422,1793.0668137136713
423,1793.1092102017817
424,1793.1433603218154
425,1793.1847622173341
426,1793.2181738586219
427,1793.2582585552527
428,1793.2908168954737
429,1793.3298292515731
430,1793.361654462067
431,1793.3996261968639
432,1793.4307243054075
433,1793.4676918029359
