"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,1922.4756274235137
2,1351.2141254309672
3,890.92311083748882
4,594.9181294330549
5,456.35090051675849
6,407.81435805582225
7,372.0019079047276
8,354.4769849947121
9,366.91103980008268
10,393.89303702157696
11,422.98140971135649
12,448.6915773970149
13,470.17350252607503
14,487.12194735759033
15,494.65681258379698
16,510.55091535628713
17,523.40979887101423
18,535.34968013418859
19,546.6166655180042
20,562.03659573310404
21,569.88829216740214
22,579.21077213767046
23,590.40410905311091
24,607.19976122673461
25,619.57782802670044
26,629.74999490048799
27,639.46594768488058
28,651.01584053124668
29,659.80458330908743
30,668.55548294176242
31,677.61948626990647
32,686.61325672610042
33,695.49361864004231
34,704.1609983694143
35,712.41250485009641
36,720.3173450233146
37,727.83930533069497
38,735.03428032293698
39,741.86559975973614
40,748.28371804050289
41,753.57487707160578
42,760.65995575419186
43,765.41433183028391
44,770.82908457638132
45,776.04793709602689
46,780.88440750048619
47,785.32774185397443
48,789.3910602163985
49,793.10496770609916
50,796.46382453060164
51,799.54042846522259
52,802.29104351689568
53,804.82801101353459
54,807.04547455589511
55,808.89007779765916
56,810.42496956007051
57,811.7516371784925
58,812.81678035056711
59,813.70539179805371
60,814.42608206785269
61,814.94183736510968
62,815.6025363033358
63,815.88634875340995
64,816.295338489492
65,816.50242602602748
66,816.81404508238154
67,817.15219433806635
68,817.39534432793641
69,818.10042713538144
70,818.2761757661998
71,818.60430876417058
72,819.65386273438583
73,819.96499479460738
74,821.04462569079624
75,821.65715746486171
76,822.70904594082424
77,823.66130439504445
78,824.64470329263702
79,825.72852244678211
80,826.90998707971141
81,828.18120408726907
82,829.52982675571013
83,830.94518400980621
84,832.41361407931493
85,834.21101857092049
86,835.37251836086659
87,837.15503493314441
88,838.41744542984839
89,840.27403771552918
90,841.60207675706079
91,843.43391934382191
92,844.99480443695609
93,846.29164695812892
94,848.04762746262088
95,849.3641221979592
96,851.05225995492276
97,852.29454249014907
98,853.68906758561695
99,855.32226394761881
100,856.45012538612093
101,857.706621866315
102,858.99887528553836
103,860.2579893936811
104,861.46790178378387
105,862.63419258543991
106,863.76519419945203
107,864.86613690359786
108,865.94307376846723
109,866.99521962088909
110,868.0254057158819
111,869.03548336853316
112,870.02795246553706
113,871.00254585290247
114,871.96235223533779
115,872.90818725016038
116,873.83908379464174
117,874.75172498744871
118,875.66066948415562
119,876.55669858439455
120,877.439753652013
121,878.30945097041911
122,879.16782429470959
123,880.01241372056234
124,880.84696233374598
125,881.66832328746739
126,882.47712048954418
127,883.27217985264383
128,884.05498507711502
129,884.82449636707474
130,885.57836910339165
131,886.31658334419103
132,887.03980532746823
133,887.74926539809451
134,888.44307000075275
135,889.12114517098792
136,889.78282453411043
137,890.42809091605295
138,891.05548884323412
139,891.66445324039796
140,892.2566083422048
141,892.83277926866947
142,893.39252085587839
143,893.93534985000417
144,894.46086455218972
145,894.97061806205818
146,895.46409407402348
147,895.94148863285648
148,896.40411018519717
149,896.84873500335698
150,897.28256113052873
151,897.70310018907901
152,898.11048700986123
153,898.50530115097581
154,898.88824319637774
155,899.26025344614618
156,899.62230033244998
157,899.97524564152934
158,900.31989482552376
159,900.65660824320491
160,900.98619764229807
161,901.30890587809142
162,901.62676843949555
163,901.93989831904787
164,902.24821885246956
165,902.55288725862522
166,902.85411353104541
167,903.1521825936743
168,903.44767714136037
169,903.74081190010259
170,904.03288022708182
171,904.32220132021189
172,904.65488805379141
173,904.8910444089837
174,905.20605744331181
175,905.48672503788305
176,905.76234189280603
177,906.04195552469901
178,906.32407544364594
179,906.6063626679321
180,906.91164958908723
181,907.15445699349198
182,907.46202010106572
183,907.70885620157139
184,908.01749830666222
185,908.26265748231492
186,908.56792596163598
187,908.81060902218735
188,909.11254603651446
189,909.35148440896467
190,909.62395401920992
191,909.89511494260125
192,910.16213244113567
193,910.4252078768526
194,910.68558045299847
195,910.94335493636754
196,911.19855555616118
197,911.45114500946931
198,911.70105420118512
199,911.94829287803702
200,912.19273426479924
201,912.43406967146541
202,912.67267573011111
203,912.90844310102
204,913.14143006406152
205,913.37164863098303
206,913.59878631333459
207,913.82256723732939
208,914.04322544196714
209,914.2609778481085
210,914.47586276874631
211,914.68795643523958
212,914.89700703381152
213,915.10304638586365
214,915.30608379482544
215,915.5061865357801
216,915.70341521098874
217,915.89779136154061
218,916.08932616909601
219,916.27804861305196
220,916.46399201036036
221,916.64716474564352
222,916.82762252883333
223,917.00539585747902
224,917.18052335002142
225,917.35300845653808
226,917.52287206911365
227,917.69015466413805
228,917.8550390671229
229,918.01733978726963
230,918.17700733594847
231,918.33416976305182
232,918.48893500520512
233,918.64133483688022
234,918.79139450353637
235,918.93932961633516
236,919.08470081541907
237,919.22776935594288
238,919.36863720644192
239,919.50733277537745
240,919.64377779512756
241,919.77806109882749
242,919.91030018837125
243,920.0404280177014
244,920.16847042909239
245,920.29447779280633
246,920.41846580936033
247,920.54042582947136
248,920.66042816899085
249,920.77851530488738
250,920.89475847316317
251,921.00915953736887
252,921.12173656804964
253,921.23253397286885
254,921.34159111834606
255,921.44897469151647
256,921.55470415418085
257,921.6587592539272
258,921.76119856260777
259,921.86207176860057
260,921.97087369761164
261,922.05438366155113
262,922.15203093652747
263,922.25870075542286
264,922.33925455409883
265,922.43294178153906
266,922.53489894909546
267,922.61201056775371
268,922.71031875119843
269,922.7866565218485
270,922.8829319510005
271,922.95726426396607
272,923.05091578636905
273,923.12322936393923
274,923.21429338660039
275,923.28463594245977
276,923.37321248535193
277,923.44168967867461
278,923.52794152219258
279,923.59463074723612
280,923.67859857933342
281,923.74353553593164
282,923.82527848438144
283,923.88851585752639
284,923.96810790865027
285,924.02969245715951
286,924.10719047274438
287,924.16716123493109
288,924.24260961978598
289,924.30100090606106
290,924.37444803470066
291,924.43129590103774
292,924.50278540587954
293,924.55812058115578
294,924.62769215660467
295,924.68153627837
296,924.74922685705531
297,924.80160998022086
298,924.86744000369458
299,924.91839836672966
300,924.98240180563891
301,925.03195763156862
302,925.09416821101729
303,925.14234201732563
304,925.20280624511361
305,925.24961547298346
306,925.30837113481391
307,925.35383909234486
308,925.4109215669007
309,925.45507867128174
310,925.51051840649495
311,925.55339771006652
312,925.60727560091027
313,925.6491430134804
314,925.70121219228429
315,925.74164497241316
316,925.79227351772613
317,925.83155237351787
318,925.88069920234
319,925.91880115482047
320,925.96652084626294
321,926.00350647040625
322,926.04982873068843
323,926.08575958065444
324,926.13066234203518
325,926.16550157510289
326,926.20915361658081
327,926.24310758678132
328,926.28526862204217
329,926.31800284865926
330,926.35897508310347
331,926.39075886317596
332,926.43054526097501
333,926.46141136858387
334,926.50004502374918
335,926.53000357761277
336,926.56748114092056
337,926.59653232223479
338,926.63287324662906
339,926.66106493960808
340,926.69631167330022
341,926.72366087475211
342,926.75785830524137
343,926.78439422419285
344,926.81757030543008
345,926.84331530115401
346,926.87550094321466
347,926.90047816131641
348,926.9317080865751
349,926.95594768806097
350,926.98624557370715
351,927.00975929888011
352,927.0391557967323
353,927.06197123250047
354,927.09050001778508
355,927.11264145691291
356,927.14032610089055
357,927.1618109448101
358,927.18868023364155
359,927.20953142114558
360,927.23561267448076
361,927.25585310397969
362,927.28116180063705
363,927.30080480178719
364,927.32536980463021
365,927.34443668819802
366,927.36828370543333
367,927.3867954715779
368,927.40994673843647
369,927.42791487075158
370,927.45038672899079
371,927.46783192985583
372,927.48964961660693
373,927.50658791517867
374,927.52777270761942
375,927.54422142858812
376,927.56479393925792
377,927.58076290742076
378,927.60073821541664
379,927.61624395080571
380,927.63564371248947
381,927.6507019558768
382,927.66954330858971
383,927.68416965369863
384,927.70246661538886
385,927.71666767869863
386,927.73443716528266
387,927.74822963964721
388,927.76548818989318
389,927.7788848678332
390,927.79564598176466
391,927.80865662084659
392,927.82493399269424
393,927.8375703137981
394,927.85337794875852
395,927.86565029683095
396,927.88100155011887
397,927.89292032464937
398,927.90782798402222
399,927.91940275032789
400,927.93387919925976
401,927.94511932707917
402,927.95917651642276
403,927.97009130218373
404,927.98374108539133
405,927.99433976166836
406,928.00759336474425
407,928.01788752546872
408,928.03075854237875
409,928.04075263104573
410,928.05324216360191
411,928.06294627391389
412,928.07507320868126
413,928.08449480161653
414,928.09626927343959
415,928.1054167235792
416,928.11684915383751
417,928.12573011533982
418,928.13682948431949
419,928.14545060856426
420,928.15622606810109
421,928.16459521518425
422,928.1750559723622
423,928.18318052360871
424,928.19333575915289
425,928.20122273805009
426,928.21108117731217
427,928.21873728769299
428,928.22830741574717
429,928.23573968330129
430,928.24503030621713
431,928.25224382640226
432,928.26126283007625
433,928.26826511972411
434,928.27702087265368
435,928.28381861733783
436,928.29231851200484
437,928.2989172729034
438,928.30716863282021
439,928.31357435312702
440,928.3215846352856
441,928.32780311868748
442,928.33557965756893
443,928.34161649343639
444,928.34916544401165
445,928.35502588643089
446,928.36235439171037
447,928.36804377936323
448,928.37515832151473
449,928.38068163103708
450,928.38758854054834
451,928.39295071630443
452,928.39965617273583
453,928.4048619777418
454,928.41137193147586
455,928.41642598556678
456,928.42274622564298
457,928.42765296001653
458,928.43378908471152
459,928.43855284964138
460,928.44451047034022
461,928.44913560060684
462,928.45491984491355
463,928.45941031214784
464,928.46502622566982
465,928.46938600572355
466,928.47483856301528
467,928.4790714866341
468,928.48436551022814
469,928.48847526591749
470,928.49361539565882
471,928.49760570592878
472,928.50259647125654
473,928.50647079381224
474,928.51131655421011
475,928.51507826155887
476,928.51978325748189
477,928.52343567444098
478,928.52800403827598
479,928.53155036042654
480,928.53598610660902
481,928.53942946981033
482,928.54373647477848
483,928.54707987257495
484,928.55126188234556
485,928.55450825091566
486,928.55856889900986
487,928.56172105175892
488,928.56566400943041
489,928.56872487397288
490,928.5725531455945
491,928.57552510296193
492,928.57924232363723
493,928.58212811502915
494,928.58573755425948
495,928.58853956952964
496,928.59204435748484
497,928.5947650170308
498,928.59816812825113
499,928.60080979986753
500,928.60411416109969
501,928.60667910823997
502,928.60988748246245
503,928.61237795788566
504,928.61549317039544
505,928.61791133600741
506,928.62093606678832
507,928.62328401521472
508,928.62622084893428
509,928.62850059964148
510,928.63135210401822
511,928.63356559472629
512,928.63633421467091
513,928.6384833586751
514,928.64117150830907
515,928.64325818620875
516,928.64586816681253
517,928.64789414494999
518,928.6504282114397
519,928.65239528784866
520,928.65485566919597
521,928.65676548439001
522,928.65915426162792
523,928.66100849220027
524,928.663327744399
525,928.66512801619194
526,928.66737975142735
527,928.66912761020319
528,928.67131378321574
529,928.67301077300203
530,928.67513332461624
531,928.67678092015308
532,928.67884168442845
533,928.68044131618421
534,928.68244209559077
535,928.68399517551632
536,928.68593772745976
537,928.6874456073449
538,928.6893315905188
539,928.69079556325039
540,928.69262662296933
541,928.69404797197762
542,928.69582571400144
543,928.69720565048897
544,928.69893163841903
545,928.70027141004584
546,928.70194712943805
547,928.70324791577161
548,928.70487486994784
549,928.70613778648965
550,928.70771736301458
551,928.70894348375361
552,928.71047708970582
553,928.71166759076402
554,928.7131566383066
555,928.71431244083271
556,928.71575806362239
557,928.71688020427689
558,928.71828379648207
559,928.71937327752482
560,928.7207360396078
561,928.7217938252827
562,928.72311692122787
563,928.7241439427886
564,928.72542852804804
565,928.72642568544029
566,928.72767288028285
567,928.7286410111933
568,928.72985193956197
569,928.73079192463069
570,928.7319676376942
571,928.73288027886531
572,928.73402182062568
573,928.73490793308417
574,928.73601627727874
575,928.7368766173247
576,928.73795270857272
577,928.73878801250714
578,928.73983279350023
579,928.74064381018695
580,928.74165821678878
581,928.74244562039246
582,928.74343051217318
583,928.74419502675573
584,928.74515130096631
585,928.74589359087247
586,928.74682206117996
587,928.7475427647264
588,928.74844424525372
589,928.749143995449
590,928.75001925922913
591,928.75069867473326
592,928.75154852900141
593,928.75220820116976
594,928.75303337076173
595,928.75367388592485
596,928.75447507967817
597,928.75509697802761
598,928.75587486127426
599,928.75647870197986
600,928.7572339632236
601,928.75782022852559
602,928.7585535277442
603,928.75912274719235
604,928.75983474928569
605,928.76038741724949
606,928.761078695263
607,928.76161529267063
608,928.76228645829349
609,928.76280744083829
610,928.76345909976328
611,928.76396493560731
612,928.76459765825405
613,928.76508880953998
614,928.76570310902594
615,928.76617995234312
616,928.76677640172898
617,928.76723939674184
618,928.76781848664734
619,928.76826799434821
620,928.76883024486881
621,928.76926670321996
622,928.7698126218919
623,928.77023638915159
624,928.77076642392979
625,928.7711778465906
626,928.77169245702476
627,928.77209191867905
628,928.77259154304852
629,928.77297936262391
630,928.77346443830129
631,928.77384097410641
632,928.77431193312134
633,928.77467750949154
634,928.77513473230067
635,928.77548964858374
636,928.7759335694916
637,928.77627815475944
638,928.77670915036799
639,928.77704370719437
640,928.77746216249795
641,928.77778701266209
642,928.77819328097405
643,928.77850864782704
644,928.77890309192469
645,928.77920927475839
646,928.77959224530377
647,928.7798895286046
648,928.78026136194558
649,928.78054998907146
650,928.78091099155824
651,928.78119122048429
652,928.78154171353322
653,928.78181377229782
654,928.78215406991137
655,928.7824182227132
656,928.78274862138221
657,928.78300507808308
658,928.78332585256544
659,928.78357486133405
660,928.78388628504797
661,928.78412800316073
662,928.78443037322609
663,928.78466508316535
664,928.78495863949649
665,928.78518651576269
666,928.78547153435477
667,928.78569279387693
668,928.78596952152827
669,928.78618432450583
670,928.78645298496372
671,928.78666153787788
672,928.78692239029283
673,928.78712486401344
674,928.7873781390017
675,928.7875747433244
676,928.78782065700955
677,928.78801152926656
678,928.78825027815913
679,928.78843560408461
680,928.78866742712739
681,928.78884738865611
682,928.78907244389586
683,928.78924715949768
684,928.78946564426246
685,928.78963526143025
686,928.78984741626175
687,928.79001211245463
688,928.79021809981964
689,928.7903780095628
690,928.79057801720501
691,928.7907332804466
692,928.79092746486776
693,928.79107821743764
694,928.7912667701479
695,928.79141315571189
696,928.79159621995416
697,928.7917383386465
698,928.79191609031409
699,928.79205406010908
700,928.79222664061524
701,928.79236059620655
702,928.79252814473978
703,928.79265820160276
704,928.79282087042702
705,928.79294714725802
706,928.79310509251059
707,928.79322769872317
708,928.79338105784768
709,928.79350011619101
710,928.79364899632412
711,928.79376457519152
712,928.79390913608529
713,928.79402134039913
714,928.79416170786465
715,928.79427066435551
716,928.7944069327516
717,928.79451271917878
718,928.7946450413084
719,928.79474775504184
720,928.79487623584214
721,928.79497597593388
722,928.79510069834294
723,928.79519752481576
724,928.79531863465752
725,928.79541265373337
726,928.79553025105088
727,928.79562153518532
728,928.79573570334037
729,928.79582432586813
730,928.79593516905834
731,928.79602120667141
732,928.79612882417098
733,928.79621235385525
734,928.79631684261312
735,928.79639796516653
736,928.79649941157913
737,928.79657815290147
738,928.79667664116596
739,928.79675310108757
740,928.79684873283395
741,928.7969229694196
742,928.79701580442804
743,928.79708787018376
744,928.79717800624826
745,928.79724797803169
746,928.79733548030947
747,928.797403414977
748,928.79748836640215
749,928.79755432517982
750,928.79763680825135
751,928.79770084391407
752,928.79778092585229
753,928.79784307587056
754,928.79792083925872
755,928.79798120667033
756,928.79805671459712
757,928.79811532907536
758,928.79818863190735
759,928.79824553632182
760,928.79831670516523
761,928.79837194074332
762,928.79844103973085
763,928.79849467876386
764,928.79856175742816
765,928.79861381801197
766,928.79867893904861
767,928.79872949742492
768,928.79879274742245
769,928.79884186451613
770,928.7989032614156
771,928.79895092526806
772,928.79901053672359
773,928.79905681801165
774,928.79911469655133
775,928.79915962427538
776,928.79921581723067
777,928.79925943106048
778,928.79931398278245
779,928.79935633746823
780,928.79940928889971
781,928.79945038369533
782,928.79950178444585
783,928.79954168348183
784,928.79959159679026
785,928.79963034124012
786,928.79967880229879
787,928.79971641535042
788,928.79976347377158
789,928.79980000250646
790,928.79984567810993
791,928.79988113623369
792,928.79992549776591
793,928.79995993298553
794,928.80000301103507
795,928.80003645079273
796,928.80007826182941
797,928.80011069181739
798,928.80015129010098
799,928.80018280607999
800,928.80022220107628
801,928.80025276539584
802,928.80029100230354
803,928.80032068205992
804,928.8003578045749
805,928.8003866173143
806,928.80042266796295
807,928.8004506405249
808,928.80048566058781
809,928.80051284012575
810,928.80054682550247
811,928.8005732181482
812,928.80060623498287
813,928.80063186348059
814,928.80066392304593
815,928.80068880535714
816,928.80071993548859
817,928.80074409110102
818,928.80077431263396
819,928.80079778367372
820,928.80082710940644
821,928.80084989256443
822,928.80087836955806
823,928.80090049382352
824,928.80092813583713
825,928.8009496084087
826,928.80097646735669
827,928.80099731811197
828,928.80102339301914
829,928.8010436487491
830,928.80106898234794
831,928.80108864431475
832,928.80111324213772
833,928.80113234223279
834,928.80115623568611
835,928.80117478218347
836,928.80119799651311
837,928.80121600960899
838,928.80123854029648
839,928.80125602258079
840,928.80127790986387
841,928.80129489035335
842,928.80131612453056
843,928.80133260043067
844,928.80135321976445
845,928.80136922906695
846,928.80138925063341
847,928.80140479061936
848,928.80142422072333
849,928.80143931455575
850,928.80145817830544
851,928.8014728365647
852,928.80149116213386
853,928.80150538676742
854,928.8015231850344
855,928.8015370198724
856,928.80155432140475
857,928.80156776833689
858,928.80158454859725
859,928.80159758305183
860,928.80161388507531
861,928.80162654445201
862,928.80164238250961
863,928.80165468619555
864,928.80167004962232
865,928.80168198500417
866,928.80169690705554
867,928.80170849521107
868,928.80172298971752
869,928.8017342536026
