"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,6639.5516226677737
2,4294.8519992650699
3,2250.7735480639594
4,1187.9783596506652
5,913.48200273112047
6,739.67951069917729
7,646.70110787269891
8,629.41888532198527
9,674.36822194776187
10,744.02444772961724
11,811.88996415838938
12,861.20738101109839
13,897.43498386763576
14,923.98370835597302
15,937.12234758651118
16,966.0567602959884
17,990.1020313082754
18,1012.1941488232657
19,1039.9513094846129
20,1060.4921239736216
21,1078.6551601422523
22,1096.9714243756425
23,1116.9165090444149
24,1141.1343832614616
25,1155.7624148642733
26,1175.7145197485254
27,1191.2909680162384
28,1206.2869351469865
29,1220.9039691012067
30,1235.3423538763734
31,1249.4321578823678
32,1262.6499176056207
33,1275.444154933389
34,1287.2939702757315
35,1298.5816144556809
36,1309.0849741443662
37,1318.9607155699941
38,1328.0786086417568
39,1336.6609600258882
40,1344.496038002572
41,1351.8062583331123
42,1358.6274289140799
43,1364.948975636976
44,1370.7777811258975
45,1375.5209611684472
46,1381.1161357657318
47,1384.9281171072003
48,1388.8526874481418
49,1392.2232593721144
50,1395.0481757907528
51,1397.3621428870972
52,1399.0954271577298
53,1400.5397611556496
54,1401.6839739696602
55,1402.4985648508155
56,1402.9436933295126
57,1403.1121023959106
58,1403.0334688358537
59,1402.6243311292039
60,1402.1079736334482
61,1401.4643004361558
62,1401.0272385076735
63,1400.232837032677
64,1399.6551485751916
65,1399.121547381272
66,1398.4963319633484
67,1398.0025869927806
68,1397.6294220977716
69,1397.5275312706269
70,1397.4900614732337
71,1397.5996810762017
72,1397.9441109770946
73,1399.3072746812941
74,1399.8361946644984
75,1401.7357747232952
76,1403.283664728717
77,1404.8296833872489
78,1406.6023989660437
79,1408.5834537088499
80,1410.789215835264
81,1413.1656666735912
82,1415.8228264293646
83,1419.0472736101517
84,1421.2472432626162
85,1424.66898400025
86,1427.0903225109719
87,1430.7925592868175
88,1433.3497231694914
89,1437.1868553515048
90,1440.3839083775902
91,1443.568063349938
92,1446.8281587498977
93,1450.114200712947
94,1453.3834543267808
95,1456.6302521036662
96,1459.8479751954126
97,1463.0374452327555
98,1466.1573352137634
99,1469.2324117463154
100,1472.2428059558567
101,1475.164550334212
102,1478.0557295316521
103,1480.8453586157384
104,1483.6175914525109
105,1486.333995214444
106,1488.9707287159322
107,1491.5429689600135
108,1494.0539496004615
109,1496.5040911576793
110,1498.8986317388087
111,1501.2298024355375
112,1503.5090871900265
113,1505.7274515737422
114,1507.9096207946361
115,1510.0394555942976
116,1512.1242657276425
117,1514.1549217152187
118,1516.1357932398203
119,1518.0696196649908
120,1519.948739524687
121,1521.784315311068
122,1523.578475664784
123,1525.3360609173112
124,1527.0634665670427
125,1528.7300991667835
126,1530.3339161183153
127,1531.9003904944279
128,1533.4303196933674
129,1534.9177643412092
130,1536.3621378053947
131,1537.7649629216414
132,1539.1273476295123
133,1540.4476691512768
134,1541.5847162019602
135,1543.0011530817628
136,1544.0660092549952
137,1545.2267884592611
138,1546.3869069809837
139,1547.4955803950681
140,1548.5479419503781
141,1549.5514974502228
142,1550.5128248538281
143,1551.4401172704436
144,1552.3351616516854
145,1553.1999945741795
146,1554.0355790031463
147,1554.8438609049342
148,1555.6238054123987
149,1556.3778995506293
150,1557.1083124862728
151,1557.8168754918152
152,1558.50501567009
153,1559.1747187436042
154,1559.8270049588257
155,1560.4618169047021
156,1561.0843734424632
157,1561.6946913337581
158,1562.2938051684916
159,1562.8835966778927
160,1563.4655099492134
161,1564.0405781761563
162,1564.6102475244882
163,1565.1758509898839
164,1565.8096097476212
165,1566.3482522285167
166,1566.8804630125744
167,1567.4256600038907
168,1567.9821890681596
169,1568.5455378032805
170,1569.1120663441914
171,1569.6803851168881
172,1570.2508157366826
