"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,12757.130143744203
2,7792.6138146602443
3,3917.0178555054817
4,1988.8717444493855
5,1474.2246157030695
6,1154.2977256505346
7,986.21772664898424
8,943.46119324187987
9,1047.4584751077989
10,1101.8137530308745
11,1341.932314541757
12,1388.2242057129231
13,1415.588972667181
14,1435.2469275060375
15,1458.3852380576054
16,1486.8817422190778
17,1521.0587139171735
18,1572.6510527030587
19,1611.3135844193232
20,1644.5190260067604
21,1679.7870138673118
22,1707.4524099237096
23,1734.8418286933802
24,1761.4085522542891
25,1787.1254179780349
26,1812.4208119008895
27,1836.2045754360147
28,1858.4291328453023
29,1879.4311894774748
30,1899.5974852974455
31,1918.4492203150785
32,1936.2608568494165
33,1952.6746552771058
34,1968.2750339346105
35,1982.5978646940562
36,1995.6788851457479
37,2007.7189771434912
38,2018.411603162732
39,2027.2299601699733
40,2037.8578550287293
41,2044.9253881185823
42,2053.1351334884871
43,2058.4612168565777
44,2064.3766919298009
45,2068.2187775540169
46,2072.193398012168
47,2075.5151862791345
48,2078.0085487450242
49,2079.7059061137525
50,2080.3405517892656
51,2080.7453349166049
52,2081.1952578510168
53,2080.8561470284617
54,2079.7594886946135
55,2078.2595638297103
56,2075.577963712476
57,2073.8558259876622
58,2071.8132592152392
59,2068.6592019746008
60,2066.5124345415243
61,2063.7936969262159
62,2061.0278766841238
63,2058.1838514670244
64,2055.4375111903469
65,2053.5775720529759
66,2050.8023742701635
67,2049.153591919277
68,2047.6258216789847
69,2046.1718279529846
70,2045.3809748048434
71,2043.6586363357369
72,2043.472076754342
73,2043.5499614203061
74,2043.9174104662372
75,2045.4688319070208
76,2046.5843651973844
77,2048.6193720458291
78,2050.593067792955
79,2052.6650384246705
80,2054.9634197516366
81,2057.5241248978823
82,2060.5016701924405
83,2063.6993220334612
84,2067.1697448246177
85,2070.6912898771811
86,2074.368055204302
87,2078.2489377947077
88,2082.2067449661245
89,2086.3058989759356
90,2090.4041669448802
91,2094.5231240979183
92,2098.676295045143
93,2102.9393091497072
94,2107.0981262570699
95,2111.2751636139342
96,2115.3840623282354
97,2119.4735376143412
98,2123.4313527905842
99,2127.4113056513311
100,2131.26901569651
101,2134.997837685878
102,2138.7137599832322
103,2142.3251327034645
104,2145.8686270166736
105,2149.3440131576303
106,2153.2318822831653
107,2155.9057589765562
108,2159.4504620235907
109,2162.1075097547764
110,2165.5405231775298
111,2168.1090704805638
112,2171.3969820139846
113,2173.8053741505951
114,2176.8725533634652
115,2179.1398153603204
116,2182.0861576794132
117,2184.2239960078773
118,2186.6134916915471
119,2189.0576869105948
120,2191.4012373024707
121,2193.6269856431381
122,2195.760056253022
123,2197.8156408054328
124,2199.777460585738
125,2201.6790196173083
126,2203.5053374365184
127,2205.2924089273147
128,2206.9887241839238
129,2208.6120936154261
130,2210.1589822123306
131,2211.6543001342066
132,2213.1104593124705
133,2214.5130492089329
134,2215.8581574415125
135,2217.1478646521123
136,2218.3848185556103
137,2219.5746947153202
138,2220.7199117359064
139,2221.8242283806276
140,2222.8891336221309
141,2223.9154544928388
142,2224.908133600296
143,2225.8714744116737
144,2226.8093045622377
145,2227.717625515786
146,2228.6172174841863
147,2229.4937571384353
148,2230.352079113326
149,2231.1983911821458
150,2232.0366625746333
151,2232.8706409393844
152,2233.700336019052
153,2234.5290928599829
154,2235.3563148827284
155,2236.1896334280455
156,2237.028547414463
157,2237.8746102498508
158,2238.7269623759726
159,2239.5947014854896
160,2240.4751626496641
161,2241.3685236082197
162,2242.3947941041547
163,2243.2776009883264
164,2244.1755067099325
165,2245.1158398956277
166,2246.08797845754
167,2247.151421103707
168,2248.0683073195787
169,2249.1832691819241
170,2250.1473204013719
171,2251.2336785973052
172,2252.3342462146579
173,2253.4615636465301
174,2254.6024780313451
175,2255.7527214688421
176,2256.918388973465
177,2258.0983877612998
178,2259.2969990549122
179,2260.5075784225905
180,2261.7305758847815
181,2262.9684454692415
182,2264.2103268265714
183,2265.4629570780548
184,2266.7230206657132
185,2267.9886734087213
186,2269.261787152459
187,2270.5400973204823
188,2271.8152233050064
189,2273.0909928146234
190,2274.3673634224651
191,2275.6443742777742
192,2276.9178476580983
193,2278.1874910148299
194,2279.4534754543374
195,2280.7151820107479
196,2281.9673430752623
197,2283.2151580082691
198,2284.4573554115614
199,2285.6905528304956
200,2286.9147534809144
201,2288.1299935418629
202,2289.3359652334852
203,2290.5325435420291
204,2291.7202086088764
205,2292.8983465913147
206,2294.0700801207354
207,2295.22718441195
208,2296.3703963891212
209,2297.5129464643087
210,2298.6306101724604
211,2299.7529998394493
212,2300.8669422220341
213,2301.9697686165655
214,2303.0626555975186
215,2304.1454175514264
216,2305.3076611034548
217,2306.3384284180138
218,2307.3653836143212
219,2308.399716990069
220,2309.4345655621296
221,2310.4647907187655
222,2311.488087165435
223,2312.505893588198
224,2313.5112207218644
225,2314.5107876448433
226,2315.501682257729
227,2316.4842147573067
228,2317.458728419318
229,2318.4248486057672
230,2319.3829900155051
231,2320.3332924660635
232,2321.2745638512429
233,2322.2074897835837
234,2323.1318521701019
235,2324.0477946009887
236,2324.9565150786152
237,2325.855178279071
238,2326.7446031796067
239,2327.627861067971
240,2328.5012472756848
241,2329.3661987542141
242,2330.2225703017507
243,2331.0705344657381
244,2331.9104409527599
245,2332.7423566105467
246,2333.5662228707733
247,2334.3840372363384
248,2335.1925110751881
249,2335.9931528852485
250,2336.7860635438201
251,2337.5707896285512
252,2338.3491004392995
253,2339.1198534817036
254,2339.8836977293649
255,2340.6405933059264
256,2341.3906093161768
257,2342.1340964355586
258,2342.8696622842649
259,2343.5989232736929
260,2344.3218308959581
261,2345.038065081997
262,2345.7483258839161
263,2346.3982413417611
264,2347.1145403807304
265,2347.8265194830933
266,2348.5208624697761
267,2349.203946860745
268,2349.8779670344657
269,2350.544827321502
270,2351.2054913093739
271,2351.8602396006072
272,2352.5096808050175
273,2353.1528417796894
274,2353.7900715935816
275,2354.4215113443975
276,2355.0508894132813
277,2355.6701237530674
278,2356.2835365370192
279,2356.8918399050062
280,2357.4948935846287
281,2358.0924932825978
282,2358.6844425702961
283,2359.2708778008705
284,2359.8517832755961
285,2360.4271562303579
286,2360.9969365086781
287,2361.5612504588412
288,2362.11976581718
289,2362.6728387594349
290,2363.2201008988682
291,2363.7618577942553
292,2364.2974471631214
293,2364.8277506982436
294,2365.3525783958535
295,2365.8719891627748
296,2366.3858347779783
297,2366.894081204638
298,2367.3960108150936
299,2367.8934227097652
300,2368.383673316046
301,2368.8688171631784
302,2369.3513532869315
303,2369.8284954168721
304,2370.2997949739884
305,2370.7654618488527
306,2371.2257403863764
307,2371.6808096615414
308,2372.1307726667719
309,2372.5757031920843
310,2373.0156386157978
311,2373.4506740581814
312,2373.8808179894704
313,2374.3061116464323
314,2374.7265986433999
315,2375.1423395255956
316,2375.5534162697622
317,2375.9597946366985
318,2376.3616294967906
319,2376.758953148083
320,2377.1518255969913
321,2377.540317544855
322,2377.9256382037897
323,2378.3052673153529
324,2378.6806395134677
325,2379.0520035647196
326,2379.4191979387742
327,2379.7824403283448
328,2380.1418640737002
329,2380.4972880598561
330,2380.8449819064563
331,2381.193405622922
332,2381.5384572586181
333,2381.8790738146454
334,2382.2154860659684
335,2382.5479016630416
336,2382.876608523005
337,2383.2016227528338
338,2383.5229526921389
339,2383.8406390793657
340,2384.1548793576321
341,2384.4652726791551
342,2384.7722226098599
343,2385.0757353558315
344,2385.3767262937199
345,2385.673357975088
346,2385.9690340773268
347,2386.2581284317412
348,2386.5438886758652
349,2386.8268803008968
350,2387.107001490147
351,2387.3841356309795
352,2387.658224284397
353,2387.929248419865
354,2388.1972526180548
355,2388.4622643943035
356,2388.7243159382206
357,2388.9842104279978
358,2389.2400611294929
359,2389.4933899644243
360,2389.7441190225909
361,2389.9921727499836
362,2390.237510774059
363,2390.4801928134862
364,2390.7202325262497
365,2390.9584032884541
366,2391.1930556268785
367,2391.4252047273453
368,2391.65499202399
369,2391.882398662764
370,2392.1074199982754
371,2392.3300492699314
372,2392.5503237203416
373,2392.7682221232467
374,2392.9838574208397
375,2393.197218593114
376,2393.4083186372341
377,2393.6171871306578
378,2393.8238439254005
379,2394.0283114390068
380,2394.2306139660632
381,2394.4307728584508
382,2394.6288071091963
383,2394.8247487554395
384,2395.0186056765369
385,2395.2104090852954
386,2395.4001763268052
387,2395.5879438119964
388,2395.7737216858945
389,2395.9575319332457
390,2396.139385789023
391,2396.3193061350967
392,2396.4973209586747
393,2396.6734659107369
394,2396.8471203024064
395,2397.0195351139014
396,2397.1903333202799
397,2397.3593111381197
398,2397.526444221111
399,2397.6917659317101
400,2397.855336748336
401,2398.0171990096333
402,2398.1774176496824
403,2398.3359881035399
404,2398.4928845193572
405,2398.6481511945976
406,2398.8018184558878
407,2398.9539078437192
408,2399.1044411244334
409,2399.2534400724207
410,2399.4009289460178
411,2399.5469302802076
412,2399.6914494653561
413,2399.8345037403101
414,2399.976108671467
415,2400.1162773561769
416,2400.2550241625945
417,2400.3923645488999
418,2400.5283131893248
419,2400.6628762758055
420,2400.7960824815555
421,2400.9279441105209
422,2401.0584720234347
423,2401.1876793039505
424,2401.3155762976176
425,2401.4421766732917
426,2401.5674934705457
427,2401.691539730381
428,2401.8143287337698
429,2401.9358700291336
430,2402.0561821414435
431,2402.1752709951606
432,2402.2931495166167
433,2402.4098300084402
434,2402.5253252558109
435,2402.6396469131405
436,2402.7528062766633
437,2402.8648169348539
438,2402.9756919454398
439,2403.0854433803202
440,2403.1940831347565
441,2403.3016232246719
442,2403.4080743896388
443,2403.5134452669454
444,2403.6177401612613
445,2403.7209866616122
446,2403.8231930046636
447,2403.9243689917353
448,2404.0245194832946
449,2404.1236569870639
450,2404.2217911420698
451,2404.3189334122549
452,2404.414912544652
453,2404.5101132619584
454,2404.6043857466116
455,2404.6976973243845
456,2404.7900550275817
457,2404.8814723894907
458,2404.9719620216847
459,2405.0615359439917
460,2405.150205595985
461,2405.2379806505687
462,2405.3248711728834
463,2405.4108880028452
464,2405.4960647920252
465,2405.5803697788506
466,2405.6638439324583
467,2405.7464624167669
468,2405.8282523725939
469,2405.9091990832667
470,2405.9893392985341
471,2406.0686532614418
472,2406.1471763501677
473,2406.2248934839185
474,2406.3019001514945
475,2406.3781268214257
476,2406.4536230293133
477,2406.528353767932
478,2406.6023247110693
