"Iteration: Iteration","Lift in Y Monitor: Force (N)"
1,9065.1241345829549
2,5748.3513373268888
3,2927.293290236124
4,1496.4245604985254
5,1124.8728587408134
6,894.22659048221112
7,772.95941727631441
8,763.55810473615202
9,828.21662701564173
10,928.09974220342474
11,1012.8360176917058
12,1066.3991813354312
13,1106.2394372555405
14,1134.5117183759369
15,1159.6856010120484
16,1183.4975911858919
17,1208.4191677932602
18,1235.6170189969475
19,1272.8972187596851
20,1300.1058871114749
21,1324.8813184054009
22,1348.2188279819441
23,1375.2727554134578
24,1393.2644013920244
25,1417.9090854923784
26,1437.9540623257665
27,1456.5154835220101
28,1474.5139919781509
29,1492.1015529205119
30,1508.5845591346388
31,1524.58244190593
32,1539.870719916883
33,1553.9640875315056
34,1567.5069082778043
35,1579.8015012467213
36,1591.3864173579941
37,1602.3816097677127
38,1612.3767110529966
39,1621.578248347093
40,1629.998437797509
41,1637.7170695813647
42,1644.5841128033974
43,1651.1195849510384
44,1656.835546147835
45,1661.9393564604695
46,1666.3664197349276
47,1670.3108435803651
48,1673.4578286457631
49,1676.6154046226945
50,1678.6740963078671
51,1680.6950961420544
52,1682.2232218671134
53,1683.1702656883217
54,1683.5595359937968
55,1683.506929555507
56,1683.0939130458619
57,1682.4972367493367
58,1681.564357818542
59,1680.3255958303478
60,1679.0636482206942
61,1677.7578867719553
62,1676.381527897671
63,1675.3647973598625
64,1673.7472740369074
65,1672.6764321664587
66,1671.6693699148389
67,1670.7377802137585
68,1669.9329731047499
69,1669.5757478574421
70,1669.3458418915002
71,1669.0876043420344
72,1669.2216746068016
73,1669.6757303301895
74,1671.4360435300052
75,1672.5446154168881
76,1674.5555391529713
77,1676.4327066717124
78,1678.4403435050674
79,1680.7118585429525
80,1683.1438302935187
81,1685.8706657136718
82,1688.8784185228872
83,1692.7395299229825
84,1695.2666458898448
85,1698.6432985693982
86,1703.0370269653276
87,1705.9618165899108
88,1710.368075302664
89,1713.5883509073285
90,1718.1900504930677
91,1722.0501525475672
92,1725.8608897834183
93,1729.73778999244
94,1733.6625343302624
95,1737.5989041601954
96,1741.7584758866337
97,1745.2028647559453
98,1749.2837193383627
99,1752.6558375618781
100,1756.6480565260158
101,1759.9399499234876
102,1763.7819017086158
103,1766.9337457664376
104,1770.3637495132664
105,1773.7245935583144
106,1776.9716651681285
107,1780.1482793908983
108,1783.2615111600639
109,1786.2788728212204
110,1789.219354152159
111,1792.0908177459535
112,1794.9140949534731
113,1797.6473467843439
114,1800.3226526547151
115,1802.9378378632232
116,1805.490829157096
117,1807.972228365913
118,1810.3954151952082
119,1812.7606199194963
120,1815.0688292415734
121,1817.3183554183668
122,1819.4916772004303
123,1821.6088636068935
124,1823.6723058180712
125,1825.6571875281159
126,1827.5827224207951
127,1829.4605284655806
128,1831.2873833207145
129,1833.0608672740261
130,1834.7712379077102
131,1836.4222869220982
132,1838.0155085754977
133,1839.5517197304848
134,1841.0356718312496
135,1842.4674222744757
136,1843.8462594556056
137,1845.1745639480635
138,1846.4542207082984
139,1847.6877977798863
140,1848.740836290639
141,1849.9200036592854
142,1851.0878478073353
143,1852.19303073725
144,1853.2339827873166
145,1854.2223412214878
146,1855.1704981720823
147,1856.088000558761
148,1856.9793224670238
149,1857.8496301814901
150,1858.6911749304184
151,1859.5083073659896
152,1860.3045852640578
153,1861.0820190256425
154,1861.8435107185853
155,1862.5859605278292
156,1863.3188101318908
157,1864.0414669214542
158,1864.7546452735085
159,1865.4603109346945
160,1866.2474925278345
161,1866.8367877749563
162,1867.5936901870023
163,1868.2762968693874
164,1868.9498426559387
165,1869.6340717880523
166,1870.328253529754
167,1871.0288414319227
168,1871.7800803582404
169,1872.4261418416052
170,1873.1885378953327
171,1873.8953501789601
172,1874.6099744867138
173,1875.3373459567108
174,1876.0739985092357
175,1876.8191033113312
176,1877.5699440829151
177,1878.3283018370869
178,1879.0920946819797
179,1879.8627253883083
180,1880.6375951506352
