"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,4229.522339491714
2.0,2692.423779019146
3.0,1674.1161413831217
4.0,1038.492504543531
5.0,634.7623978507524
6.0,384.17197685580385
7.0,231.113109668084
8.0,142.97332537712117
9.0,102.70986392620803
10.0,86.21910405662291
11.0,77.90453886106913
12.0,71.08834760141323
13.0,65.19392583543215
14.0,59.95682565268681
15.0,55.76462594704514
16.0,51.699384130915234
17.0,48.79502549332838
18.0,45.49089723318696
19.0,42.5416847009223
20.0,39.7924594389015
21.0,37.24086838524647
22.0,34.79778123743736
23.0,32.580462359316826
24.0,30.58982111160464
25.0,28.840529584983543
26.0,27.34080261749471
27.0,26.049331789924214
28.0,24.928720482020985
29.0,23.992240095568935
30.0,23.139926382793497
31.0,22.376640394121196
32.0,21.682653213315845
33.0,21.04074961298192
34.0,20.46031096848644
35.0,19.92136195611029
36.0,19.410662683684095
37.0,18.92057263791675
38.0,18.46366549336822
39.0,18.04810267038842
40.0,17.6133020656993
41.0,17.209461902807234
42.0,16.85665749262687
43.0,16.466069521484016
44.0,16.150999042805186
45.0,15.8149098682023
46.0,15.497699110483204
47.0,15.19755557599645
48.0,14.914697866401218
49.0,14.638373035770972
50.0,14.37582197458532
51.0,14.125546070363935
52.0,13.898210733045271
53.0,13.6649659577363
54.0,13.441944081834205
55.0,13.231666266510397
56.0,13.029876899264114
57.0,12.845776889030533
58.0,12.67428511311607
59.0,12.514484988632134
60.0,12.39211713866051
61.0,12.227017329683662
62.0,12.122256669269133
63.0,11.990681878808603
64.0,11.909530115861784
65.0,11.810956136196637
66.0,11.749447231313791
67.0,11.69042306551514
68.0,11.637444445732067
69.0,11.602047869489052
70.0,11.550610213760603
71.0,11.52860700302809
72.0,11.503356909286925
73.0,11.486920301518635
74.0,11.47550160735219
75.0,11.464505369211732
76.0,11.450940988395848
77.0,11.438327414631734
78.0,11.423950050174788
79.0,11.410324961469051
80.0,11.395199743222157
81.0,11.378363601905441
82.0,11.358464960264616
83.0,11.335738679712408
84.0,11.310245621986379
85.0,11.282929768825168
86.0,11.248219918428639
87.0,11.217625709396597
88.0,11.179141738287466
89.0,11.14503126904848
90.0,11.102322016136739
91.0,11.06273598997493
92.0,11.020366417495438
93.0,10.977277203222837
94.0,10.933856083146875
95.0,10.888944228455308
96.0,10.846178844219361
97.0,10.805338022279573
98.0,10.765269400825373
99.0,10.720650938086457
100.0,10.684535819477299
101.0,10.643635245241345
102.0,10.604898922675474
103.0,10.568640515417085
104.0,10.535320081457362
105.0,10.502061713161725
106.0,10.46795296352717
107.0,10.437336931545069
108.0,10.408497707690763
109.0,10.380825767558544
110.0,10.354111142124854
111.0,10.328232653241852
112.0,10.303235441742853
113.0,10.278944952452324
114.0,10.25524178901355
115.0,10.232091579079466
116.0,10.209404402408186
117.0,10.187071578017484
118.0,10.164987167236504
119.0,10.143074850298529
120.0,10.121269748936799
121.0,10.099525859344208
122.0,10.077722459810467
123.0,10.055983500453852
124.0,10.034214954660797
125.0,10.01237393107484
126.0,9.990416415689346
127.0,9.968347925255589
128.0,9.94618691417929
129.0,9.923964464713759
130.0,9.901627710480971
131.0,9.879398111552327
132.0,9.85688786561313
133.0,9.834282481263067
134.0,9.811742224045911
135.0,9.789352521313518
136.0,9.767027381716929
137.0,9.744652418451055
138.0,9.722635913950423
139.0,9.700753699888079
140.0,9.679087685603665
141.0,9.657730501132116
142.0,9.636698192049737
143.0,9.616020748403297
144.0,9.595748249362646
145.0,9.575932485825046
146.0,9.556633147984556
147.0,9.537872906862024
148.0,9.519694032482604
149.0,9.502105582168351
150.0,9.485138050566386
151.0,9.46878250399378
152.0,9.453072885898226
153.0,9.438017981288793
154.0,9.42363715874221
155.0,9.409918398931342
156.0,9.396881192354147
157.0,9.384490276334608
158.0,9.372746104811087
159.0,9.361624560366558
160.0,9.351088954372711
161.0,9.341144572728538
162.0,9.331744075666604
163.0,9.322880563483995
164.0,9.314530426589481
165.0,9.306631090700726
166.0,9.299169575146898
167.0,9.292102290170394
168.0,9.285418313673805
169.0,9.279078608834688
170.0,9.273026502914313
171.0,9.267258294646131
172.0,9.261416933855621
173.0,9.256517972332237
174.0,9.250897991714158
175.0,9.246026422056007
176.0,9.241148098295856
177.0,9.236378829708688
178.0,9.231738812953827
179.0,9.22722128317914
180.0,9.222760715001016
181.0,9.218356559867175
182.0,9.213975007032762
183.0,9.209636362646535
184.0,9.205314500367397
185.0,9.200993312125062
186.0,9.196687481262352
187.0,9.192399627308074
188.0,9.188143594081208
189.0,9.183923131902585
190.0,9.17974533031129
191.0,9.17553136696182
192.0,9.171337209409538
193.0,9.167151665871017
194.0,9.163002501408927
195.0,9.158886711790224
196.0,9.154798473512116
197.0,9.150719280621653
198.0,9.146682077824794
199.0,9.142688532959454
200.0,9.138731073088755
201.0,9.134816045504433
202.0,9.130940007707508
203.0,9.127107753316455
204.0,9.123319828726494
205.0,9.11957923712853
206.0,9.11588627333541
207.0,9.112239377624066
208.0,9.108638998783796
209.0,9.105084683837692
210.0,9.101574993567818
211.0,9.098075147382032
212.0,9.094659207532281
213.0,9.091295133416573
214.0,9.08797581729236
215.0,9.084683439304571
216.0,9.08142355608646
217.0,9.078199866964473
218.0,9.075013235418297
219.0,9.071863478910316
220.0,9.068749578211506
221.0,9.06567124511925
222.0,9.062626292335
223.0,9.059613327649608
224.0,9.056631842422021
225.0,9.053680546582711
226.0,9.050754729228634
227.0,9.047907687812659
228.0,9.045062231624325
229.0,9.042277405359116
230.0,9.039375098946772
231.0,9.036511936318274
232.0,9.033869651879076
233.0,9.03110096870347
234.0,9.028346469153005
235.0,9.025787374576913
236.0,9.023108496118793
237.0,9.020480852770394
238.0,9.01788801091255
239.0,9.015351063457087
240.0,9.012829328866072
241.0,9.01035327255104
242.0,9.007897899062733
243.0,9.005485623570262
244.0,9.003097687696247
245.0,9.000750658787815
246.0,8.998429013980267
247.0,8.996150403349649
248.0,8.993903829785065
249.0,8.991696897676945
250.0,8.98952346465056
251.0,8.9873878449247
252.0,8.985289779524336
253.0,8.983200694749158
254.0,8.981219337653368
255.0,8.979259518117736
256.0,8.977311424351385
257.0,8.97538964075343
258.0,8.973503306459945
259.0,8.971654255263388
260.0,8.96984541246461
261.0,8.96806967089572
