"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,5528.8726180538
2.0,3494.024477142033
3.0,2062.377856267098
4.0,1223.23404236111
5.0,773.3977709760634
6.0,475.29457010136855
7.0,295.26541506492504
8.0,196.67432328658077
9.0,147.7641124846864
10.0,143.92504052429504
11.0,131.81377803020632
12.0,137.1996110955918
13.0,131.00745518541848
14.0,124.66629571812034
15.0,119.1670750978011
16.0,114.97521324146547
17.0,112.02067081123931
18.0,109.40402832689175
19.0,107.65331453799763
20.0,105.55687216690553
21.0,103.29173195802973
22.0,100.56272457160316
23.0,97.77076013472771
24.0,95.02694639344425
25.0,92.65959312708365
26.0,90.54118706392364
27.0,88.49623008290766
28.0,86.57251848314618
29.0,84.69365111550135
30.0,82.8577771698113
31.0,81.08409980872118
32.0,79.28504862442973
33.0,77.49952318201558
34.0,75.6831027720485
35.0,73.87978128048661
36.0,72.07441962573901
37.0,70.2406514702227
38.0,68.39231379413229
39.0,66.5166020478241
40.0,64.63694011587772
41.0,62.860005431717184
42.0,60.95755725789368
43.0,59.068578901014504
44.0,57.19868362775797
45.0,55.33589375741808
46.0,53.48765181288253
47.0,51.65822228953499
48.0,49.90519546870027
49.0,48.25005004673511
50.0,46.37566942012802
51.0,44.96663842361441
52.0,43.24623436629068
53.0,41.94357027771815
54.0,40.32660274856394
55.0,39.165756628506756
56.0,37.68001142290066
57.0,36.648476975528496
58.0,35.51149528138984
59.0,34.46523412490461
60.0,33.45433899566501
61.0,32.53472929959645
62.0,31.712773785329347
63.0,30.997161124108715
64.0,30.516221202031943
65.0,29.854798026934077
66.0,29.50310842466152
67.0,29.07814672131306
68.0,28.88082929161442
69.0,28.737246373083195
70.0,28.66867460237424
71.0,28.5682898867405
72.0,28.55507771576532
73.0,28.612685043591085
74.0,28.814753956240878
75.0,28.87946775766534
76.0,29.16304064140502
77.0,29.258020054584932
78.0,29.607065530252157
79.0,29.764553608729727
80.0,30.029039718498467
81.0,30.232869848414765
82.0,30.421302890567034
83.0,30.609231750873136
84.0,30.79020113516654
85.0,30.956360512331628
86.0,31.103691599922286
