"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,4186.0551691216915
2.0,2663.7131623877285
3.0,1665.3267660846068
4.0,1032.8459500207728
5.0,630.4977098702761
6.0,381.1847913486962
7.0,228.97820554158272
8.0,141.4291075899559
9.0,100.93041913456534
10.0,83.88469928587034
11.0,74.92447968057147
12.0,67.6717154019251
13.0,61.58561127118995
14.0,56.345453748415785
15.0,52.172832237799696
16.0,48.27671787782265
17.0,45.413196877979225
18.0,42.16528813298962
19.0,39.16438215297027
20.0,36.31953325034721
21.0,33.674986364384985
22.0,31.220267721154297
23.0,28.982660486166917
24.0,26.972058843174132
25.0,25.235834486088923
26.0,23.746619308024552
27.0,22.48816322328291
28.0,21.416143182959367
29.0,20.472183968080323
30.0,19.691421687284922
31.0,18.987992568519356
32.0,18.350263758732112
33.0,17.773284054324908
34.0,17.248331668163633
35.0,16.761411776510336
36.0,16.316001899736225
37.0,15.898219044615912
38.0,15.50492628119237
39.0,15.133342380562603
40.0,14.784634601264923
41.0,14.477214572742529
42.0,14.140626250480484
43.0,13.87995205580464
44.0,13.609100818381362
45.0,13.352097496365023
46.0,13.11090254361212
47.0,12.889159499916403
48.0,12.673384838970506
49.0,12.46652890395053
50.0,12.269523145558864
51.0,12.084521986335503
52.0,11.904282813383023
53.0,11.73247277396619
54.0,11.578832105493007
55.0,11.428073646809828
56.0,11.289369868457598
57.0,11.158880856587235
58.0,11.034042556361262
59.0,10.91655352111426
60.0,10.809637320287017
61.0,10.726093723679414
62.0,10.624163981074762
63.0,10.556400773225027
64.0,10.47687224645258
65.0,10.424830777295032
66.0,10.372926042596259
67.0,10.325888032144512
68.0,10.292808943977533
69.0,10.245657081470537
70.0,10.223798918519194
71.0,10.20094792912876
72.0,10.177025228987008
73.0,10.160552404399255
74.0,10.14090467945608
75.0,10.12222400285891
76.0,10.10053458795268
77.0,10.080190081986272
78.0,10.058211364948876
79.0,10.035248874271673
80.0,10.011701597449118
81.0,9.987063287999813
82.0,9.960806559674772
83.0,9.933380888574785
84.0,9.902945067010592
85.0,9.871611628199044
86.0,9.835844049711515
87.0,9.802828903914621
88.0,9.76263034396252
89.0,9.728653740354105
90.0,9.689192756795828
91.0,9.65319836298791
92.0,9.61318423881951
93.0,9.577367308519204
94.0,9.540238788312074
95.0,9.50437298583511
96.0,9.469529155286356
97.0,9.435333177824848
98.0,9.401949329477556
99.0,9.370123283204697
100.0,9.338542081919268
101.0,9.308272366112737
102.0,9.280625271949624
103.0,9.253453334448908
104.0,9.227521951367258
105.0,9.202863201199081
106.0,9.179557024858724
107.0,9.157494010348518
108.0,9.136561803584183
109.0,9.116664394940491
110.0,9.097639747919608
111.0,9.079360957243118
112.0,9.061718892163665
113.0,9.04524499731511
114.0,9.028150834288503
115.0,9.011570876106902
116.0,8.995596486607857
117.0,8.980534241619537
118.0,8.965079899626645
119.0,8.94961805159211
120.0,8.934136381124393
121.0,8.918744526471215
122.0,8.903428888108113
123.0,8.888108898368873
124.0,8.872696560828027
125.0,8.857910793804777
126.0,8.842324814397653
127.0,8.826599547895109
128.0,8.810839337072402
129.0,8.795198290510246
130.0,8.779371795620575
131.0,8.763512591315745
132.0,8.747703459275396
133.0,8.731951646951213
134.0,8.716235891135884
135.0,8.700583350631302
136.0,8.684993417489386
137.0,8.66948974426015
138.0,8.654126976922706
139.0,8.638938330018863
140.0,8.623949331276396
141.0,8.609187116784852
142.0,8.594680463197479
143.0,8.580429651573393
144.0,8.566466811720229
145.0,8.552819433809553
146.0,8.539516899384703
147.0,8.526566584792825
148.0,8.51399671443913
149.0,8.501837857696383
150.0,8.490082532895414
151.0,8.478768785574875
152.0,8.467889567432968
153.0,8.457444099365542
154.0,8.447439791070687
155.0,8.437879064622425
156.0,8.42876060862039
157.0,8.42008079194083
158.0,8.411829610219883
159.0,8.404002298232141
160.0,8.396579861180149
161.0,8.389556167578107
162.0,8.382797706113593
163.0,8.376470424093554
164.0,8.370523968088902
165.0,8.364876279409014
166.0,8.359487705469412
