"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,6345.332257237739
2.0,3986.0394249856936
3.0,2300.537169467458
4.0,1339.7792798423955
5.0,850.70690175203
6.0,526.5633001334203
7.0,330.1501146103069
8.0,224.08502988383705
9.0,173.20930732970044
10.0,178.32410869975934
11.0,166.12329692342885
12.0,173.58772104682873
13.0,166.5515356467847
14.0,159.50219104366786
15.0,153.34741339858314
16.0,148.20702681598883
17.0,145.7028407285748
18.0,143.62353266878574
19.0,142.15427023248404
20.0,140.4784832427993
21.0,138.0590906826481
22.0,135.0228452074233
23.0,132.0486397690193
24.0,129.16148942117437
25.0,126.61072688269867
26.0,124.14697115508115
27.0,121.88250755020809
28.0,119.67944692994085
29.0,117.36319262325537
30.0,114.93715060325765
31.0,112.6745237457323
32.0,110.42430589972773
33.0,108.13500928439535
34.0,105.74701104802674
35.0,103.38375116248864
36.0,100.94703369968062
37.0,98.4609374043286
38.0,95.94536559384588
39.0,93.39418221059083
40.0,90.75471951627844
41.0,88.08014492979123
42.0,85.39271774298174
43.0,82.67532101532458
44.0,80.00035121841594
45.0,77.56059539766753
46.0,74.8999134189437
47.0,72.28767057679224
48.0,69.66002730885097
49.0,67.06268676011999
50.0,64.62036557711912
51.0,62.230991557047616
52.0,59.55575718196741
53.0,57.67982518422147
54.0,55.32506792926458
55.0,53.35802114627188
56.0,51.47005821622298
57.0,49.68752779477995
58.0,48.23583945173692
59.0,46.36590796372536
60.0,45.18763464373913
61.0,43.90810116115151
62.0,42.72812322626902
63.0,41.689637879835914
64.0,41.01873126180064
65.0,40.073139033936826
66.0,39.59921658497467
67.0,39.01106833420653
68.0,38.77584853223584
69.0,38.52374805932391
70.0,38.47913143808961
71.0,38.54149670931733
72.0,38.581206293189496
73.0,38.86345107540512
74.0,38.971580784157055
75.0,39.437860965040784
76.0,39.79965492602258
77.0,40.21928902260555
78.0,40.6741534025185
79.0,41.1983728730882
80.0,41.572719210427664
81.0,42.0937475876446
82.0,42.49988722818679
83.0,42.95987785465982
84.0,43.42346470211055
85.0,43.86400772807548
86.0,44.267202605656394
87.0,44.58136435760221
88.0,44.93514644047093
89.0,45.16183103166924
90.0,45.44372834850637
91.0,45.58158398228659
92.0,45.807024297953774
93.0,45.871952149126855
94.0,45.91822922569111
95.0,45.88680454394884
96.0,45.80090969945351
97.0,45.66072217590181
98.0,45.49797090758554
99.0,45.27849866159937
100.0,44.97572360695713
101.0,44.638054328965154
102.0,44.235030138101905
103.0,43.797597359017544
104.0,43.33528695886275
105.0,42.809823951325285
106.0,42.22697414446807
107.0,41.61408041237314
108.0,40.94134369870534
109.0,40.262399807274164
110.0,39.51714464588048
111.0,38.81815228824328
112.0,38.0326086222307
113.0,37.21849719101337
114.0,36.46069338740162
115.0,35.71859179448995
116.0,34.98153705715532
117.0,34.23260961017215
118.0,33.55936363545828
119.0,32.917495684055865
120.0,32.30651531466094
121.0,31.656821983777633
122.0,31.109938190847743
123.0,30.673715722009888
124.0,30.252585624093342
