"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,4599.448247446171
2.0,2926.720603124172
3.0,1785.9382457577753
4.0,1085.3652228177684
5.0,680.9556236750132
6.0,412.40473680521336
7.0,250.97609431539573
8.0,158.82764091745517
9.0,118.51802832709612
10.0,103.93986216540962
11.0,97.83734542597242
12.0,92.17013622489513
13.0,86.71499273521295
14.0,81.55996627319854
15.0,77.38416292612541
16.0,73.06733468695833
17.0,69.90287867527846
18.0,67.0450625813024
19.0,64.27929608111374
20.0,61.866927515553016
21.0,59.296173286219805
22.0,56.729900853309246
23.0,54.31410933046227
24.0,52.17929966580613
25.0,50.31639340197991
26.0,48.59874119148078
27.0,47.00868964979466
28.0,45.62939873482238
29.0,44.3166561430766
30.0,43.145043998090586
31.0,42.02462754493906
32.0,40.96688434765409
33.0,39.93212913379834
34.0,38.93858476538426
35.0,37.98519975284361
36.0,37.018650293228916
37.0,36.088153459337356
38.0,35.184788630243844
39.0,34.26982520576556
40.0,33.377414241094634
41.0,32.50301224173109
42.0,31.63000846944805
43.0,30.77314314971604
44.0,29.93839285022115
45.0,29.120470348415125
46.0,28.39140560637002
47.0,27.538509357020708
48.0,26.868731139351723
49.0,26.14756719425086
50.0,25.436003301105664
51.0,24.740137354539726
52.0,24.081172404249457
53.0,23.452776143889082
54.0,22.845614017601342
55.0,22.266900577309485
56.0,21.712179824419422
57.0,21.19624265943851
58.0,20.70758258674025
59.0,20.25789756997405
60.0,19.842730419888767
61.0,19.541719576202375
62.0,19.10989198877897
63.0,18.858883682662785
64.0,18.529498454209076
65.0,18.343486872713505
66.0,18.165731108571983
67.0,18.0095685160519
68.0,17.881257316953885
69.0,17.812797431028493
70.0,17.710598528029273
71.0,17.68430613038406
72.0,17.677404349927613
73.0,17.729526871637383
74.0,17.73688242823571
75.0,17.81814503806128
76.0,17.873529773056923
77.0,17.92759932955741
78.0,17.98538557191994
79.0,18.0482863535633
80.0,18.112821438618717
81.0,18.175188440497898
82.0,18.23280768460699
83.0,18.282228270494898
84.0,18.323560618705827
85.0,18.370371823327886
86.0,18.3747780439691
87.0,18.391070894086376
88.0,18.382772333282766
89.0,18.380515564205695
90.0,18.363281276155462
91.0,18.32864026480037
92.0,18.293538973183537
93.0,18.24914544206859
94.0,18.19561537207013
95.0,18.13709099377885
96.0,18.074328798716444
97.0,18.00842778150362
98.0,17.93816290487868
99.0,17.866080643394895
100.0,17.790228135958017
101.0,17.714973324085747
102.0,17.637169638079342
103.0,17.562641667778202
104.0,17.487337803434905
105.0,17.41652888720258
106.0,17.340996958422714
107.0,17.26658323288197
108.0,17.195528151213118
109.0,17.12445156850623
110.0,17.054509576297512
111.0,16.9871114308161
112.0,16.92101049911389
113.0,16.855086607597165
114.0,16.789311485014437
115.0,16.725760821716577
116.0,16.66316771014737
117.0,16.60066630283888
118.0,16.53800646545877
119.0,16.47518786871825
120.0,16.4121540561596
121.0,16.348190324127238
122.0,16.284929300236776
123.0,16.2235400240532
124.0,16.1585817430769
125.0,16.092098508126462
126.0,16.02502605006108
127.0,15.958951282367458
128.0,15.89212781189849
129.0,15.824776995553599
130.0,15.756849006986286
131.0,15.689133177230794
132.0,15.62073648830799
133.0,15.552538017895728
134.0,15.484322715063534
135.0,15.41694334413021
136.0,15.353244361772873
137.0,15.2853727773064
138.0,15.219404932201606
139.0,15.155237083542943
140.0,15.091383997613725
141.0,15.029073002445372
142.0,14.96815544310114
143.0,14.90869000899616
144.0,14.851224905710069
145.0,14.795218198408456
146.0,14.741198116998305
147.0,14.688864709210883
148.0,14.638524531925356
149.0,14.590270065462263
150.0,14.544221136959521
151.0,14.500413377221179
152.0,14.458813421274911
153.0,14.419374178853502
154.0,14.3820175557983
155.0,14.346896038501328
156.0,14.313894457994273
157.0,14.282961786305997
158.0,14.254162022790432
159.0,14.22712908900455
160.0,14.202307950939826
161.0,14.178866369389688
162.0,14.157224647207144
163.0,14.137304515661285
164.0,14.119006269065132
165.0,14.101538594310824
166.0,14.086252820117544
167.0,14.071864564818263
168.0,14.058657098001383
169.0,14.046771728079705
170.0,14.035993072669271
171.0,14.026103400164956
172.0,14.016958953108073
173.0,14.008472313487687
174.0,14.000565868131368
175.0,13.993907969938832
176.0,13.985735451902471
177.0,13.97988387138394
178.0,13.972550923846846
179.0,13.967484195405298
180.0,13.9605068905025
181.0,13.955762396924584
182.0,13.94878972174078
183.0,13.944124197873883
184.0,13.93728316882494
185.0,13.932508734406085
186.0,13.92527758260325
187.0,13.920263045875018
188.0,13.912760200258226
189.0,13.907466657758349
190.0,13.899668687941038
191.0,13.894039075168806
192.0,13.885924201686805
193.0,13.879919831637523
194.0,13.871479501363325
195.0,13.865106829105216
196.0,13.856379104504306
197.0,13.849658258950583
198.0,13.84062907936319
199.0,13.833592161546775
200.0,13.824356874067703
201.0,13.817067292007039
202.0,13.807688775991728
203.0,13.800178596350108
204.0,13.790689042391001
205.0,13.783010672156855
206.0,13.773468502758703
207.0,13.765784889414007
208.0,13.756145745559117
209.0,13.748207481236506
210.0,13.738505169275143
211.0,13.730578455795929
212.0,13.720942385864035
213.0,13.713029767537606
214.0,13.703434318153725
215.0,13.695528270375853
216.0,13.686002903928035
217.0,13.678109673555689
218.0,13.669274146201325
219.0,13.660386450783456
220.0,13.65168780741535
221.0,13.643113642246696
222.0,13.634604771536097
223.0,13.625577943407606
224.0,13.618050019207999
225.0,13.609096487094718
226.0,13.601351359904683
227.0,13.592423293902328
228.0,13.584679954499059
229.0,13.575876311213577
230.0,13.56819375761691
231.0,13.55950835609692
232.0,13.55188726326491
233.0,13.543355531710525
234.0,13.535811347805556
235.0,13.52742885138177
236.0,13.520100845463766
237.0,13.511868247836553
238.0,13.504441911583967
239.0,13.496405777462435
240.0,13.489149983553553
241.0,13.481303084912874
242.0,13.474211897847248
243.0,13.466556751605147
244.0,13.459638149354767
245.0,13.452185475510198
246.0,13.445456466464222
247.0,13.438217654263823
248.0,13.431691371618008
249.0,13.424677084955725
250.0,13.418365640745492
251.0,13.411576643542489
252.0,13.405482737940233
253.0,13.398917557420312
254.0,13.39304323637537
255.0,13.386710509255856
256.0,13.381051309645635
257.0,13.374925671808008
258.0,13.369489537466066
259.0,13.36357959823507
260.0,13.358363681251817
261.0,13.352681658745169
262.0,13.34766228178134
263.0,13.342168127358192
264.0,13.337347976697082
265.0,13.332040710428998
266.0,13.327409509895645
267.0,13.322276462983709
268.0,13.317819496961086
269.0,13.31284746274153
270.0,13.308556954868855
271.0,13.303959497160683
272.0,13.299389135363263
273.0,13.294950483038782
274.0,13.29061553868788
275.0,13.286355782730546
276.0,13.282153864700007
277.0,13.278005496498047
278.0,13.273904149162334
279.0,13.269850243282193
280.0,13.265843969065486
281.0,13.261878771775805
282.0,13.257954715118856
283.0,13.254071744189538
284.0,13.250203467572462
285.0,13.246406682298392
286.0,13.242639032366405
287.0,13.23855689368672
288.0,13.234973120272649
289.0,13.231422790910287
290.0,13.227840305570197
291.0,13.224243707598099
292.0,13.220655654761586
293.0,13.217088174502436
294.0,13.21354588860364
295.0,13.21003143002548
296.0,13.20655158884837
297.0,13.20308951243252
298.0,13.199647203117038
299.0,13.196230339964195
300.0,13.192847834418686
301.0,13.18949210124326
302.0,13.186162406772944
303.0,13.18286004976548
304.0,13.179585408930059
305.0,13.176338671569184
306.0,13.173123296529774
307.0,13.169930153478774
308.0,13.166762965536002
309.0,13.163626464081162
310.0,13.160520518038936
311.0,13.157443803291187
312.0,13.15439509288997
313.0,13.151373613446836
314.0,13.14837986806765
315.0,13.145415380537251
316.0,13.142481046805152
317.0,13.139575400984235
318.0,13.136697213177342
319.0,13.133847928575754
320.0,13.13102806424682
321.0,13.128238329851612
322.0,13.125478479773754
323.0,13.122748179950861
324.0,13.120047323268835
325.0,13.117376993172208
326.0,13.11473541011236
327.0,13.112123092324637
328.0,13.109540757994573
329.0,13.106988443310442
330.0,13.104465957610188
331.0,13.101973295279358
332.0,13.099510446952415
333.0,13.097077557335474
334.0,13.094674823259354
335.0,13.092300682155894
336.0,13.089956128486726
337.0,13.087638901171417
338.0,13.085212887600527
339.0,13.083170134133042
340.0,13.080835533674666
341.0,13.0787780812434
342.0,13.076478189528892
343.0,13.074456053892007
344.0,13.072256123990734
345.0,13.070279673368539
346.0,13.068091953207514
347.0,13.066159447161297
348.0,13.064039563629834
349.0,13.062166789995914
350.0,13.060108081579045
351.0,13.058286918013444
352.0,13.056283937077112
353.0,13.054511333697214
354.0,13.05256206519173
355.0,13.050837509139235
356.0,13.048941075970866
357.0,13.047264286577551
358.0,13.045419682343905
359.0,13.043789933272365
360.0,13.041995911197453
361.0,13.040412186630334
362.0,13.038667311078179
363.0,13.037128292940459
364.0,13.035431174676084
365.0,13.033935522913097
366.0,13.03228470333569
367.0,13.030831120328486
368.0,13.029201492236488
369.0,13.027795650632996
370.0,13.026239730176286
371.0,13.024875622626283
372.0,13.023355259080112
373.0,13.022022597260552
374.0,13.020540507303956
