"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,5086.768920168501
2.0,3226.778618424223
3.0,1930.2510283733777
4.0,1162.6689203017431
5.0,732.9161659885432
6.0,447.6911608605212
7.0,275.54439128892807
8.0,180.65936328783502
9.0,134.5240184446983
10.0,114.0200074738689
11.0,121.84954339556309
12.0,115.30108651557784
13.0,109.55369186762604
14.0,104.12959184223251
15.0,99.65462117297504
16.0,95.97231708383991
17.0,92.96791145494907
18.0,90.21339611690523
19.0,87.92541315394487
20.0,85.56126181255672
21.0,83.091977203234
22.0,80.34745289369909
23.0,77.77348692940546
24.0,75.3208632711871
25.0,73.17176948737334
26.0,71.21072712123211
27.0,69.33002104570122
28.0,67.60234325457662
29.0,65.99851088554448
30.0,64.4595497203093
31.0,62.93581385039118
32.0,61.43425307617322
33.0,59.96670667284266
34.0,58.51729966677123
35.0,57.074360310934146
36.0,55.63165128489387
37.0,54.196125692877544
38.0,52.737877450786314
39.0,51.29817980955313
40.0,49.84261405323613
41.0,48.42987895393108
42.0,46.988032628200415
43.0,45.56558586304509
44.0,44.28149053401941
45.0,42.76063365277322
46.0,41.55174966758385
47.0,40.08474013556514
48.0,38.93498524151602
49.0,37.6695601828778
50.0,36.44422703622831
51.0,35.25253042713386
52.0,33.947544373768096
53.0,33.00664500907527
54.0,31.99038897346476
55.0,30.862100963773344
56.0,30.049666244793443
57.0,29.01736541709515
58.0,28.30399504877259
59.0,27.529465537661565
60.0,26.796804185809876
61.0,26.109244613700483
62.0,25.50736487085311
63.0,24.987955430404625
64.0,24.534890421807532
65.0,24.2260302875721
66.0,23.82683913637875
67.0,23.60920006049821
68.0,23.42392436305856
69.0,23.275113380447152
70.0,23.20582385777854
71.0,23.12399725118331
72.0,23.10730604864908
73.0,23.142914478717458
74.0,23.318778160990306
75.0,23.359980209401485
76.0,23.569539762315628
77.0,23.667939211894975
78.0,23.858871986196192
79.0,24.00786162177903
80.0,24.15056721397069
81.0,24.295441564630323
82.0,24.435468060443796
