"Iteration","Drag in X Monitor: Drag in X Monitor (N)"
1.0,4470.72452717391
2.0,2850.6371607429705
3.0,1746.4679971785201
4.0,1066.0378565338544
5.0,668.4904366886777
6.0,404.44514365432883
7.0,245.310966566342
8.0,153.5998837863254
9.0,112.77296301387608
10.0,97.60812516308584
11.0,90.99392343345632
12.0,85.24120651414201
13.0,79.82552086546404
14.0,74.7827661573316
15.0,70.68701282403147
16.0,66.53131928820906
17.0,63.22762598278242
18.0,60.30389919277092
19.0,57.45110321927494
20.0,54.8655454354145
21.0,52.40249780156876
22.0,49.96053961781135
23.0,47.647088616389645
24.0,45.527070781913096
25.0,43.60910279122819
26.0,41.926766387864035
27.0,40.47821521527363
28.0,39.115333201594694
29.0,37.95800927122542
30.0,36.8861353156577
31.0,35.89267242931821
32.0,34.940454702420666
33.0,34.03619696108683
34.0,33.16363811980479
35.0,32.32285614817069
36.0,31.505367885894994
37.0,30.7237118918899
38.0,29.931613862014093
39.0,29.151841945873958
40.0,28.40601663820057
41.0,27.661074480505725
42.0,26.94730301933281
43.0,26.251184774901393
44.0,25.575077707592072
45.0,24.9661013340142
46.0,24.2536318427426
47.0,23.702038313151768
48.0,23.090963487157108
49.0,22.488857097196025
50.0,21.907119483963285
51.0,21.345085752146062
52.0,20.794442788592253
53.0,20.287385521250155
54.0,19.80584759637579
55.0,19.347614193379783
56.0,18.914161263195393
57.0,18.500973647334714
58.0,18.113235689076173
59.0,17.745094212234896
60.0,17.410091225537784
61.0,17.168692423605272
62.0,16.825100889259446
63.0,16.621835066898576
64.0,16.36754599422612
65.0,16.216302399473733
66.0,16.065740456209326
67.0,15.933235314594285
68.0,15.824262966444039
69.0,15.76587057256613
70.0,15.676519569385917
71.0,15.65063143620793
72.0,15.63792111964117
73.0,15.665674527579476
74.0,15.665202866608702
75.0,15.71628389769738
76.0,15.74934273772962
77.0,15.780140125859475
78.0,15.817658401242355
79.0,15.855100317733196
80.0,15.892110919083784
81.0,15.927299276753942
82.0,15.960098812484702
83.0,15.98779029586698
84.0,15.991201429242459
85.0,16.00671244127087
86.0,15.999962092004083
87.0,16.001155467776876
88.0,15.984480912650149
89.0,15.968683965159478
90.0,15.938626911271939
91.0,15.898273039562135
92.0,15.853675326885252
93.0,15.804891011112439
94.0,15.752924591402142
95.0,15.694205083775287
96.0,15.63502524471022
97.0,15.570468022445503
98.0,15.504488681071606
99.0,15.43689052050636
100.0,15.369211302390632
101.0,15.299200144096616
102.0,15.231147460646035
103.0,15.165610366740033
104.0,15.096444061639154
105.0,15.031846960110819
106.0,14.96923357028097
107.0,14.907742008920145
108.0,14.847396693786749
109.0,14.788179644253589
110.0,14.730245810252676
111.0,14.67407270636123
112.0,14.62027524515291
113.0,14.565437368979453
114.0,14.511449624829623
115.0,14.45848049289063
116.0,14.406028301170856
117.0,14.354020813221723
118.0,14.303010374131915
119.0,14.252915465514143
120.0,14.203168441456391
121.0,14.152236900032335
122.0,14.101089185698427
123.0,14.050404104943404
124.0,13.998789534950824
