"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Sa_nut: Residual"
1.0,0.45277451696803656,1.0,0.1485841844563298,1.0
2.0,1.0,0.7090314678960415,1.0,0.6397741438060485
3.0,0.3871286035052616,0.4766759091345564,0.654667538513462,0.40931945759300276
4.0,0.3740356927949392,0.29961927380994363,0.4075122258143074,0.2618761244834765
5.0,0.40727126969766897,0.1957834702051676,0.27721650395646963,0.16754077984073498
6.0,0.4186355686205424,0.1482850442921617,0.2037219858267773,0.10719379081873884
7.0,0.37800123768707655,0.12957360321559863,0.15795213741004066,0.06860451135623648
8.0,0.3184446132762801,0.12274130551233194,0.12767446011586697,0.04394665924635064
9.0,0.25102032753204184,0.11815434515493399,0.10555646858747712,0.028229164036983258
10.0,0.1878291291901545,0.11136769637582201,0.09108451098571468,0.018258722877719055
11.0,0.14508191564691636,0.10834605417208214,0.08257051375860515,0.012659601197543443
12.0,0.11665733406838044,0.09772053619982701,0.07534501913561215,0.009107009753488608
13.0,0.09493458982761806,0.09287249419397721,0.06831550422235695,0.006935835948108419
14.0,0.07920101611694448,0.08776662535649866,0.062348421429681,0.005748556546621386
15.0,0.06625851656893644,0.0840616414581758,0.05698919310628586,0.005177763363740112
16.0,0.05834857039073708,0.08068470740250942,0.05249237830758094,0.004915945306529042
17.0,0.0530828735029225,0.07727125730442727,0.04900818420402534,0.004753993861019152
18.0,0.047685810934507175,0.073975094596255,0.046422982303762184,0.004595745557593203
19.0,0.040346567818847816,0.07197612640225706,0.04453682796469177,0.004415098422838872
20.0,0.03779726950000521,0.06994219550823427,0.043124841700961085,0.0042288304837057086
21.0,0.035393990722974826,0.06775669602747063,0.04210250674814716,0.004039775387927334
22.0,0.034600574907502596,0.06566773084009983,0.040981203859778735,0.003881029001612937
23.0,0.033857514021865834,0.06346477832635591,0.040041711027219075,0.0037707368559933515
24.0,0.033561762098365276,0.061979029701757025,0.03893981397787335,0.0037055829856552387
25.0,0.03301753190982157,0.06022894782059605,0.03782244694089287,0.0036528894268907266
26.0,0.03245786694083226,0.05850764884219966,0.03661225737129132,0.00361495171743226
27.0,0.03145656998706341,0.05730357427360165,0.0353297252446437,0.0035973177952122472
28.0,0.031564932978488905,0.05625098776696475,0.0340256251254628,0.003575736493823011
29.0,0.03081399803303289,0.0549463637813595,0.03273340434349079,0.0035494638805241533
30.0,0.029101805758410107,0.05365852119879541,0.0314478680743334,0.0035134811982275435
31.0,0.026528005911808605,0.052085741377646724,0.03014993629056622,0.003492899389650976
32.0,0.025956443027513265,0.05089030725196345,0.028873593830823125,0.0034902108950173403
33.0,0.025026878906851836,0.04955784626555869,0.027602403374806406,0.0034909591677908833
34.0,0.02516173098383176,0.04848860077754212,0.026348695798998484,0.0035088536488497445
35.0,0.025452066459755392,0.04743666868806447,0.025149617681014882,0.003552425992817545
36.0,0.024628678477314796,0.04628149849711917,0.023999940075075096,0.0035867247576619105
37.0,0.02406172384565302,0.04522798140771175,0.022816820485225094,0.0036161321636842387
38.0,0.024611094623530155,0.04414332626466989,0.021673069151096857,0.0036408919691744176
39.0,0.02606161377008602,0.04342309316701723,0.02058283138996426,0.0036606282579226663
40.0,0.024794269155579994,0.04281404587869002,0.01953514378199914,0.0036829475596446113
41.0,0.026646090701976717,0.0424168092563705,0.018477140172626888,0.003701673668185363
42.0,0.028872121393598404,0.041767786450296746,0.01759021800192359,0.003718756205785402
43.0,0.030201054336145127,0.04117082319339112,0.016745003397179516,0.003726697218067524
44.0,0.031101736143797264,0.04053602662340492,0.015912164559245618,0.0037515727522257234
45.0,0.03117818368830083,0.039900460273980684,0.015343840709386344,0.0037840017883943936
46.0,0.03063871568429375,0.03936498075155583,0.014902440513640328,0.003832147267156159
47.0,0.028861744848416797,0.03902020865569991,0.01470804848114593,0.003880339431904318
48.0,0.02790045913215768,0.03883246472217396,0.014625745342442611,0.003929234879539346
49.0,0.026146453322319033,0.038476631363072965,0.01475417486115144,0.003990828503300416
50.0,0.025333543980593867,0.03844836643998403,0.015104470894419344,0.0040621266661640485
51.0,0.02512906868318455,0.03868061020629711,0.015373247542290767,0.004144410097124929
52.0,0.024687297609907344,0.03886505890598993,0.015889750911901594,0.004216280888181954
53.0,0.0241171101265603,0.03891052207362228,0.016394343990342706,0.004294624526533142
54.0,0.024219332882047966,0.03890425677235521,0.017041429060747685,0.004383648218853301
55.0,0.02451805981117449,0.03864795262304049,0.017663946436851385,0.004477723071755853
56.0,0.025438332631405627,0.03853593770345607,0.018262560183625987,0.00457693328520177
57.0,0.027122717976321535,0.0380647363027929,0.018863869341809326,0.004687396294248295
58.0,0.02525812774075467,0.03667937997969477,0.01943647607914883,0.004817946426826662
59.0,0.024156983992237695,0.03531622667806337,0.01975983584360122,0.004963305083537267
60.0,0.02190115882413744,0.03459688526625618,0.01995738013795087,0.005125176035010449
61.0,0.021797053520282397,0.033242751985148665,0.01989821541235527,0.005304285132299855
62.0,0.022382219549049374,0.031783068999256814,0.019722130014363518,0.005497729845837719
63.0,0.02238128354812235,0.02996889085496233,0.0194680820638535,0.005702391653803855
64.0,0.022074488650052838,0.028259427962564775,0.018952251311652492,0.0059204708960322525
65.0,0.021825277210107203,0.0266892320043259,0.018184131188272726,0.006151217228305815
66.0,0.022032086086432114,0.025250765860598007,0.01719586498876144,0.006381434754397365
67.0,0.01938505870831426,0.0237116245112715,0.016012703867659153,0.00658362737663413
68.0,0.01841747907177888,0.022426351767829127,0.014831615089740248,0.006778888987588424
69.0,0.01664891029470788,0.02090278573084,0.013459566192742266,0.006967190475303688
70.0,0.014822603011494958,0.019433146921986697,0.012022314973407472,0.007166015911508661
71.0,0.013267585504864517,0.01841478180589898,0.010617430733784412,0.007372765638056646
72.0,0.011297890171659587,0.017842997018594868,0.009439719226302172,0.007576537671765289
73.0,0.010555197047993141,0.017423874639571228,0.008248724905067758,0.0077912456503670905
74.0,0.009700639995473,0.017547393563026384,0.0075037632173188575,0.008016033052921291
75.0,0.009697845074392622,0.01764771686361793,0.007082882410057601,0.00825892201843473
76.0,0.010069002784003162,0.017666264740734176,0.007035316371232696,0.008526181692556674
77.0,0.010250537496248572,0.01767068444543074,0.007258361017055869,0.008818732137980175
78.0,0.010402291189953498,0.017662092360075342,0.007534959804436493,0.009134949500515332
79.0,0.010804375891918166,0.017565042457567414,0.00781720624260816,0.00946365035584473
80.0,0.01110402321717612,0.01732864417932617,0.00804030447692711,0.0098036007607757
81.0,0.010799724108866262,0.01696635704368296,0.008192222116192032,0.01015525840713821
82.0,0.010263771638831774,0.016440625987511844,0.008239455390932123,0.010525750638412427
