"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,4783.972750241437
2.0,3077.510266956385
3.0,1627.3689043224542
4.0,883.3363931715387
5.0,641.9009360820562
6.0,488.5343602730869
7.0,400.0436794475031
8.0,364.17209574976516
9.0,382.0597929913896
10.0,415.5592516618588
11.0,429.202495731787
12.0,488.593344740891
13.0,500.3177468025713
14.0,508.2261985166056
15.0,516.0302868730963
16.0,525.3434607168577
17.0,535.9930869957313
18.0,548.4538100576622
19.0,566.7580245131035
20.0,580.6648411550818
21.0,592.5485055328414
22.0,603.3984390027691
23.0,615.5686158131235
24.0,623.4438684484767
25.0,634.3672162337907
26.0,643.0238417139063
27.0,651.315751406724
28.0,659.2438332164733
29.0,666.9882726747967
30.0,674.6086788613934
31.0,681.5821248225543
32.0,688.1251168880252
33.0,694.3917737144328
34.0,700.1506443995798
35.0,705.5155620261183
36.0,710.5702700896207
37.0,715.10722985967
38.0,719.4683622641874
39.0,723.3068650754157
40.0,726.867484007891
41.0,730.105386143134
42.0,733.0675147005478
43.0,735.649947088401
44.0,737.8658486724635
45.0,739.6728509933569
46.0,741.8359187618071
47.0,743.2174463981814
48.0,744.7140750392435
49.0,745.6118984123976
50.0,746.5343065384213
51.0,747.041891848834
52.0,747.337235093019
53.0,747.5004982577976
54.0,747.5993505271622
55.0,747.4379542388374
56.0,747.1548642733542
57.0,746.5818991807757
58.0,746.0273473037647
59.0,745.4133276940455
60.0,744.7845453923554
61.0,743.937179566883
62.0,743.1500694010493
63.0,742.3926079674811
64.0,741.9282504020744
65.0,741.1385459475435
66.0,740.6304932263325
67.0,740.1375658978362
68.0,739.6693854574737
69.0,739.4380624650017
70.0,739.0902491443503
71.0,738.9668180718694
72.0,738.9286409938295
73.0,739.0923341846848
74.0,739.2713704310866
75.0,740.0378143684553
76.0,740.5715921616307
77.0,741.5840131813342
78.0,742.4525810330424
79.0,743.322394763088
80.0,744.3052588966857
81.0,745.4129663395964
82.0,746.6313801349307
83.0,747.9624519622728
84.0,749.3634047010371
85.0,750.8205765014316
86.0,752.340322975385
87.0,753.9022861791921
88.0,755.4971935544907
89.0,757.4037251792696
90.0,758.6967397332114
91.0,760.5531678299025
92.0,762.1932483382254
93.0,763.8154009201077
94.0,765.4452032078351
95.0,767.0852214859013
96.0,768.7276669911023
97.0,770.3635947972845
98.0,771.9807682307245
99.0,773.5419579256527
100.0,775.102141206777
101.0,776.6406817691939
102.0,778.1473865989406
103.0,779.5972601607533
104.0,781.0216410420178
105.0,782.4121381503065
106.0,783.8768371032401
107.0,785.0432647857557
108.0,786.3429096281518
109.0,787.621741119661
110.0,788.8625755524023
111.0,790.0703884052401
112.0,791.2435123571396
113.0,792.3870767539822
114.0,793.4884999155464
115.0,794.5719950701418
116.0,795.6198929199942
117.0,796.6277672249709
118.0,797.6281198072362
119.0,798.6008460216439
120.0,799.5403908672654
121.0,800.4536012833045
122.0,801.339630565973
123.0,802.1967873940208
124.0,803.023761424911
125.0,803.8260281165611
126.0,804.5065864015326
127.0,805.3909037797546
128.0,806.1288114660431
129.0,806.8104674966766
130.0,807.4694726781777
131.0,808.1099857280866
132.0,808.7275054408967
133.0,809.3280234613131
134.0,809.9085270648402
135.0,810.4662262483481
136.0,810.9448589387272
137.0,811.476068776401
138.0,812.0012673370736
139.0,812.4966797342782
140.0,812.9620353738868
141.0,813.4032624395875
142.0,813.8255542085977
143.0,814.2320212592741
144.0,814.6233338485149
145.0,815.0005078324526
146.0,815.3683231876281
147.0,815.7250892964153
148.0,816.070132657623
149.0,816.4057202781216
150.0,816.7320167690865
151.0,817.0504326136917
152.0,817.3618634263341
153.0,817.6673934257278
154.0,817.9679535980563
155.0,818.2643438665797
156.0,818.5580206851399
157.0,818.8491464812153
158.0,819.1373413597346
159.0,819.4252897609015
160.0,819.7136978325138
161.0,820.002813686649
162.0,820.2930557095011
163.0,820.5849070255399
164.0,820.9190030967776
165.0,821.2024581586217
166.0,821.4859060919277
167.0,821.7823506415103
168.0,822.088368297977
169.0,822.4018092460285
170.0,822.7385190087629
171.0,823.024727625992
172.0,823.3732234791896
173.0,823.6721341182512
174.0,824.0329561033411
175.0,824.3401731862326
176.0,824.711099422419
177.0,825.0262838119162
178.0,825.3778766276965
179.0,825.7349790941186
180.0,826.0933659488314
181.0,826.4524907737938
182.0,826.813193449033
183.0,827.1771617816395
184.0,827.5389833224061
185.0,827.9054856884648
186.0,828.2736006614618
187.0,828.6424189680722
188.0,829.0116124179825
189.0,829.3809461304268
190.0,829.7501574082537
191.0,830.1189203073507
192.0,830.4869991574993
193.0,830.8540621993766
194.0,831.2196755375417
195.0,831.6127444341465
196.0,831.9321625172086
197.0,832.3228754353917
198.0,832.6705214101936
199.0,833.0179770774563
200.0,833.3666378885735
201.0,833.7143046848938
202.0,834.0604654830448
203.0,834.4030228962715
204.0,834.7423949004807
205.0,835.0783974858812
206.0,835.4109889545922
207.0,835.7401779190217
208.0,836.0671388032125
209.0,836.3885663225415
210.0,836.7057216910688
211.0,837.0197950465929
212.0,837.3304373472308
213.0,837.612488288164
214.0,837.9568134787135
215.0,838.2241635977223
216.0,838.5560400591291
217.0,838.8154624558241
218.0,839.1386812867152
219.0,839.3917929162692
220.0,839.7077008274347
221.0,839.9548764821978
222.0,840.2632370830573
223.0,840.5045404195987
224.0,840.8054402689656
225.0,841.0413104592916
226.0,841.3346342861157
227.0,841.5647908240926
228.0,841.8507717400306
229.0,842.0755483353255
230.0,842.3543212131668
231.0,842.5738367456858
232.0,842.8452452458454
233.0,843.060147191912
234.0,843.3240559252077
235.0,843.5340616483173
236.0,843.790757328409
237.0,844.0125769022823
238.0,844.235124395034
239.0,844.4571999410646
240.0,844.6773608392987
241.0,844.8951032819228
242.0,845.1101968105061
243.0,845.3225858753326
244.0,845.5322711454058
245.0,845.7393560774443
246.0,845.9436865761224
247.0,846.1451440250053
248.0,846.3445568918221
249.0,846.5415646352143
250.0,846.7365095094374
251.0,846.9283081747819
252.0,847.1183238072983
253.0,847.30593092442
254.0,847.4913202483249
255.0,847.6744611667502
256.0,847.8555847801681
257.0,848.0346818322708
258.0,848.2118659148182
259.0,848.3870653021552
260.0,848.5602296775868
261.0,848.7314606034774
262.0,848.9010353233652
263.0,849.0687790394028
264.0,849.2347937504217
265.0,849.3990689548245
266.0,849.5616285556349
267.0,849.722517931177
268.0,849.8817567115333
269.0,850.0393751122659
270.0,850.1954080542606
271.0,850.3381071480211
272.0,850.5078431649407
273.0,850.6467337199208
274.0,850.7994667116936
275.0,850.9508261629236
276.0,851.0990467914293
277.0,851.2447857406585
278.0,851.3887860731977
279.0,851.5312526557555
280.0,851.6722471338414
281.0,851.8117858916811
282.0,851.9499109789181
283.0,852.0866029963653
284.0,852.2218554624001
285.0,852.3556603349631
286.0,852.4984661404789
287.0,852.6148548272199
288.0,852.7549532997382
289.0,852.8710426590949
290.0,853.0091473189783
291.0,853.1232485884384
292.0,853.2582642015674
293.0,853.3700319938362
294.0,853.5017784199458
295.0,853.619601494453
296.0,853.7359229096243
297.0,853.8518812856547
298.0,853.9671158096431
299.0,854.081265994148
300.0,854.1941206502205
301.0,854.3056344096391
302.0,854.4158221809246
303.0,854.5244127696025
304.0,854.6320039777543
305.0,854.73831568942
306.0,854.8433053999083
307.0,854.946936745109
308.0,855.049252103337
309.0,855.1502977849317
310.0,855.250093371256
311.0,855.3486196556591
312.0,855.4459043591847
313.0,855.5418648664879
314.0,855.6367637633529
315.0,855.7304676371369
316.0,855.8229558560394
317.0,855.9142602665149
318.0,856.0043954634712
319.0,856.0933834985595
320.0,856.1812299571274
321.0,856.2679656576572
322.0,856.3535931545662
323.0,856.4381192447923
324.0,856.521505125158
325.0,856.6038641132308
326.0,856.6852149250986
327.0,856.7655383127013
328.0,856.8448512273487
329.0,856.9231546128672
330.0,857.0005059030336
331.0,857.0768508485195
332.0,857.1522270071293
333.0,857.2266532297393
334.0,857.3001435212846
335.0,857.3727101329505
336.0,857.4443581328804
337.0,857.5151007586835
338.0,857.584953618049
339.0,857.6539308685467
340.0,857.7220410706243
341.0,857.78929264062
342.0,857.855706616671
343.0,857.9212996578989
344.0,857.9860806157458
345.0,858.0500604734335
346.0,858.1132646234674
347.0,858.1756865032489
348.0,858.2372785467433
349.0,858.2981540470614
350.0,858.3583189456311
351.0,858.4176409959123
352.0,858.4763211083063
353.0,858.5343192638761
354.0,858.5916035414912
355.0,858.6481828530652
356.0,858.7040765391507
357.0,858.7592872849802
358.0,858.8138305713438
359.0,858.8677428026085
360.0,858.9209707200453
361.0,858.9735438145992
362.0,859.025489029476
363.0,859.0768202411673
364.0,859.1275427756991
365.0,859.1776650968111
366.0,859.227194955997
367.0,859.2724183487211
368.0,859.3268347286165
369.0,859.3696834767031
370.0,859.422177017496
371.0,859.4639302324424
372.0,859.5148494519824
373.0,859.5556462091163
374.0,859.6053764839738
375.0,859.6452833347253
376.0,859.6938424050653
377.0,859.7328672234579
378.0,859.7802844573451
379.0,859.8184434146409
380.0,859.8647238124182
381.0,859.901988250248
382.0,859.9472105143337
383.0,859.9836028900413
384.0,860.0278089031957
385.0,860.0633523530287
386.0,860.1065520962991
387.0,860.1412643035044
388.0,860.1834833836925
389.0,860.2173847623229
390.0,860.258643042734
391.0,860.291751398124
392.0,860.3320684590535
393.0,860.3644016438988
394.0,860.4038002246916
395.0,860.4353701803258
396.0,860.473870122679
397.0,860.5047006123765
398.0,860.5423205118927
399.0,860.5724151512798
400.0,860.6091741304571
401.0,860.6385557072088
402.0,860.6744813992084
403.0,860.7031651779283
404.0,860.7382577308321
405.0,860.7662669658165
406.0,860.8005516640869
407.0,860.8279035642271
408.0,860.8613895031987
409.0,860.8881018689465
410.0,860.9208079280031
411.0,860.9468831941466
412.0,860.9788480838733
413.0,861.004313819099
414.0,861.0355362298484
415.0,861.060405853143
416.0,861.0909028700405
417.0,861.1152019672088
418.0,861.1449744448432
419.0,861.1687121936961
420.0,861.1977895937911
421.0,861.2209790660391
422.0,861.2493765796705
423.0,861.2720298806538
424.0,861.299764509903
425.0,861.3218953340589
426.0,861.3489870262164
427.0,861.3706033966557
428.0,861.3970709215799
429.0,861.4181960187922
430.0,861.4440362236461
431.0,861.464668446701
432.0,861.489908835231
433.0,861.510051099877
434.0,861.5347464265953
435.0,861.5544118419084
436.0,861.5785197537776
437.0,861.5977139446597
438.0,861.6213058386326
439.0,861.640052673956
440.0,861.663098781688
441.0,861.6814099504912
442.0,861.7039197376819
443.0,861.7218073632918
444.0,861.7437907318583
445.0,861.761273586249
446.0,861.7827364492541
447.0,861.7998194575397
448.0,861.8207829066963
449.0,861.8374754818838
450.0,861.8579529535233
451.0,861.8742686747197
452.0,861.8942654262427
453.0,861.9102051195646
454.0,861.9297387774335
455.0,861.945314685008
456.0,861.9643964291135
457.0,861.9796153250891
458.0,861.9982570361113
459.0,862.0131262475885
460.0,862.0313386354843
461.0,862.0458667273986
462.0,862.0636598183943
463.0,862.0778546752911
464.0,862.095238070554
465.0,862.1091071874814
466.0,862.1260900531458
467.0,862.1396368884768
468.0,862.156233322906
469.0,862.1694717504464
470.0,862.1856925508207
471.0,862.1986155445088
472.0,862.2144722616054
473.0,862.2270933680763
474.0,862.2425913553699
475.0,862.2549205278317
476.0,862.2700641396489
477.0,862.2821101692465
478.0,862.2969058689046
479.0,862.3086774693174
480.0,862.3231294731455
481.0,862.3346205458945
482.0,862.3487553994452
483.0,862.359978039762
484.0,862.373792939206
485.0,862.3847530615329
486.0,862.3982545013346
487.0,862.4089613449829
488.0,862.4221535167593
489.0,862.4326132632664
490.0,862.4455031970053
491.0,862.4557211637037
492.0,862.4683175985142
493.0,862.4783169781863
494.0,862.4906365805199
495.0,862.5004049820038
496.0,862.512437866338
497.0,862.5219752454731
498.0,862.533730513314
499.0,862.543048637326
500.0,862.5545331138643
501.0,862.5636406756182
502.0,862.5748582849154
503.0,862.5837607513356
504.0,862.5947227367934
505.0,862.603426681322
506.0,862.614143407564
507.0,862.6226525713328
508.0,862.6331309175303
509.0,862.6414469237834
510.0,862.6516899547274
511.0,862.659814572852
512.0,862.6698248331022
513.0,862.6777598335509
514.0,862.6875389699571
515.0,862.6952870219005
516.0,862.7048378231065
517.0,862.7124031242976
518.0,862.7217295593933
519.0,862.7291180234513
520.0,862.7382261910161
521.0,862.7454398357544
522.0,862.7543338631461
523.0,862.7613779242827
524.0,862.7700669477955
525.0,862.776946861039
526.0,862.7854346633819
527.0,862.7921549443815
528.0,862.8004458526573
529.0,862.8070103354627
530.0,862.8151089204929
531.0,862.8215212670015
532.0,862.8294324273141
533.0,862.8356962547931
534.0,862.8434242191564
535.0,862.8495429749272
536.0,862.8570918801851
537.0,862.8630688275791
538.0,862.8704425645026
539.0,862.8762808336152
540.0,862.8834831397392
541.0,862.8891857796194
542.0,862.8962203403272
543.0,862.9017903565258
544.0,862.9086608363324
545.0,862.9141012107838
546.0,862.9208111265445
547.0,862.9261248278596
548.0,862.9326777798433
549.0,862.9378677749315
550.0,862.944267375379
551.0,862.9493365309289
552.0,862.9555863821112
553.0,862.9605373700948
554.0,862.9666410345703
555.0,862.9714765094326
556.0,862.9774374468647
557.0,862.9821599104026
558.0,862.9879817840448
559.0,862.9925929236688
560.0,862.9982792630987
561.0,863.0027809779634
562.0,863.0083348840899
563.0,863.0127301919231
564.0,863.0181545772456
565.0,863.0224462042095
566.0,863.0277437379751
567.0,863.0319344805959
568.0,863.037108098474
569.0,863.0412008130528
570.0,863.0462532796654
571.0,863.0502506278228
572.0,863.055184916804
573.0,863.0590894827552
574.0,863.0639085536543
575.0,863.0677228425393
576.0,863.072429639632
577.0,863.07615603248
578.0,863.0807533457088
579.0,863.0843940638397
580.0,863.0888845722045
581.0,863.0924416706048
