"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,1975.4748357836434
2.0,1331.8609540576588
3.0,765.3391565958561
4.0,442.1358603231448
5.0,342.61255754171896
6.0,272.9536616123296
7.0,231.96302580235366
8.0,211.9604885348926
9.0,214.6496654417671
10.0,233.2540805799869
11.0,253.81520861118256
12.0,269.135579514255
13.0,280.74656128103527
14.0,289.71968966162456
15.0,294.08332787151045
16.0,303.4090125808503
17.0,308.21865025741363
18.0,317.9200525040326
19.0,326.04964103281304
20.0,335.34804584654967
21.0,339.77885543055424
22.0,346.63812769076486
23.0,351.37408614335146
24.0,359.2858469214855
25.0,365.9854458645182
26.0,371.5338608812927
27.0,376.93182288220464
28.0,383.1125156855284
29.0,387.90129049372484
30.0,392.5230345656341
31.0,397.1603519624261
32.0,401.75002635092716
33.0,406.1390321681485
34.0,410.44158937502783
35.0,414.4614096050049
36.0,418.26355130431034
37.0,421.8621880742913
38.0,425.2189938170973
39.0,428.40558323201617
40.0,431.4516252372747
41.0,434.2693435415206
42.0,436.8806905250205
43.0,439.0284654438577
44.0,441.75335972796546
45.0,443.61449681390656
46.0,445.61001615272187
47.0,447.49474043091135
48.0,449.1552749627475
49.0,450.61079697762875
50.0,451.89270162901266
51.0,453.00547279325775
52.0,453.95879062642865
53.0,454.77843292692336
54.0,455.46851937180315
55.0,456.0270731056285
56.0,456.45529703596293
57.0,456.7756298967823
58.0,456.98032638067787
59.0,457.0909656697761
60.0,457.15142942789583
61.0,457.1743101611957
62.0,457.1223590295091
63.0,457.0196221793069
64.0,456.9254717292209
65.0,456.8067959938963
66.0,456.7426392763296
67.0,456.7185669029285
68.0,456.72135734274775
69.0,456.7563459721691
70.0,456.8095953303399
71.0,457.02876254126625
72.0,457.12344164299367
73.0,457.5276890054007
74.0,457.70186368651014
75.0,458.30708750262335
76.0,458.7964491295584
77.0,459.2807125141238
78.0,459.8179435334798
79.0,460.4320501896431
80.0,461.1109589264969
81.0,461.84793837753483
82.0,462.63590948605463
83.0,463.64250724031206
84.0,464.29907322258026
85.0,465.3479898418983
86.0,466.0732603143127
87.0,467.2111914754662
88.0,468.1430468133594
89.0,469.0840441676394
90.0,470.04900924173
91.0,471.03114138132696
92.0,472.0209270353805
93.0,473.000776949595
94.0,473.9708464104092
95.0,474.9251354591651
96.0,475.8729568999439
97.0,476.80557631939325
98.0,477.71341513511123
99.0,478.6127374097978
100.0,479.48919720344685
101.0,480.34957175427064
102.0,481.1780514663879
103.0,481.99105887564804
104.0,482.7800909660837
105.0,483.5503461902169
106.0,484.206180775517
107.0,485.0612718168355
108.0,485.69433917857543
109.0,486.3916005201418
110.0,487.09635341080366
111.0,487.7807887069727
112.0,488.43874418495307
113.0,489.07159603057465
114.0,489.6870687247301
115.0,490.2878582568501
116.0,490.87210604135953
117.0,491.45439609473
118.0,492.01361231547804
119.0,492.56419381291926
120.0,493.10269087378646
121.0,493.6303766381165
122.0,494.1454181587261
123.0,494.6492175506475
124.0,495.14038743625343
125.0,495.6229208985902
126.0,496.0928938003454
127.0,496.55362250322594
128.0,497.004813104782
129.0,497.4434365810789
130.0,497.8702714751539
131.0,498.28523991179856
132.0,498.6907268056109
133.0,499.0855321583104
134.0,499.4664525258938
135.0,499.8371335673583
136.0,500.195883189416
137.0,500.54413276929336
138.0,500.88202123758026
139.0,501.20935800756257
140.0,501.52639792274084
141.0,501.8306193622075
142.0,502.12639515657236
143.0,502.41248956911517
144.0,502.68703235866394
145.0,502.95392820005594
146.0,503.21237534535675
147.0,503.461559422998
148.0,503.702346897183
149.0,503.9337833749426
150.0,504.1577654816281
151.0,504.3753122426485
152.0,504.5863941626047
153.0,504.7911931160135
154.0,504.99010572771493
155.0,505.1836320962325
156.0,505.372345017695
157.0,505.55664040029205
158.0,505.73698133794284
159.0,505.91386097348584
160.0,506.08771755265934
161.0,506.2590762978758
162.0,506.4284799656786
163.0,506.59622439994087
164.0,506.7626181962195
165.0,506.9279712274309
166.0,507.09252136063657
167.0,507.25658385955467
168.0,507.41983850974634
169.0,507.58286503663135
170.0,507.7682803109056
171.0,507.9252131905904
172.0,508.08010095259885
173.0,508.23765881655703
174.0,508.4010028296797
175.0,508.56690468596577
176.0,508.7334766813496
177.0,508.9007931135233
178.0,509.0676006767731
179.0,509.234213348567
180.0,509.4148924771781
181.0,509.560610420727
182.0,509.7424760400862
183.0,509.8917500811291
184.0,510.07553079779944
185.0,510.22609625217325
186.0,510.4085496385423
187.0,510.5573195715653
188.0,510.73907704438085
189.0,510.88740300156115
190.0,511.06770563558166
191.0,511.21447660422024
192.0,511.3925922179253
193.0,511.5372264573252
194.0,511.71286062301385
195.0,511.8553466542909
196.0,512.0283381129706
197.0,512.1797260180487
198.0,512.3313084688355
199.0,512.4828221157815
200.0,512.6335180029779
201.0,512.7711992571907
202.0,512.9364519435603
203.0,513.068904481293
204.0,513.2280916802281
205.0,513.3562187774237
206.0,513.5111822087492
207.0,513.635812238961
208.0,513.7867882104042
209.0,513.9079255766791
210.0,514.0433467192659
211.0,514.1774759523909
212.0,514.3081377862097
213.0,514.4358191687868
214.0,514.561412469438
215.0,514.6851431282425
216.0,514.806997576209
217.0,514.9269892199947
218.0,515.0451840944999
219.0,515.1616205877222
220.0,515.2762680776906
221.0,515.3891221558812
222.0,515.5002004188574
223.0,515.6095260068265
224.0,515.7171043572761
225.0,515.8229874988632
226.0,515.9271981625608
227.0,516.0297841736032
228.0,516.1307154902441
229.0,516.2300088278604
230.0,516.3277196872358
231.0,516.4238940297953
232.0,516.5185337328553
233.0,516.6116294250342
234.0,516.7032065194203
235.0,516.7933072699219
236.0,516.8819813380474
237.0,516.9692353901037
238.0,517.0550951907662
239.0,517.139574021682
240.0,517.2226869831401
241.0,517.3044530866266
242.0,517.3849001692961
243.0,517.4640820690593
244.0,517.542001640326
245.0,517.618701474683
246.0,517.6942020531341
247.0,517.768515994479
248.0,517.8416780221831
249.0,517.9136877041677
250.0,517.9845681726366
251.0,518.0543410756277
252.0,518.1230458915794
253.0,518.1907289547842
254.0,518.2627773837231
255.0,518.3202336379526
256.0,518.385633026716
257.0,518.4559245478079
258.0,518.5113390924262
259.0,518.5791281921718
260.0,518.6337433021534
261.0,518.7000644893922
262.0,518.7532365558262
263.0,518.8177732861328
264.0,518.8695833420983
265.0,518.9323312351113
266.0,518.9826894524385
267.0,519.0437606981807
268.0,519.0928179522273
269.0,519.1523021645311
270.0,519.2001031233292
271.0,519.2580583604359
272.0,519.3046516827583
273.0,519.3611302506819
274.0,519.4065597149313
275.0,519.46160984778
276.0,519.5059130176389
277.0,519.5595855937253
278.0,519.602738038737
279.0,519.6550838419702
280.0,519.697217888318
281.0,519.7482689573594
282.0,519.7893550301656
283.0,519.8391301823916
284.0,519.8791944110997
285.0,519.9277287246055
286.0,519.9667933724694
287.0,520.0141175176327
288.0,520.0521978721926
289.0,520.0983269358867
290.0,520.1354384815048
291.0,520.1803953507776
292.0,520.2165480053059
293.0,520.2603522172708
294.0,520.2955601612649
295.0,520.3382299130129
296.0,520.3725149036501
297.0,520.4140596594052
298.0,520.4474338957804
299.0,520.4878627829061
300.0,520.5203462287402
301.0,520.5596813824172
302.0,520.5912783315409
303.0,520.6295442738876
304.0,520.6602794569563
305.0,520.6974911139092
306.0,520.7273704406608
307.0,520.7635449485363
308.0,520.7925865952418
309.0,520.8277469243047
310.0,520.8559655250546
311.0,520.8901359675694
312.0,520.9175448421457
313.0,520.9507417543159
314.0,520.977358843907
315.0,521.0096079508608
316.0,521.0354561703698
317.0,521.0667769448457
318.0,521.091875760895
319.0,521.1222903050808
320.0,521.1466584945225
321.0,521.176189327625
322.0,521.1998464098357
323.0,521.2285167442503
324.0,521.2514829140741
325.0,521.2793156046253
326.0,521.3016096354252
327.0,521.3286269383623
328.0,521.3502693341293
329.0,521.376494312014
330.0,521.3975283994228
331.0,521.4229783580759
332.0,521.4433896320991
333.0,521.4680707369873
334.0,521.487888844755
335.0,521.511858861587
336.0,521.5310895785444
337.0,521.5543456247365
338.0,521.5730210045903
339.0,521.59559738224
340.0,521.6137329744971
341.0,521.6356517061715
342.0,521.6532629855569
343.0,521.6745445732001
344.0,521.691646841477
345.0,521.7123136688833
346.0,521.7289185853084
347.0,521.7489882446241
348.0,521.76511315732
349.0,521.7846058815027
350.0,521.8002657200472
351.0,521.819198435722
352.0,521.8344074898179
353.0,521.8527973212634
354.0,521.867570002743
355.0,521.8854333546425
356.0,521.8997842452181
357.0,521.9171334172017
358.0,521.9310732224093
359.0,521.94793842694
360.0,521.96148420999
361.0,521.9778731721489
362.0,521.9910384943449
363.0,522.0069626722413
364.0,522.0197563649479
365.0,522.0352305832986
366.0,522.0476785407791
367.0,522.0627165669836
368.0,522.0748112406442
369.0,522.0894262391957
370.0,522.1011931128681
371.0,522.1153982314216
372.0,522.1268439251451
373.0,522.1406491620261
374.0,522.1517789436379
375.0,522.1651996466026
376.0,522.1760173567583
377.0,522.1890686168416
378.0,522.1995873874592
379.0,522.2122796442922
380.0,522.222507171247
381.0,522.2348494473877
382.0,522.2447947130637
383.0,522.2567972603617
384.0,522.2664682237612
385.0,522.278139909275
386.0,522.2875439537041
387.0,522.2988945335377
388.0,522.3080379287111
389.0,522.319070637359
390.0,522.3279808665167
391.0,522.338705741318
392.0,522.347357336269
393.0,522.3577641556575
394.0,522.3661743821888
395.0,522.3762953215112
396.0,522.3844745559372
397.0,522.3943155504651
398.0,522.402268188242
399.0,522.4118352390867
400.0,522.4195665773287
401.0,522.4288664509407
402.0,522.4363815067798
403.0,522.4454206612162
404.0,522.4527252789355
405.0,522.4615112434285
406.0,522.4686117131049
407.0,522.4771514457067
408.0,522.4840533047216
409.0,522.4923533211712
410.0,522.4990618296893
411.0,522.5071287756602
412.0,522.5136490779348
413.0,522.5214892447289
414.0,522.5278260275543
415.0,522.5354459193982
416.0,522.5416042760733
417.0,522.5490099335034
418.0,522.5549946656383
419.0,522.5621917125476
420.0,522.5680075505769
421.0,522.5750019881616
422.0,522.5806539671147
423.0,522.587451075252
424.0,522.5929435660798
425.0,522.5995487009139
426.0,522.6048863014319
427.0,522.611304734432
428.0,522.61649173224
429.0,522.6227283145823
430.0,522.6277690109375
431.0,522.6338291652667
432.0,522.6387277654753
433.0,522.6446167580161
434.0,522.6493773969254
435.0,522.6551000446477
436.0,522.659726226465
437.0,522.6652872141486
438.0,522.6697827975454
439.0,522.6751868240628
440.0,522.6795554504732
441.0,522.6848070178278
442.0,522.6890522964626
443.0,522.69415568688
444.0,522.6982811664496
445.0,522.7032407478142
446.0,522.7072499613798
447.0,522.7120698412635
448.0,522.7159661418473
449.0,522.7206503629084
450.0,522.7244371794034
451.0,522.7289893634673
452.0,522.7326696676018
453.0,522.7370936162334
454.0,522.7406705850857
455.0,522.7449699898602
456.0,522.7484467198688
457.0,522.7526251299216
458.0,522.7560041991196
459.0,522.7600654226308
460.0,522.7633497274745
461.0,522.7672970648059
462.0,522.7704892947322
463.0,522.7743259473685
464.0,522.777428713468
465.0,522.7811578531506
466.0,522.7841737292862
467.0,522.7877984058297
468.0,522.7907298411492
469.0,522.7942530180676
470.0,522.7971024277148
471.0,522.8005269966
472.0,522.8032967029903
473.0,522.8066254655978
474.0,522.8093177173207
475.0,522.8125533630839
476.0,522.8151703259134
477.0,522.8183154781946
478.0,522.8208592572422
479.0,522.8239164567294
480.0,522.826389117428
481.0,522.829360804642
482.0,522.8317642732668
483.0,522.8346529062486
484.0,522.8369891738295
485.0,522.839797077237
486.0,522.8420680268025
487.0,522.8447974010617
488.0,522.8470048308004
489.0,522.8496578669123
490.0,522.8518035703098
491.0,522.8543823967221
492.0,522.8564680661374
493.0,522.8589747290155
494.0,522.8610020334185
495.0,522.8634385284884
496.0,522.8654090695511
497.0,522.8677773365226
498.0,522.8696926870732
499.0,522.8719946128792
500.0,522.8738563031397
501.0,522.8760937478564
502.0,522.877903273743
503.0,522.8800780109742
504.0,522.8818368104036
505.0,522.8839505716743
506.0,522.8856600526589
507.0,522.8877145225043
508.0,522.8893764124348
509.0,522.89137475989
510.0,522.8929879248141
511.0,522.8949293935927
512.0,522.8964967475353
513.0,522.8983857540416
514.0,522.8999090481459
515.0,522.9017454471784
516.0,522.9032267605244
517.0,522.9050104824198
518.0,522.9064510856998
519.0,522.9081843555438
520.0,522.9095845787411
521.0,522.9112690839246
522.0,522.9126301200508
523.0,522.9142672453247
524.0,522.9155901019755
525.0,522.917181129891
526.0,522.9184668395583
527.0,522.9200130679599
528.0,522.9212626318448
529.0,522.9227653457593
530.0,522.9239797681978
531.0,522.9254402057219
532.0,522.9266204759192
533.0,522.9280398476278
534.0,522.9291869213959
535.0,522.9305663801767
536.0,522.9316811930357
537.0,522.9330218698701
538.0,522.9341053342756
539.0,522.9354083207905
540.0,522.9364613221416
541.0,522.9377276841508
542.0,522.9387510846118
543.0,522.9399818496531
544.0,522.9409764811039
545.0,522.942172654561
546.0,522.9431393302065
547.0,522.9443018727296
548.0,522.9452413796887
549.0,522.9463712470649
550.0,522.9472843603055
551.0,522.9483824806767
552.0,522.949269938421
553.0,522.9503372061452
554.0,522.9511997382355
555.0,522.9522370417845
556.0,522.9530753646213
557.0,522.9540835345563
558.0,522.9548983186448
559.0,522.9558781886054
560.0,522.95667010885
561.0,522.9576224819801
562.0,522.958392177052
563.0,522.9593178188824
564.0,522.9600659217901
565.0,522.9609655927197
566.0,522.9616927047996
567.0,522.9625671313589
568.0,522.9632738351911
569.0,522.9641237214229
570.0,522.9648105958421
571.0,522.9656366248959
572.0,522.9663042160842
573.0,522.9671070549871
574.0,522.9677559112289
575.0,522.9685362163646
576.0,522.9691668607775
577.0,522.9699252611265
578.0,522.9705381971298
579.0,522.9712753127703
580.0,522.9718710448758
581.0,522.9725874725185
582.0,522.9731664933632
583.0,522.9738628112962
584.0,522.9744255839915
585.0,522.9751023662865
586.0,522.9756493472303
587.0,522.9763071422034
588.0,522.976838776772
589.0,522.9774781135503
590.0,522.9779948315969
591.0,522.9786162270038
592.0,522.9791184481605
593.0,522.9797224042833
594.0,522.9802105277923
595.0,522.9807975337295
596.0,522.9812719581121
597.0,522.9818424937855
598.0,522.9823035971436
599.0,522.9828581165781
600.0,522.9833062806216
601.0,522.9838452397032
602.0,522.9842808295633
603.0,522.9848046715351
604.0,522.9852280437269
605.0,522.9857371785995
606.0,522.9861486651544
607.0,522.9866435124741
608.0,522.9870434517604
609.0,522.9875244045911
610.0,522.9879155045729
611.0,522.9883834196046
612.0,522.9887609309499
613.0,522.9892146466153
614.0,522.9895810354324
615.0,522.990022962907
616.0,522.9903787203373
617.0,522.9908088136397
618.0,522.9911544058618
619.0,522.991572340774
620.0,522.991908514889
621.0,522.9923146843937
622.0,522.9926415886088
623.0,522.9930363407452
624.0,522.9933541443797
625.0,522.9937378107675
626.0,522.9940467299028
627.0,522.9944196254716
628.0,522.9947198844676
629.0,522.9950823284953
630.0,522.9953741841259
631.0,522.9957264432343
632.0,522.9960101296086
633.0,522.9963524624449
634.0,522.9966282010416
