"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,8725.470644712688
2.0,5402.755094252551
3.0,2794.6686247675657
4.0,1501.637534906365
5.0,1062.1307135411314
6.0,784.1804480428965
7.0,623.4180994836449
8.0,554.0278830005263
9.0,543.6636658617138
10.0,670.720161393629
11.0,681.6926115607521
12.0,748.5419547632258
13.0,760.2094244748324
14.0,771.4555529114089
15.0,784.2503969863587
16.0,804.2835926907269
17.0,819.1658004088588
18.0,843.5002071965719
19.0,865.533833482983
20.0,888.4305580823257
21.0,904.6437822875033
22.0,919.6149268102117
23.0,934.4801897134262
24.0,948.9299137647256
25.0,962.5081814792659
26.0,975.6147091198936
27.0,987.8564939859123
28.0,999.1947045555329
29.0,1009.8776757806181
30.0,1020.0073260591759
31.0,1029.4320688630924
32.0,1038.3444652105288
33.0,1046.4711466455658
34.0,1054.0276834022613
35.0,1060.9879308416428
36.0,1067.0897151155998
37.0,1072.5232779174312
38.0,1077.3103027554903
39.0,1081.5647560005707
40.0,1085.23832656889
41.0,1088.2244320129705
42.0,1090.6721140461987
43.0,1092.6538312820485
44.0,1094.0714302225317
45.0,1094.9185286247705
46.0,1095.4091306633036
47.0,1095.3917644001635
48.0,1095.207821601781
49.0,1094.4887055693323
50.0,1093.1819783494584
51.0,1091.9725503727593
52.0,1089.8540299473543
53.0,1088.1989844580037
54.0,1085.4586991624105
55.0,1083.5167795150921
56.0,1080.4995005553283
57.0,1078.3450186223295
58.0,1074.9710353652952
59.0,1072.9010780480753
60.0,1070.134606636717
61.0,1067.1052389092547
62.0,1064.2559129520089
63.0,1061.397429734584
64.0,1058.6677164877692
65.0,1056.112957031681
66.0,1054.4871858907782
67.0,1051.5864881620046
68.0,1049.8968700725368
69.0,1047.423333305741
70.0,1045.634139832124
71.0,1044.2770030594816
72.0,1043.0412922282878
73.0,1042.1755242664237
74.0,1041.6900638748461
75.0,1041.3072232055356
76.0,1040.829257044619
77.0,1040.809862076217
78.0,1041.0190841576716
79.0,1041.4126973631285
80.0,1041.7586459041981
81.0,1042.3512693058262
82.0,1043.2797134679204
83.0,1044.1513182018625
84.0,1045.050286861515
85.0,1046.2128624147824
86.0,1047.3414552003896
87.0,1048.7295553754166
88.0,1050.1463012507415
89.0,1051.482129428444
90.0,1052.8346935373293
91.0,1054.1162231654844
92.0,1055.0558042132125
93.0,1056.4683517371418
94.0,1057.644818184514
95.0,1058.771687723439
96.0,1059.443750784184
97.0,1060.2892066865757
98.0,1060.8128768035472
99.0,1061.1714604412539
100.0,1061.4462402997171
101.0,1061.4286174408032
102.0,1061.0905205610695
103.0,1060.3424359070962
104.0,1059.401189106808
105.0,1057.7564909439418
106.0,1056.1079948030438
107.0,1053.722677583896
108.0,1051.5039665282898
109.0,1048.674720731171
110.0,1045.4885109514462
111.0,1041.752335856482
112.0,1037.406918382059
113.0,1032.5855179196778
114.0,1027.4284664098525
115.0,1022.0046325847863
116.0,1016.3917718858311
117.0,1010.2462614488012
118.0,1003.8784753665697
119.0,997.314797273957
120.0,991.0513956962283
121.0,984.1148927337885
122.0,977.3318451293648
123.0,970.5868622082536
124.0,963.6312831518266
125.0,957.1892536056159
126.0,950.7406205522167
127.0,944.4985380631217
128.0,938.2983681233419
129.0,932.4247999181943
130.0,926.93035524827
131.0,921.7226191755232
132.0,916.8047191320178
133.0,912.1582321886389
134.0,907.9350563191483
135.0,903.8921533394829
136.0,900.300375798115
137.0,897.0769175095479
138.0,894.5653158855603
139.0,892.5589813950464
140.0,890.6457265537234
141.0,889.6857492312479
142.0,888.9846211111327
143.0,888.6603862987258
144.0,888.9749804150053
145.0,889.787844051727
146.0,891.0089832727822
147.0,892.4768172267949
148.0,893.9470407276766
149.0,895.3411832210338
150.0,896.7287844750058
151.0,898.2490566816707
152.0,900.3859039425256
153.0,901.6418010764368
