"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Sa_nut: Residual"
1.0,0.3742989426566452,1.0,0.12542685540452098,1.0
2.0,1.0,0.8652158022268004,1.0,0.6396564317496154
3.0,0.34382689523424953,0.5853568230693948,0.6318361626788765,0.4091655778639504
4.0,0.3170406769649978,0.35030740807661986,0.36977138320814007,0.2617289741464124
5.0,0.3465880278278155,0.22478934309566362,0.2562758226033488,0.16741650257697066
6.0,0.3478221262059567,0.18607085800492504,0.19983056923236941,0.10710481230233633
7.0,0.3143500942114944,0.17729890987762165,0.16526186193892534,0.06856051844613056
8.0,0.263620718206724,0.17484377459081024,0.139936565294904,0.04396362506362531
9.0,0.2078056075885313,0.16928417802515594,0.12039872032471192,0.028367995196227867
10.0,0.15422569890727306,0.15873671316682933,0.10666922808455896,0.018556637701940427
11.0,0.12254906811456927,0.1546484149212896,0.09827356965411645,0.013144999080398961
12.0,0.1023167289947066,0.14035770249555993,0.09044798684646788,0.009854860422235151
13.0,0.0843784330796027,0.1327652801601165,0.08264673029320914,0.008038987234472444
14.0,0.0689384796760865,0.126555549161143,0.07554941711289631,0.00722150364730643
15.0,0.05771249500058017,0.12182797585945539,0.0693064719796358,0.006925966769158257
16.0,0.051044664294527115,0.11619274075049106,0.0643394612058224,0.006805304273189351
17.0,0.043999504752193705,0.11123845419380148,0.060420104743949155,0.006680880827737672
18.0,0.037024725887052724,0.10882460659788161,0.057568512937620525,0.006506436037287272
19.0,0.03358550687993804,0.1051168363363493,0.055435486808831605,0.0062934348584295485
20.0,0.030815449590322,0.10150182206962098,0.05390483676450133,0.006065165314668715
21.0,0.028803241667728685,0.09857524293883113,0.052443333961740606,0.005835582278934094
22.0,0.027968389904697678,0.09507102434969,0.05126862725259279,0.00564344656920925
23.0,0.027903997854928825,0.09266727318684966,0.050002796570507026,0.005504767127208841
24.0,0.02777242880483765,0.09029444432179719,0.04863197986909503,0.005410905714510288
25.0,0.026943266572550785,0.08778323473997943,0.04726482109901509,0.005355750641282467
26.0,0.026378578672911063,0.08609244801437006,0.0458357022604172,0.005332204780743133
27.0,0.02667490164263579,0.08438089272964489,0.04431166236970176,0.005326645641114064
28.0,0.02420343764826478,0.08208101052594544,0.04273016675108313,0.005321129494539048
29.0,0.0224540889606462,0.07963597393005124,0.04084981907423335,0.005297233418937178
30.0,0.020684641485167396,0.07749702967267359,0.03905609487793727,0.005306447917351039
31.0,0.019842911275021184,0.07578694766282737,0.03737950910192944,0.0053559823509635035
32.0,0.020161212774152646,0.07429494869407503,0.035771682338162185,0.005420329965445415
33.0,0.020522205167923215,0.07263685879360446,0.03422860127430702,0.005497533848867888
34.0,0.02054964449280877,0.07122748651992655,0.032747005337152565,0.005575874209486864
35.0,0.019408648834470955,0.06919910926477867,0.03127887312684069,0.005656401304274157
36.0,0.01947208929809126,0.06772955585191986,0.029783766241184922,0.005744164272703238
37.0,0.020625466763417116,0.06671856595187682,0.02833147750991404,0.005840805050598456
38.0,0.021228260174694046,0.06549833270147427,0.026991788057556355,0.005947142674797581
39.0,0.021610057995425168,0.06457767446380235,0.02566861679023715,0.00604990739562782
40.0,0.02284401964180231,0.06353349825762433,0.02441767034639701,0.006166015450275699
41.0,0.02408821277649259,0.06224743160644806,0.02316317149414468,0.0062800312103546115
42.0,0.024938906764978935,0.061117678474953474,0.02184384132415993,0.006409866238455517
43.0,0.024212562966957663,0.05981174627296067,0.020676106596327147,0.006571743963608941
44.0,0.024164424291659988,0.05895454815490939,0.019477583761701032,0.006737251490215235
45.0,0.022454494280438272,0.05814208463406563,0.018624485498484757,0.006908967596533734
