"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Sa_nut: Residual"
1.0,0.3220415694311367,1.0,0.25935035246907273,0.9999999999999999
2.0,1.0,0.6460371054763299,1.0,0.6396330496585293
3.0,0.3526203158747237,0.4267815175214817,0.6021405569904754,0.40914994037620345
4.0,0.3115521887464742,0.2793932219994732,0.33944230731098957,0.26171100864151214
5.0,0.3176736129599483,0.18125448631703922,0.19958403461620144,0.16738941097722917
6.0,0.32384299475145617,0.11663852885223808,0.13609004336819752,0.10705660038039685
7.0,0.28822712831909114,0.08033520937367271,0.10763685601454388,0.0684690878039742
8.0,0.23517782376950946,0.06446324073904326,0.09567622609512479,0.04379206663590311
9.0,0.167116750094414,0.0608691398510428,0.09272190598321961,0.02805368581370517
10.0,0.1232742201292927,0.058300219271375936,0.08776568593964962,0.018019845131095474
11.0,0.10137867484644862,0.05500737625691189,0.08063802036440011,0.012297590622154873
12.0,0.09419462694343746,0.05111666356480705,0.07285105940226577,0.008567604774943484
13.0,0.08003148324141965,0.04747220286066929,0.06495724334164746,0.006132942958863992
14.0,0.06427174805003717,0.04497277718204833,0.05824671608958955,0.004589662351544604
15.0,0.05109099274795473,0.04321648968748705,0.05333290398281814,0.003630754563518091
16.0,0.04238583756890977,0.04165836364197862,0.04955856536012888,0.0030373102107092396
17.0,0.034374219229404084,0.04100340940472468,0.04837448684586407,0.0026746286439885392
18.0,0.027469854716166465,0.03957378473712696,0.047494811623505634,0.002442479854266396
19.0,0.02210113945175675,0.03858698053684462,0.0471013715867723,0.002295904538423928
20.0,0.018800933807891735,0.037694617327400294,0.04673121109006832,0.0021989875557136243
21.0,0.016402729401896247,0.036962715018924154,0.04645704565141036,0.002131489955063113
22.0,0.015470337996886485,0.03558810895777544,0.04570809240443193,0.002084889442305472
23.0,0.014571423023252508,0.03480976497864951,0.044902071820885694,0.002064039118002069
24.0,0.014311954943380785,0.03424265287109436,0.04402682854298112,0.0020528890883377044
25.0,0.013027678455615995,0.03376175036161899,0.04326065502928097,0.002065234029521019
