"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Sa_nut: Residual"
1.0,0.3689484959687881,1.0,0.16960294284337907,1.0
2.0,0.9999999999999999,0.7409043704305872,1.0,0.6396441742760832
3.0,0.3675902032820472,0.5015580910345352,0.6353005341630404,0.409156507643129
4.0,0.322896360392404,0.3122862474688722,0.36868050211848374,0.26171833460077226
5.0,0.35514811492776444,0.2008160386071832,0.24771940166212172,0.16740041930136673
6.0,0.3528087814684879,0.1508739155442937,0.18996661707415624,0.10707701354159825
7.0,0.3181673567037429,0.1320663335835597,0.15768367957601687,0.06850732825696086
8.0,0.26543973671937643,0.12521401864803994,0.13510455147260275,0.04386166679586795
9.0,0.20118476868062113,0.12247449251423581,0.11775071374963239,0.02817817875878796
10.0,0.1532655586835387,0.11492258061248396,0.10621243242417026,0.0182303449308888
11.0,0.12941407722231976,0.1071060290153455,0.09691395631218899,0.012647546164498306
12.0,0.10756039254655037,0.10036039366523693,0.0885308636656008,0.009151090377493286
13.0,0.08798840539181771,0.09497342614477615,0.0811879552345839,0.007055305224460685
14.0,0.07095692393304032,0.0926382061453465,0.07435155541674153,0.005919568973568551
15.0,0.05825373720604768,0.08926715765145454,0.06827985308378406,0.005348215685829115
16.0,0.05003575778004974,0.08539168930498041,0.06362362317744927,0.005066046440005842
17.0,0.04425992418425841,0.08167967141776086,0.06022295846417003,0.00484355847404478
18.0,0.038012555281383975,0.07797774997102043,0.057720287116622415,0.004608285120606869
19.0,0.0333307191798929,0.07538081847995289,0.055979844269707146,0.004364852606865202
20.0,0.028739849655994066,0.07339599097042018,0.054933876745264947,0.004145356375687134
21.0,0.02524826327952622,0.07066085885631085,0.054075182022430154,0.0039435874465219
22.0,0.02267093790377342,0.06873045884716412,0.053120231169606784,0.003796331444739529
23.0,0.021713658420012705,0.06722697006534611,0.05204030996292271,0.003712084013976728
24.0,0.021808997929635303,0.06596402269816051,0.05069717348021134,0.003690716365982
25.0,0.020478833620947646,0.06460791290641357,0.049421992156281194,0.0036798374057711207
26.0,0.020266506010299497,0.06313677298489793,0.047753264177692184,0.0036704604710606978
27.0,0.020767453782738313,0.06156442762860097,0.04607932126713108,0.003667961452150296
28.0,0.019468233883815845,0.05940270463767507,0.044341337812446605,0.00366995921640606
29.0,0.018474772752683312,0.05841879888729611,0.04254930140033652,0.003678921898981584
30.0,0.018670770592144444,0.05723557411405846,0.040771965664062174,0.0036866119814387794
31.0,0.019057583270401635,0.056108600071588556,0.0390765988784942,0.0036782763644936964
32.0,0.019542430180018427,0.05516307330895462,0.037430026967407805,0.003680071925844742
33.0,0.01868670450964553,0.05406487313937428,0.03591394303315837,0.0037117134984408435
34.0,0.01831954277383787,0.053174515880911946,0.03441555550186963,0.003763444185439684
35.0,0.019071718640749923,0.05232195944332783,0.03293159561882629,0.0038328459224357073
36.0,0.0192975554699492,0.05152531042153556,0.0314957560951004,0.003904307971055635
37.0,0.01870734017434792,0.050776479501558655,0.029990555847718824,0.003980396639287134
38.0,0.01812236678029292,0.04999594091558294,0.028364810642971135,0.004073655957369001
39.0,0.017975394751945598,0.049051086060047044,0.026742202225859546,0.0041793723165452325
40.0,0.017867834440624033,0.04828899807298884,0.025268441453713587,0.004296108596868758
41.0,0.016970942808219373,0.04749405981927204,0.023746685244916577,0.0044083223134945195
42.0,0.016638197475142308,0.04685575865734234,0.022420081350806403,0.0045152739966672325
43.0,0.016390730117033615,0.046513187521432735,0.021133241251209287,0.0046264600609802605
44.0,0.01697442890789919,0.04565506866654571,0.019864220069454454,0.0047429509585792074
45.0,0.016625353100957117,0.04470645692198055,0.018718036731187604,0.004854880948470915
46.0,0.016412916390670503,0.04407967590136838,0.0178128529922977,0.004979477658731552
47.0,0.016436539707970592,0.04348995617927366,0.017080870017978124,0.005106510904753325
48.0,0.01678947584518475,0.043039791344325555,0.01653439656906134,0.005239609430487289
49.0,0.017389615994456317,0.0427659310720205,0.01621645732728842,0.005364008479661884
50.0,0.017531616259610163,0.042531545372256195,0.016242003984471048,0.005472453234535928
51.0,0.018102570608157145,0.042088132512869865,0.01640169849484071,0.005562513929834571
52.0,0.018364962613911406,0.04191780197441109,0.016940915202188656,0.005647756649894288
53.0,0.0188644711331657,0.04216729101783809,0.017669895771059,0.005721197434946915
54.0,0.01927729759704633,0.041508606096370124,0.018502045267122215,0.005800149338897421
55.0,0.01967670240325359,0.04059713340778773,0.01943548971661259,0.005882195767307747
56.0,0.019521042993116022,0.03965790611046743,0.02040623813259844,0.005964902813786615
57.0,0.019933107233313162,0.039050609195571725,0.021123568005373246,0.006051642332555255
58.0,0.020309621705387942,0.03814537520093965,0.021971136546276773,0.006139464794106624
59.0,0.02040449038799022,0.03774408645407703,0.02282066233176761,0.006231671550726249
60.0,0.01842071710793857,0.036337235034957255,0.023375607349616818,0.006335003515734934
61.0,0.018029299477792863,0.03547836230946203,0.023543482516068696,0.006452426394273289
62.0,0.0175107808163193,0.03467070999780723,0.023498339819051108,0.006582279824946722
63.0,0.01688595267430165,0.03410760005432723,0.023316462702033913,0.006720370164918268
64.0,0.01713877958757307,0.03269770231760024,0.022857538634997066,0.006864430908875235
65.0,0.015918788079082286,0.030439588294777463,0.022139347638835682,0.00701438132114125
66.0,0.016050547777262274,0.02803091571137907,0.02095487038155663,0.007161506429600751
67.0,0.01614829364005557,0.025436497457475,0.019483422744646383,0.007305497152339813
68.0,0.01523885231696306,0.022683184511670507,0.017905624382767767,0.007451462387152985
69.0,0.012034012426599877,0.020560910241719164,0.016138043207203006,0.007598503827712546
70.0,0.010447180511589918,0.018772999061578557,0.014296002786777404,0.007749360712212703
71.0,0.00879566432758868,0.01761245907900543,0.012394664335256806,0.007901018421915462
72.0,0.007488439448572654,0.017166986277331275,0.01073438391934247,0.008055166875427441
73.0,0.006413080182333735,0.01741611556154552,0.009619572102109224,0.0082108344484297
74.0,0.005482162810478612,0.017929368030441577,0.00909185133027844,0.008371450242246845
75.0,0.005346972724948395,0.018675193532393,0.009315011102167738,0.008540879258420286
76.0,0.005483567085379216,0.01919711361542205,0.009738717692511459,0.008716582997434786
77.0,0.005449980647648535,0.019636376005310093,0.010515868508307213,0.008899281280499887
78.0,0.005844253186058442,0.019832090025364346,0.011219430518179533,0.00908812699891181
79.0,0.005857687119125075,0.019977433890981167,0.011824839469298234,0.009283122362853138
80.0,0.006567127255146841,0.020089856318515596,0.012250592267808004,0.009482502159201323
81.0,0.007668590781517289,0.01980964779764131,0.012505432633108006,0.009685945578256226
82.0,0.008541210787190856,0.019081208834142396,0.012624540325754495,0.009891906420032941
83.0,0.008709997314199535,0.018006880882231624,0.012556596965163667,0.010101299047297344
84.0,0.008646825182962309,0.01703075541366827,0.01228464026702306,0.010313194204811093
85.0,0.008670171062194636,0.016196288007625396,0.01180234753718286,0.010530319592704963
86.0,0.008484356725097527,0.01553980269930633,0.011257059574471966,0.010752314779032506
87.0,0.008070540613770645,0.015018858583058535,0.010724611936082025,0.010978480610659336
88.0,0.007941491382769101,0.01442007878088412,0.010073193574946388,0.011208525944291893
89.0,0.007143530979054954,0.014018040322162804,0.009501006044614829,0.011441993784089315
