"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Sa_nut: Residual"
1.0,0.34520386155107696,0.9999999999999999,0.2164862742199291,1.0
2.0,1.0,0.6772422101680533,1.0,0.6396366674647039
3.0,0.3730635448369643,0.45526015222234856,0.6261352784075843,0.40915199887021053
4.0,0.3176219256689143,0.29002463184734617,0.35605336633210016,0.26171341284923494
5.0,0.34740516855652415,0.18674567927405378,0.22904444701529295,0.16739302915122503
6.0,0.3412118324155728,0.13032148741653463,0.1685007841892329,0.1070635756008185
7.0,0.30588407221205344,0.10211105245653737,0.13863712166619097,0.0684824892859535
8.0,0.2548789242155027,0.09059536590114309,0.12059332395966645,0.043817190749382603
9.0,0.18654622137319343,0.08776031481341327,0.10951534686583424,0.0280994148806799
10.0,0.14173375282794143,0.0827711694301054,0.10113097204725247,0.018096381320423356
11.0,0.12344620234159877,0.07860569946800587,0.09298165157139256,0.012423756147984123
12.0,0.10323078261224457,0.07461653697008629,0.08517992745118293,0.008772154720286916
13.0,0.084973153137631,0.07035787798782064,0.07761492172916441,0.006455790986326897
14.0,0.06795345980297741,0.06685184219085931,0.07087894297091228,0.0050734097221852795
15.0,0.05493622496664618,0.06357230913120279,0.06518653474484146,0.004267389983990332
16.0,0.045933095877031364,0.06068819682267561,0.060416799804671725,0.003798086496981441
17.0,0.038391067235095576,0.05924914691117561,0.05797566150927861,0.00351529461149051
18.0,0.03156541528908624,0.05689061261248739,0.05598910286709051,0.003310436590289464
19.0,0.026490594715662223,0.055106400680164765,0.05490549446155959,0.003149258616834694
20.0,0.02316286374458101,0.05412958063231191,0.05426591896141699,0.0030177254625386755
21.0,0.02159254158791587,0.053140515385515535,0.053553515662391006,0.0029135011771584565
22.0,0.02062121289701996,0.05215656242078984,0.05284647296971745,0.002836601491631537
23.0,0.02026866002876315,0.051019750020085984,0.05195875717546652,0.0027809149227743684
24.0,0.0191081731805676,0.04942898847918885,0.050814650921324714,0.0027475302468677417
25.0,0.018673805628274833,0.04849086716563465,0.04949472239419758,0.002741078278899301
26.0,0.017320528650010138,0.047157313598491624,0.04801979797826045,0.0027335167928990442
27.0,0.016329683356356334,0.04613844597022513,0.04650822871481015,0.0027279268072307786
28.0,0.016362277139414294,0.045676438085187364,0.04476638627842132,0.0027327636111355684
29.0,0.01625023980937597,0.04468337921541017,0.04311513091512787,0.002736195214007068
30.0,0.015548486479253675,0.043595485946869496,0.0415023091298297,0.0027511621990887426
31.0,0.015866143657981665,0.04270127320460274,0.039910992226994485,0.002777703573511642
32.0,0.01560431742718094,0.04193921191607907,0.03830330974091283,0.0028142872726123675
33.0,0.015215853651552367,0.041294718598001254,0.03665570814068924,0.002875194646309562
34.0,0.014839588245575503,0.040550716692992456,0.03496872742012519,0.0029435033577457125
35.0,0.01423064996334587,0.039822515856196394,0.03324371033043457,0.003028156421453687
36.0,0.013965003406779199,0.03914945407274495,0.03163146123567576,0.003126133034135716
37.0,0.013871319392882326,0.03859038254765514,0.030104054598800646,0.0032236670023947736
38.0,0.0142153264202501,0.03819576410127131,0.028557953124368055,0.0033187184130567247
39.0,0.013791827231661372,0.03730817106604464,0.02705246136983192,0.0034139042926815146
40.0,0.013474945384897716,0.036605408913940596,0.0255904740357025,0.0035144938306380926
41.0,0.013611882024689772,0.036160159096757134,0.02414402544328443,0.003621531026443298
42.0,0.01301463673855304,0.035452803848299345,0.02269076400292359,0.0037362464056751765
43.0,0.013093628810241906,0.03485966187419975,0.02129314521334653,0.0038501583038050824
44.0,0.013080299056249571,0.034178222247204064,0.019995046436724166,0.003959179178854005
45.0,0.01362912552279336,0.0336590652313563,0.018821323981005743,0.004064480357905469
46.0,0.01440760399214426,0.03301794290274854,0.017666244372576228,0.004163723754656808
47.0,0.01505710845102771,0.032504781510297835,0.01668330513200027,0.004262482579911481
