"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Sa_nut: Residual"
1.0,0.37375906868363423,1.0,0.15646909907582535,1.0
2.0,1.0,0.7686678217822983,1.0,0.639647002112016
3.0,0.3661996337921809,0.5212897945150701,0.6350623518574633,0.40915845882331864
4.0,0.32369564238688364,0.31936451178486036,0.3680240087840746,0.2617205357801993
5.0,0.3568676862889351,0.20561209395389912,0.2499755556661082,0.16740371120402878
6.0,0.35408837205362287,0.15878705478215885,0.1919695948736178,0.10708255643008666
7.0,0.32035833970470456,0.14278754866809237,0.15892906061723808,0.06851784449283671
8.0,0.2678645205235391,0.13646813507287725,0.13559359248984293,0.04388105336862617
9.0,0.2040804420419339,0.13307308564440135,0.11751039058839158,0.028213547839052798
10.0,0.1562416096844727,0.12461600505675924,0.1058193833963545,0.018289287975562337
11.0,0.12821092192689085,0.11664068831701994,0.09663189965540325,0.012738954084611414
12.0,0.10747323585111626,0.1091168670116856,0.08883022686229711,0.009293908511187273
13.0,0.08752200335232078,0.10401532227056308,0.08159009576016178,0.007281098683518523
14.0,0.07010148049472313,0.10000436904292444,0.07488583436555146,0.00623694666437681
15.0,0.05828347924869916,0.09727449485885091,0.06889179463201232,0.0057265006019727215
16.0,0.05102238009212934,0.09412604374253705,0.06423345181164736,0.005496707617037444
17.0,0.04500172411389187,0.08976448875180762,0.0606836170901784,0.0053158301323457295
18.0,0.03974694415480309,0.08597559313246253,0.058127262358840526,0.00509315430176751
19.0,0.03323684796886876,0.0822585260606323,0.056254910985278045,0.00484718487396948
20.0,0.029679983295682402,0.07955493666352845,0.05486077781514824,0.004600488151812438
21.0,0.02678311650291836,0.07738654318548023,0.05383256727925107,0.004395711995505713
22.0,0.024752588489942447,0.07490278610089861,0.05271682798159349,0.004222910840874391
23.0,0.02222894209042426,0.07304610620763624,0.05173754579781408,0.0040906823528220225
24.0,0.02202001126873896,0.07155654530673644,0.05031174312818921,0.004014734400624891
25.0,0.02125455864136781,0.07032969304186626,0.04887727099217725,0.00399949557542461
26.0,0.020651975712179766,0.06898451550753044,0.04729915054779053,0.004008449472468302
