"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,3917.842911349775
2.0,2540.9008517894013
3.0,1368.5584652311895
4.0,768.1460997774103
5.0,541.0934230946391
6.0,395.51666550034025
7.0,309.38555764508766
8.0,268.74915167199254
9.0,271.6894129771678
10.0,274.3439731089677
11.0,329.53881638779814
12.0,339.5333535911767
13.0,346.52190272358183
14.0,349.92787806749885
15.0,359.0469123722544
16.0,368.21816639430034
17.0,377.7595239194765
18.0,387.2854692916215
19.0,400.00551811740985
20.0,409.3212090824316
21.0,416.9136034278544
22.0,425.46128240739637
23.0,431.35724845711445
24.0,439.33953591841384
25.0,445.7642172350067
26.0,451.81345431563597
27.0,457.67227617046547
28.0,463.3055726662494
29.0,468.58976065427146
30.0,473.5817152583982
31.0,478.37465902806713
32.0,482.8026971467219
33.0,486.9374979012981
34.0,490.8702205733029
35.0,494.5040937794493
36.0,497.80817313505685
37.0,500.8500774652914
38.0,503.54372386010834
39.0,505.75951511499585
40.0,508.4443760791099
41.0,510.25711981757405
42.0,512.247306297418
43.0,513.5947679300397
44.0,515.0770610309593
45.0,516.0453808249284
46.0,517.0502549890466
47.0,517.8824518576467
48.0,518.4976982862499
49.0,518.8213578984531
50.0,519.0040735833793
51.0,519.2344941258641
52.0,519.2875847585132
53.0,519.1918409311594
54.0,518.9303563885679
55.0,518.3899850949576
56.0,517.9938637535801
57.0,517.3085568025012
58.0,516.8766931355193
59.0,516.0897484872636
60.0,515.5141320383966
61.0,514.8598514939924
62.0,514.1638005440228
63.0,513.4437591406207
64.0,512.7446651522033
65.0,512.2860177982367
66.0,511.54367065568687
67.0,511.1213533908835
68.0,510.721170343476
69.0,510.32098504171915
70.0,510.11850811096707
71.0,509.66588614503866
72.0,509.6053578825024
73.0,509.6051997389667
74.0,509.72829382887926
75.0,509.8464791051413
76.0,510.2953625568258
77.0,510.614813158385
78.0,511.18134402381696
79.0,511.70429510393103
80.0,512.2400311183853
81.0,512.8413047612751
82.0,513.520010902082
83.0,514.2625023349777
84.0,515.0660477530741
85.0,515.9376680433211
86.0,516.8282224953791
87.0,517.7508783890636
88.0,518.6882982445474
89.0,519.6587889121679
90.0,520.6089190594732
91.0,521.6014589894844
92.0,522.609137754727
93.0,523.6153400085494
94.0,524.6106169511493
95.0,525.5984336553684
96.0,526.5582843323493
97.0,527.5259451237149
98.0,528.4716759901161
99.0,529.3886104280639
100.0,530.3031119561625
101.0,531.2032960234209
102.0,532.0736970574278
103.0,532.9172018090413
104.0,533.7273946180404
105.0,534.5216331362544
106.0,535.300740918632
107.0,536.0598697961382
108.0,536.8040647959236
109.0,537.5141672342564
110.0,538.2056688275702
111.0,538.8745465859001
112.0,539.52137097615
113.0,540.1461218879983
114.0,540.7484202894162
115.0,541.3382928860995
116.0,541.9077989179206
117.0,542.4557103921024
118.0,542.9848695750152
119.0,543.4925060789292
120.0,543.9809402222758
121.0,544.453285842139
122.0,544.9140702285388
123.0,545.3530254877201
124.0,545.7739938294393
125.0,546.1721760532868
126.0,546.5627745594986
127.0,546.9302613578357
128.0,547.2846368460262
129.0,547.624852883283
130.0,547.9487847770542
131.0,548.2590252582536
132.0,548.5552480630387
133.0,548.8369915276427
134.0,549.109244555762
135.0,549.3669854194546
136.0,549.6106936758792
137.0,549.844675868518
138.0,550.069321844358
139.0,550.2918133528206
140.0,550.5002197893477
141.0,550.6994628079362
142.0,550.8916972793439
143.0,551.0805303686732
144.0,551.2629544803364
145.0,551.4389062980448
146.0,551.6124369791571
147.0,551.7845644841875
148.0,551.9550636841211
149.0,552.1230351516833
150.0,552.291504787897
151.0,552.459339274446
152.0,552.6284778804707
153.0,552.7999436143963
154.0,552.9730027898622
155.0,553.1481225432232
156.0,553.3260126631159
157.0,553.5074271157978
158.0,553.6927253237593
159.0,553.8836482920747
160.0,554.0772550796297
161.0,554.2748639831827
162.0,554.4792715932618
163.0,554.7159292442341
164.0,554.9191132822903
165.0,555.1317968748265
166.0,555.355782979516
167.0,555.5872159054964
168.0,555.824611139783
169.0,556.0684299230653
170.0,556.3188482978044
171.0,556.5910236271544
172.0,556.8232432563003
173.0,557.1107096903688
174.0,557.3564252894803
175.0,557.6561625538396
176.0,557.9110434918363
177.0,558.1977833267239
178.0,558.492554111267
179.0,558.7851836935982
180.0,559.0797920250419
181.0,559.3769733340522
182.0,559.676472955073
183.0,559.9779466407986
184.0,560.2811838049957
185.0,560.585835890203
186.0,560.8914375798098
187.0,561.1974050027391
188.0,561.5039602657546
189.0,561.8104764972354
190.0,562.1160511560521
191.0,562.4206046664764
192.0,562.7254503497838
193.0,563.0289447882988
194.0,563.3306550113252
195.0,563.6305075427904
196.0,563.9288843866963
197.0,564.2246506501102
198.0,564.5180179321424
199.0,564.8063529070214
200.0,565.0950985479933
201.0,565.3815609205153
202.0,565.6657375538593
203.0,565.9458350806103
204.0,566.2229784014169
205.0,566.4975886300967
206.0,566.7687217457478
207.0,567.0365469318027
208.0,567.3042591623861
209.0,567.5665637592066
210.0,567.8260101541081
211.0,568.0826375848537
212.0,568.3371623248097
213.0,568.5892997019062
214.0,568.8373058667314
215.0,569.085961853944
216.0,569.3319258222177
217.0,569.5747840288358
218.0,569.8147884128916
219.0,570.052153513702
220.0,570.2875271365598
221.0,570.520973713602
222.0,570.752415476367
223.0,570.981725685119
224.0,571.2082194585902
225.0,571.433893035578
226.0,571.6578697869963
227.0,571.8797669192973
228.0,572.1011609313451
229.0,572.3184056189215
230.0,572.5337266946913
231.0,572.7476257000361
232.0,572.9599921923603
233.0,573.170412446486
234.0,573.3789991020973
235.0,573.5859387718411
236.0,573.7911546946178
237.0,573.9945381831417
238.0,574.1961359868684
239.0,574.3961220513054
240.0,574.5938024899898
241.0,574.7899433445156
242.0,574.9842106877724
243.0,575.1911314614705
244.0,575.3620396928728
245.0,575.5649230274109
246.0,575.7359004414446
247.0,575.9370059182057
248.0,576.1050043884945
249.0,576.2889125868128
250.0,576.4727347492412
251.0,576.6532698288814
252.0,576.8310228146092
253.0,577.019770241984
254.0,577.1748051323216
255.0,577.3603251900037
256.0,577.5274319710325
257.0,577.693258887311
258.0,577.8592704834595
259.0,578.0246296449889
260.0,578.1887500420431
261.0,578.3514517212819
262.0,578.5126170692473
263.0,578.6722562575487
264.0,578.8303701088217
265.0,578.9869943169329
266.0,579.1420925720635
267.0,579.2957374284829
268.0,579.447928385599
269.0,579.5989882880557
270.0,579.7370349644627
271.0,579.9009165123866
272.0,580.0349890846419
273.0,580.1822304985277
274.0,580.3285440965002
275.0,580.4720069346824
276.0,580.6130978416938
277.0,580.7523366101861
278.0,580.8899983103072
279.0,581.0261946070563
280.0,581.1609615542621
281.0,581.2933229011967
282.0,581.4256062185981
283.0,581.5563590263954
284.0,581.685636118584
285.0,581.813359587032
286.0,581.9395689093607
287.0,582.0643514100772
288.0,582.1877223930012
289.0,582.3096732276376
290.0,582.4301907917604
291.0,582.5492803144747
292.0,582.666699859874
293.0,582.792488146092
294.0,582.8957760519659
295.0,583.0175341573286
296.0,583.1276155408478
297.0,583.2358923161528
298.0,583.344124088656
299.0,583.4517459098965
300.0,583.5584445941306
301.0,583.6637676445639
302.0,583.7677751435376
303.0,583.8704119334418
304.0,583.9718609870129
305.0,584.0719852481691
306.0,584.170849812905
307.0,584.2684581505348
308.0,584.364837617263
309.0,584.4600232312976
310.0,584.553969305519
311.0,584.6467565898905
312.0,584.7383890278529
313.0,584.8289212349088
314.0,584.9182909630073
315.0,585.006562986578
316.0,585.093731766717
317.0,585.1798294423368
318.0,585.2648899620875
319.0,585.3489213720519
320.0,585.4319353045585
321.0,585.5139469647464
322.0,585.5949689459867
323.0,585.6750231911644
324.0,585.7541240214755
325.0,585.8322873495446
326.0,585.9095272912292
327.0,585.9858564367819
328.0,586.0611979607478
329.0,586.1357709983413
330.0,586.2094732859946
331.0,586.2823068001654
332.0,586.3542723224135
333.0,586.4253881621781
334.0,586.4956918591377
335.0,586.5651592402263
336.0,586.6338229456505
337.0,586.7017002045645
338.0,586.7688161054255
339.0,586.8351597067029
340.0,586.9007414647833
341.0,586.9655840534241
342.0,587.0296761423673
343.0,587.0930168917082
344.0,587.1556396681929
345.0,587.2175250788883
346.0,587.2787008962573
347.0,587.3391645537209
348.0,587.3988135955325
349.0,587.4579297940376
350.0,587.5163809110031
351.0,587.5741268120104
352.0,587.6312057364323
353.0,587.6876197542107
354.0,587.7434064176261
355.0,587.7944286605737
356.0,587.8548650338133
357.0,587.9043902804626
358.0,587.9584710497363
359.0,588.0123493544985
360.0,588.0651640147942
361.0,588.1170457188541
