"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,6120.121146029357
2.0,3896.2290185970733
3.0,2086.2839745890205
4.0,1119.625306259392
5.0,775.6117995182406
6.0,557.7067362228687
7.0,430.74439905229514
8.0,370.8366498771933
9.0,354.08296951463024
10.0,436.60311571298394
11.0,437.9376951232095
12.0,461.18940784730694
13.0,475.84153535816455
14.0,486.9955921422761
15.0,496.70242947934645
16.0,506.9083591857195
17.0,520.6804269678638
18.0,533.1566742031555
19.0,545.3472064703974
20.0,559.8224111704365
21.0,570.9554973835193
22.0,580.9489810703665
23.0,590.5832473727419
24.0,599.7076972136011
25.0,608.4917876778154
26.0,616.80029696643
27.0,624.3644967303694
28.0,631.5995087049472
29.0,638.5039498846238
30.0,644.8267211283068
31.0,650.5756852562679
32.0,656.0171627116102
33.0,661.1006028019427
34.0,665.9176309319176
35.0,670.170957803318
36.0,673.912487291549
37.0,677.2638618519852
38.0,680.3254718540686
39.0,682.7698213718567
40.0,684.9302573036795
41.0,686.6902251172827
42.0,688.0923582720968
43.0,689.1645481981749
44.0,689.8529173259593
45.0,690.2458836172975
46.0,690.2261600231383
47.0,690.0059556776459
48.0,689.5200752089827
49.0,688.7628483159041
50.0,687.7686994025224
51.0,686.6936986004685
52.0,685.3686288825513
53.0,683.7632418508928
54.0,682.0844397168008
55.0,680.198626180665
56.0,678.4136053116771
57.0,676.4988471265192
58.0,674.9176311988466
59.0,672.3850012639742
60.0,670.6620297827435
61.0,668.58668513735
62.0,666.4487536919348
63.0,664.4051583754188
64.0,662.3796770355744
65.0,660.4947149082353
66.0,658.7710460353252
67.0,657.1051215408642
68.0,655.6754985974511
69.0,654.5766934580199
70.0,653.4503869837732
71.0,652.7448792650545
72.0,652.1743025428051
73.0,651.7319407784084
74.0,651.7147214125106
75.0,651.7410562060468
76.0,651.8065754631396
77.0,651.9669126537951
78.0,652.4008353600207
79.0,652.9111276102309
80.0,653.5198169314
81.0,654.2819560853466
82.0,655.2438376544113
83.0,656.3161424188485
84.0,657.6672811865851
85.0,658.9706521916582
86.0,660.2916527419029
87.0,661.8560442664942
88.0,663.4637758346007
89.0,665.000863123409
90.0,666.8752377056584
91.0,668.6406967970494
92.0,670.433132503017
93.0,672.201631223055
94.0,674.141227949896
95.0,675.9086337883386
96.0,677.6548601041678
97.0,679.3166665555557
98.0,680.886973273208
99.0,682.4845368247278
100.0,683.8648090304789
101.0,685.0355492510488
102.0,686.0881485046544
103.0,686.9308323810453
104.0,687.3781207233583
105.0,687.4614007333433
106.0,687.3629974072929
107.0,687.0029348222506
108.0,686.2993613077327
109.0,685.6260287035734
110.0,684.2174593960318
111.0,681.9776138764429
112.0,679.8402073868473
113.0,677.133236983619
114.0,674.1628227366546
115.0,670.5416484490077
116.0,666.4963972473018
117.0,661.3335142985512
118.0,657.0084754564762
119.0,651.8897966946006
120.0,644.9741260974567
121.0,639.4279379941578
122.0,632.7373690415469
123.0,626.0554184906405
124.0,618.8587391106263
125.0,609.58359982131
126.0,603.068288679711
127.0,595.7447930299512
128.0,587.7214213079487
129.0,579.0973801195405
130.0,571.1006724384757
131.0,563.0331201535435
132.0,554.7974902001098
133.0,546.6572797482072
134.0,538.2692290897015
135.0,529.6448209051306
136.0,521.4149616343935
137.0,512.1410940507366
138.0,503.4446323698189
139.0,494.7750733890405
140.0,485.648449775762
141.0,476.8842381645644
142.0,467.63523289571486
143.0,458.06260601042095
144.0,448.31126579396033
145.0,438.9691822827975
146.0,430.4926773559031
147.0,421.5933125805974
148.0,413.56353227005724
149.0,406.1360397403515
150.0,399.363371827926
151.0,393.3564952658448
152.0,388.3167883364259
153.0,383.926849384986
154.0,380.6672276865029
155.0,379.8841193227558
156.0,380.305622516526
157.0,382.2710090546425
158.0,385.79154041047536
159.0,391.10100903163215
160.0,397.32623875629724
161.0,404.6463772255554
162.0,412.8705746457639
163.0,422.55709235349354
164.0,432.283224385201
165.0,441.7597139566067
166.0,448.9275721159612
167.0,460.7410274373168
168.0,468.79804672823224
169.0,480.5592260268869
170.0,489.9399877483314
171.0,495.8081152620012
172.0,504.77212006616105
