"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,1829.6079672465041
2.0,1277.3590578182752
3.0,736.5463292611477
4.0,439.8688777774618
5.0,305.55466642032104
6.0,242.49790831780786
7.0,207.0426493948853
8.0,198.8069575735501
9.0,212.23538388797246
10.0,236.59566537510514
11.0,260.64142862865566
12.0,278.1691084483663
13.0,292.42224140447706
14.0,298.80005860670633
15.0,316.83699413439103
16.0,320.8971640122308
17.0,332.3062699120765
18.0,335.9504924552107
19.0,347.7713229335474
20.0,353.10316510825663
21.0,358.73886007776144
22.0,364.4314909227863
23.0,369.81464567280614
24.0,374.55949163846105
25.0,378.73965076531124
26.0,382.44480623048355
27.0,385.61682144231065
28.0,388.48169804873794
29.0,391.49175514913867
30.0,393.4219506775427
31.0,395.97243466066766
32.0,397.7589215675616
33.0,400.09867649758183
34.0,401.7215069895128
35.0,403.7770904006156
36.0,405.1648700322215
37.0,406.71513274301543
38.0,408.39700901399226
39.0,409.44859473213893
40.0,410.758472877221
41.0,411.6701728648304
42.0,412.66936534231377
43.0,413.60799071041424
44.0,414.3849036542552
45.0,415.0792874535562
46.0,415.627726152881
47.0,416.0810226618173
48.0,416.40913398668386
49.0,416.6326438869494
50.0,416.77000043365143
51.0,416.8283905355568
52.0,416.8038643742864
53.0,416.6669367042157
54.0,416.4756867802976
55.0,416.2291267667333
56.0,415.92636450591846
57.0,415.5535609984167
58.0,415.1401309904232
59.0,414.7346545155358
60.0,414.2867409955533
61.0,413.84323763749586
62.0,413.39509476255125
63.0,412.9565277641379
64.0,412.56083494392044
65.0,412.30578350700694
66.0,411.92376364118036
67.0,411.71247450381765
68.0,411.45420445110784
69.0,411.3875882969209
70.0,411.28284089568007
71.0,411.2842833431542
72.0,411.40888394081657
73.0,411.48648408510104
74.0,411.8586271943267
75.0,412.0108279556203
76.0,412.63222117972805
77.0,413.0966420495066
78.0,413.594094046983
79.0,414.14308666589795
80.0,414.771815170703
81.0,415.47960345493783
82.0,416.240651503127
83.0,417.0441132757787
84.0,417.89301027091415
85.0,418.9527278161114
86.0,419.6599884290423
87.0,420.7659013808802
88.0,421.5538152018601
89.0,422.7309621712666
90.0,423.7374594977681
91.0,424.75220022273663
92.0,425.7852188078427
93.0,426.82331544308386
94.0,427.8653056722481
95.0,428.9123184526188
96.0,429.95500383232104
97.0,430.98195517104654
98.0,432.0123267287649
99.0,433.03514782512093
100.0,434.0368937789693
101.0,435.0252979870074
102.0,435.9892612457259
103.0,436.9335387504836
104.0,437.8801935232404
105.0,438.788151520044
106.0,439.6762470958347
107.0,440.54768481493034
108.0,441.3992475717079
109.0,442.2278048360504
110.0,443.0342307356145
111.0,443.8156464106196
112.0,444.5739769137085
113.0,445.30975289232595
114.0,446.0247544444133
115.0,446.71417359321237
116.0,447.3814378494291
117.0,448.0262522015217
118.0,448.6519170632174
119.0,449.246019322709
120.0,449.8164220532426
121.0,450.3643101474939
122.0,450.8907989595702
123.0,451.3913103336028
124.0,451.87454113103325
125.0,452.33938492839405
126.0,452.7343229536674
127.0,453.1709293230206
128.0,453.59704959598974
129.0,453.9960977503822
130.0,454.3667968391716
131.0,454.7112572015406
132.0,455.03850823750895
133.0,455.34845393522545
134.0,455.6429554832815
135.0,455.92297209998736
136.0,456.1893215367838
137.0,456.44261058784497
138.0,456.6836683455727
139.0,456.9131899185902
140.0,457.1324860707448
141.0,457.3421410073811
142.0,457.54246118476044
143.0,457.734879300657
144.0,457.92057521893804
145.0,458.10037660609134
146.0,458.2752438528547
147.0,458.445578041569
148.0,458.612162663943
149.0,458.7756180354364
150.0,458.93662046215934
151.0,459.0956248122742
152.0,459.2531667471503
153.0,459.40982350558784
154.0,459.56611969139857
155.0,459.72282355842225
156.0,459.8796916480606
157.0,460.0372002896906
158.0,460.1958139585476
159.0,460.3763170879102
160.0,460.5313797641505
161.0,460.68668927760984
162.0,460.84808469618196
163.0,461.0143827160235
164.0,461.18390784895803
165.0,461.3561729177423
166.0,461.5300698793358
167.0,461.71644814801004
168.0,461.8789567160721
169.0,462.07181593330273
170.0,462.2406080227517
171.0,462.4376006285828
172.0,462.6106308805219
173.0,462.8121077916086
174.0,463.00000592185944
175.0,463.1887425760361
176.0,463.3805045399305
177.0,463.5745543938439
178.0,463.77025888773653
179.0,463.96727848749566
180.0,464.16534391107933
181.0,464.3642617805664
182.0,464.56396836666306
183.0,464.7643330814491
184.0,464.9651465034395
185.0,465.16593997033414
186.0,465.3673948065884
187.0,465.5688408521352
188.0,465.77013297103974
189.0,465.9711546521281
190.0,466.1719082891169
191.0,466.3713931749939
192.0,466.5707980422103
193.0,466.76951659724915
194.0,466.9537125967783
195.0,467.17215687388716
196.0,467.34929466503036
197.0,467.5627186871076
198.0,467.7368592623849
199.0,467.9466723392222
200.0,468.11740100484815
201.0,468.3237757925232
202.0,468.4911503368929
203.0,468.69383511744746
204.0,468.8578061517799
205.0,469.05618228177036
206.0,469.21627478670814
207.0,469.4100401603261
208.0,469.56624115791357
209.0,469.7552156311077
210.0,469.90713464264724
211.0,470.09101612358626
212.0,470.2389965525952
213.0,470.41780881874325
214.0,470.5615260474232
215.0,470.7227710841933
216.0,470.89371659343306
217.0,471.02918233055084
218.0,471.1943197558332
219.0,471.3275204002701
220.0,471.488550988859
221.0,471.61789540052183
222.0,471.7739691258477
223.0,471.8994300439093
224.0,472.0505926736885
225.0,472.1722140538557
226.0,472.318654813072
227.0,472.436534689914
228.0,472.57844360823117
229.0,472.69277026868775
230.0,472.8302439281115
231.0,472.9411262911913
232.0,473.07438531929733
233.0,473.18209105590455
234.0,473.3111688559219
235.0,473.4157879628881
236.0,473.5409928628089
237.0,473.64261234561104
238.0,473.7641004217801
239.0,473.8630995555192
240.0,473.98093280658634
241.0,474.0774717122618
242.0,474.19180387956783
243.0,474.2858572792197
244.0,474.39700908336664
245.0,474.4887728754948
246.0,474.5969058179612
247.0,474.68645298771384
248.0,474.79179414648377
249.0,474.87926935542885
250.0,474.9819473545159
251.0,475.067475839202
252.0,475.1676038923987
253.0,475.2568208621127
254.0,475.34592925637605
255.0,475.43459845127063
256.0,475.52270690666205
257.0,475.6098771335101
258.0,475.69611718432475
259.0,475.7814143026373
260.0,475.86585659372514
261.0,475.9494043587212
262.0,476.03206174541987
263.0,476.1138572783559
264.0,476.19480180561345
265.0,476.274898883418
266.0,476.35416100653146
267.0,476.4325984141513
268.0,476.51025351957026
269.0,476.58709423860023
270.0,476.66312556497013
271.0,476.73838964350733
272.0,476.8128709115704
273.0,476.88658045808023
274.0,476.9595135668859
275.0,477.0316915322475
276.0,477.10312265556286
277.0,477.1738011112823
278.0,477.2437154374191
279.0,477.31284899909645
280.0,477.381270894227
281.0,477.4489581241626
282.0,477.5155353745562
283.0,477.5819414119199
284.0,477.64753342699373
285.0,477.7123453478196
286.0,477.7764565833041
287.0,477.8397530245111
288.0,477.9023217198074
289.0,477.96419736949554
290.0,478.02532021975054
291.0,478.0856999841507
292.0,478.1453750904152
293.0,478.20438234099515
294.0,478.26268675304505
295.0,478.32030967434804
296.0,478.3772402919061
297.0,478.433579393782
298.0,478.4893151587366
299.0,478.544084848974
300.0,478.598222173212
301.0,478.6516941968183
302.0,478.7045560731816
303.0,478.7567364825795
304.0,478.8083088959226
305.0,478.859235513264
306.0,478.9094808991409
307.0,478.95912726526024
308.0,479.00807922988946
309.0,479.0563926178937
310.0,479.1040647967513
311.0,479.15111700784695
312.0,479.19751517121824
313.0,479.24332943186255
314.0,479.28853518598874
315.0,479.3300492477178
316.0,479.37914459986206
317.0,479.418370060066
318.0,479.4656695389773
319.0,479.503751164677
320.0,479.5496919128246
321.0,479.58675999352045
322.0,479.63146384695045
323.0,479.66754210334796
324.0,479.7110682293624
325.0,479.7461828330761
326.0,479.78856836785883
327.0,479.8227583858453
328.0,479.86403794987524
329.0,479.89734133291086
330.0,479.937543804164
331.0,479.9699898715546
332.0,480.00914727143294
333.0,480.0408029106727
334.0,480.0789253111978
335.0,480.109773467938
336.0,480.1469115605176
337.0,480.1769642057005
338.0,480.2131507487183
339.0,480.24244003023693
340.0,480.27769994927246
341.0,480.30623890024606
342.0,480.34058938304554
343.0,480.36838285820716
344.0,480.4018578034168
345.0,480.4289542493793
346.0,480.4616723071377
347.0,480.48792800525564
348.0,480.5198309235419
349.0,480.54547482889444
350.0,480.57657604951976
351.0,480.60155684054416
352.0,480.63187592389795
353.0,480.65622778269505
354.0,480.68579557328326
355.0,480.7095417155969
356.0,480.7384026943476
