"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,5025.409602425873
2.0,3234.1691098945457
3.0,1722.148573907705
4.0,956.5942979991308
5.0,668.4333246028983
6.0,484.83098762751786
7.0,376.2812869953555
8.0,323.943710896659
9.0,309.3129417189278
10.0,369.37829547154035
11.0,371.84660529131094
12.0,395.3689542873004
13.0,411.37217509330793
14.0,423.3525947435054
15.0,433.1131402185391
16.0,442.5820057113074
17.0,452.4306763833486
18.0,465.62627691283376
19.0,476.25551665640694
20.0,486.87142102127774
21.0,498.4806003540875
22.0,506.8850776100313
23.0,515.1969302940176
24.0,523.3559604660444
25.0,530.981974019465
26.0,538.3057798881775
27.0,545.2894983849197
28.0,551.8920306491066
29.0,557.8150478537907
30.0,563.4661682765751
31.0,568.8795773396039
32.0,573.9385375159612
33.0,578.7386209647682
34.0,583.0325172485184
35.0,587.0991406563129
36.0,590.7494859617717
37.0,594.0269390899485
38.0,596.9744905359395
39.0,599.5713966125002
40.0,601.810470012429
41.0,603.7741448531826
42.0,605.4402495937311
43.0,606.7317402345468
44.0,607.9582232358891
45.0,608.954044245973
46.0,609.6448285499148
47.0,610.0151287914148
48.0,610.2102851386448
49.0,610.1223778175508
50.0,609.8723176283892
51.0,609.3026570280351
52.0,608.8632940505275
53.0,608.0900101635722
54.0,607.3752562324993
55.0,606.2596877081712
56.0,605.2383007473907
57.0,604.4881290625233
58.0,603.0861001523072
59.0,602.1051112456964
60.0,600.9456336413008
61.0,599.6561793907529
62.0,598.3607726631993
63.0,597.1453655970663
64.0,596.2778616197146
65.0,594.9760586293814
66.0,594.1626355027843
67.0,592.9595034757576
68.0,592.3018249093794
69.0,591.620622685497
70.0,590.7021652934108
71.0,590.4416413461437
72.0,589.7199871706115
73.0,589.5526649229702
74.0,589.1286974687479
75.0,589.0655523153738
76.0,588.9782676831858
77.0,589.08885799385
78.0,589.2480430807784
79.0,589.4302785045445
80.0,589.6642882132635
81.0,589.9339564710473
82.0,590.2514709078422
83.0,590.648320410345
84.0,591.0524370533817
85.0,591.5138590762983
86.0,592.0008125583621
87.0,592.5468684865899
88.0,593.0617622093024
89.0,593.6272062722147
90.0,594.1832723354331
91.0,594.7089154341872
92.0,595.2478563579353
93.0,595.8907256740926
94.0,596.2497131553589
95.0,596.644165498376
96.0,597.2027962258794
97.0,597.5064457110423
98.0,597.8150791843359
99.0,598.1224995479942
100.0,598.40293052103
101.0,598.6185925443159
102.0,598.7816411312159
103.0,598.8857905143685
104.0,598.951710735843
105.0,598.9576579790725
106.0,598.92266128653
107.0,598.853861135041
108.0,598.7346222309346
109.0,598.5864380430311
110.0,598.3911500190671
111.0,598.1636114169011
112.0,597.9220867118723
113.0,597.6322918771206
114.0,597.3496333638667
115.0,597.0010033465323
116.0,596.6419178881778
117.0,596.2890556477857
118.0,595.9038564266033
119.0,595.5263100905219
120.0,595.1249470576671
121.0,594.699892235114
122.0,594.3610434760327
123.0,593.8445436011375
124.0,593.4856475445082
125.0,592.9237220291329
126.0,592.5403384076271
127.0,591.9924382984296
128.0,591.6222070858306
129.0,591.0901535880846
130.0,590.6145636506006
131.0,590.1779584798071
132.0,589.7521787871854
133.0,589.3272454796235
134.0,588.8912037857658
135.0,588.4587427380399
136.0,588.0340577506139
137.0,587.6256930452757
138.0,587.232877661255
139.0,586.8605629498596
140.0,586.4983521948229
141.0,586.1610365487563
142.0,585.8562111466154
143.0,585.5953928057861
144.0,585.361536424899
145.0,585.1520605635252
146.0,584.9586176775094
147.0,584.8000722334826
148.0,584.682021668314
149.0,584.5836515185614
150.0,584.5329851846994
151.0,584.5155198137318
152.0,584.5343223885477
153.0,584.593954299759
154.0,584.6897334346402
155.0,584.8183877275549
156.0,584.9907048901516
157.0,585.1931287515633
158.0,585.431448962353
159.0,585.7090084434037
160.0,586.02750806624
161.0,586.3799861007099
162.0,586.7791773828058
163.0,587.21111931419
164.0,587.6899912123571
165.0,588.2132821837184
166.0,588.7757316409462
167.0,589.3648337806469
168.0,590.090285891079
169.0,590.6139358626642
170.0,591.3958087960851
171.0,591.9819766288058
172.0,592.8337736356269
173.0,593.4644190968406
174.0,594.3897990244462
175.0,595.0520347185674
176.0,595.9927363055232
177.0,596.6712592737483
178.0,597.6165479210744
179.0,598.4378970558479
180.0,599.2494004383213
181.0,600.0719619387436
182.0,600.8928916071953
183.0,601.7167385352511
184.0,602.5370185192872
185.0,603.3493932134902
186.0,604.1593037961767
187.0,604.9341721348876
188.0,605.7040387866107
189.0,606.4700219535607
190.0,607.2248556082933
191.0,607.9732060985713
192.0,608.7010572683306
193.0,609.4228479661139
194.0,610.1277525335742
195.0,610.8222085120419
196.0,611.4818325337827
197.0,612.1506240112138
198.0,612.8109052427774
199.0,613.4626831285029
200.0,614.0910851842772
201.0,614.71356063307
202.0,615.2954008706442
203.0,615.8809987228138
204.0,616.4543416702106
205.0,617.0094878269683
206.0,617.5497293289575
207.0,618.0700458161588
208.0,618.5761632119926
209.0,619.0636819104772
210.0,619.5443263341156
211.0,620.0052533959247
212.0,620.4507986602428
213.0,620.8842199883338
214.0,621.307443007713
215.0,621.7218557971831
216.0,622.1281105724661
217.0,622.5289194776832
218.0,622.9257976423498
219.0,623.3173644546494
220.0,623.7045041253774
221.0,624.0902955737289
222.0,624.4750703653214
223.0,624.8591423672244
224.0,625.246350099239
225.0,625.6350425544983
226.0,626.0226139480036
227.0,626.4136188155142
228.0,626.8072338510007
229.0,627.2041659486538
230.0,627.6071410681806
231.0,628.0094690947564
232.0,628.4091032890194
233.0,628.8163169703988
234.0,629.2257688130853
235.0,629.6404562483101
236.0,630.0543162883687
237.0,630.4629255429621
238.0,630.8752155268239
239.0,631.2880049154405
240.0,631.6995694462869
241.0,632.1068130155764
242.0,632.5133809749829
243.0,632.9223145015994
244.0,633.3187280612594
245.0,633.7068551108191
246.0,634.0886733578453
247.0,634.4685657396641
248.0,634.8473160766814
249.0,635.2163713423545
250.0,635.5792564084894
251.0,635.9377473511239
252.0,636.292218848705
253.0,636.6430325851011
254.0,636.9914953709355
255.0,637.3342256695584
256.0,637.6805609980215
257.0,638.0252164353152
258.0,638.3646786253222
259.0,638.7038541452342
260.0,639.0420368804756
261.0,639.3779179624926
262.0,639.7135662807286
263.0,640.0492448000502
264.0,640.3830462963357
265.0,640.7155699363898
266.0,641.0429339928656
267.0,641.3659802853512
268.0,641.6842328233776
269.0,641.9990156430006
270.0,642.3106790049185
271.0,642.6186240189554
272.0,642.9229411853934
273.0,643.2233332717248
274.0,643.5198653844782
275.0,643.8132097013242
276.0,644.103080235225
277.0,644.3910645183381
278.0,644.6750281292739
279.0,644.9534185459291
280.0,645.2331761706298
281.0,645.510990099829
282.0,645.7885443760388
283.0,646.0614727223593
284.0,646.3318806881624
285.0,646.5993745976045
286.0,646.8672003881725
287.0,647.1278717895655
288.0,647.384381713434
289.0,647.6382994906926
290.0,647.8877971910072
291.0,648.1334212266087
292.0,648.3755426874318
293.0,648.6141581017337
294.0,648.8491517464802
295.0,649.0808643144372
296.0,649.3225690363561
297.0,649.5289827719179
298.0,649.7641856219241
299.0,649.9806077554342
300.0,650.1949904745488
301.0,650.4088852253019
302.0,650.6207921677858
303.0,650.8316132276653
304.0,651.0396546407401
305.0,651.2343384395461
306.0,651.442566811572
307.0,651.6491370776915
308.0,651.8507217397129
309.0,652.048061210032
310.0,652.2421268915931
311.0,652.4336802412449
312.0,652.6230039409772
313.0,652.8102228021457
314.0,652.9954618445497
315.0,653.1788056709812
316.0,653.3604220776143
317.0,653.540430930587
318.0,653.7190021988588
319.0,653.8962604048401
320.0,654.0723753925116
321.0,654.2473979885273
322.0,654.4214060026516
323.0,654.5944060169227
324.0,654.7663782378598
325.0,654.9373466359314
326.0,655.1072294378829
327.0,655.2760112690779
328.0,655.4435120603789
329.0,655.609614617926
330.0,655.774749347331
331.0,655.9387318444847
332.0,656.1012250625632
333.0,656.2622997208821
334.0,656.4220830231438
335.0,656.5806008664181
336.0,656.7378682741821
337.0,656.8933699652858
338.0,657.058082606023
