"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,568.1784835959619
2.0,413.8980765796548
3.0,268.29437928806243
4.0,181.62673844717918
5.0,137.61315900997877
6.0,118.46222590682348
7.0,104.26448313819019
8.0,94.79813383983088
9.0,94.1773221221734
10.0,99.18685637878313
11.0,105.70574638386863
12.0,111.79915524061471
13.0,116.8351534635122
14.0,121.07078226467014
15.0,123.02103534752386
16.0,127.03155429906329
17.0,128.91002644742514
18.0,132.90356136811945
19.0,136.35954363106273
20.0,139.40320643179572
21.0,142.1552235170073
22.0,144.73395483464222
23.0,147.53991732994203
24.0,151.50772110939738
25.0,153.6601012969233
26.0,157.0393333378633
27.0,159.66041808782575
28.0,162.02270772933196
29.0,164.77876564767277
30.0,166.53877556678643
31.0,169.13913623809603
32.0,171.2813103261196
33.0,173.39924350993562
34.0,175.50731197244593
35.0,177.54797393321877
36.0,179.51110186849667
37.0,181.39655182365038
38.0,183.19115818623695
39.0,184.89221441403703
40.0,186.49779949382022
41.0,187.80198228760395
42.0,189.56480855621024
43.0,190.73461281373952
44.0,192.07250893193412
45.0,193.3649752773959
46.0,194.55664606521344
47.0,195.65221309547542
48.0,196.65386208100435
49.0,197.55096260503794
50.0,198.3759222453932
51.0,199.12964599858486
52.0,199.80965923771276
53.0,200.40712473318038
54.0,200.9479420380274
55.0,201.4088089513434
56.0,201.78361408243953
57.0,202.0890857455917
58.0,202.3410877829746
59.0,202.5433462005489
60.0,202.67673056573497
61.0,202.85676112545295
62.0,202.9349381237581
63.0,203.02978930877788
64.0,203.0722694148437
65.0,203.1348778497618
66.0,203.19774498156156
67.0,203.25679000685315
68.0,203.2977002924845
69.0,203.4282037302948
70.0,203.46204756194646
71.0,203.52732780281573
72.0,203.74154012105478
73.0,203.80850136350278
74.0,204.041950671025
75.0,204.18043992737464
76.0,204.4144900858401
77.0,204.62552751216757
78.0,204.8443350333162
79.0,205.0866651068486
80.0,205.35408481562158
81.0,205.6440648559893
82.0,205.94953845794902
83.0,206.27482243797226
84.0,206.61616128366322
85.0,206.96342205321022
86.0,207.38688579689284
87.0,207.65597182030956
88.0,208.00650779551748
89.0,208.4518909649736
90.0,208.74844566304574
91.0,209.1725801551445
92.0,209.47967679392497
93.0,209.8336780311978
94.0,210.2009684352406
95.0,210.55992142259927
96.0,210.9056289859941
97.0,211.23966318609254
98.0,211.5619401925797
99.0,211.87640884885658
100.0,212.17903966683224
101.0,212.47563194021285
102.0,212.75982465795354
103.0,213.0347050333051
104.0,213.3018066530976
105.0,213.56155772827103
106.0,213.81371857404895
107.0,214.0600051054044
108.0,214.30004398491897
109.0,214.53421303889505
110.0,214.76293969810325
111.0,214.9865032462998
112.0,215.20532770002833
113.0,215.4196593287746
114.0,215.63039492783628
115.0,215.83758346790114
116.0,216.041352783277
117.0,216.24414423873924
118.0,216.44129129966151
119.0,216.6346781952106
120.0,216.82662154336066
121.0,217.0160145765678
122.0,217.20291211682726
123.0,217.38764225127179
124.0,217.56969730243105
125.0,217.74873046404886
126.0,217.92409258038117
127.0,218.09824917161137
128.0,218.26939129694614
129.0,218.43703303285798
130.0,218.60136962452862
131.0,218.7641773854861
132.0,218.92252269677877
133.0,219.0775258030242
134.0,219.22924616410566
135.0,219.37751245674104
136.0,219.52231444602947
137.0,219.6635897712376
138.0,219.8010819427298
139.0,219.93499686537086
140.0,220.06520679223357
141.0,220.1916567405095
142.0,220.31443540367005
143.0,220.4335405079061
144.0,220.5489208938218
145.0,220.66060607205418
146.0,220.7686973234957
147.0,220.87334582956265
148.0,220.9746877336329
149.0,221.07270261186213
150.0,221.16751357872658
151.0,221.25935986612234
152.0,221.34837692386287
153.0,221.4346947146395
154.0,221.51848301858894
155.0,221.59991172729457
156.0,221.6792113156845
157.0,221.75652184388568
158.0,221.83205684492427
159.0,221.90586392766716
160.0,221.97822265257182
161.0,222.04927233045422
162.0,222.11914981767
163.0,222.18798661868993
164.0,222.2559465741541
165.0,222.32315607574984
166.0,222.38971347935393
167.0,222.45580253747892
168.0,222.52141704697124
169.0,222.586674917399
170.0,222.65170862988631
171.0,222.7166106869838
172.0,222.7812440413637
173.0,222.8456624428712
174.0,222.91972119158928
175.0,222.97245045309626
176.0,223.0427898146867
177.0,223.10585919012098
178.0,223.1676549798337
179.0,223.23041185383147
180.0,223.29419327130924
181.0,223.35779382307203
182.0,223.42114834140514
183.0,223.48428945699337
184.0,223.54718014946005
185.0,223.61001028752014
186.0,223.67232723357137
187.0,223.7339574995025
188.0,223.79536173264833
189.0,223.8566948351832
190.0,223.91779521633046
191.0,223.97847234927477
192.0,224.03863944492917
193.0,224.09824421617196
194.0,224.15713486957645
195.0,224.21577944387155
196.0,224.2736302491508
197.0,224.3307871131867
198.0,224.3872997177019
199.0,224.4431688494767
200.0,224.4983761478984
201.0,224.55290082493028
202.0,224.60673723378727
203.0,224.65987980386944
204.0,224.71230011634677
205.0,224.76398835158108
206.0,224.81497070811128
207.0,224.86523512970038
208.0,224.91477287181033
209.0,224.96360413025369
210.0,225.01172377118453
211.0,225.05915512742308
212.0,225.10598534140635
213.0,225.15216685122647
214.0,225.19754240065944
215.0,225.24216790432214
216.0,225.28608579402385
217.0,225.32935191466046
218.0,225.37199919251447
219.0,225.4140158144214
220.0,225.45541038555035
221.0,225.4961957473594
222.0,225.5363546772236
223.0,225.57588182106906
224.0,225.61479452525234
225.0,225.65310342029224
226.0,225.69082289571003
227.0,225.7279625205783
228.0,225.7645326060026
229.0,225.80050664105346
230.0,225.8359132087281
231.0,225.87076826466367
232.0,225.90509268987213
233.0,225.93888289302492
234.0,225.9721343834423
235.0,226.0048527728359
236.0,226.03704686484494
237.0,226.06872487908444
238.0,226.09989752176597
239.0,226.13057590277117
240.0,226.16075502954268
241.0,226.19043865380266
242.0,226.219637284291
243.0,226.2483604994711
244.0,226.2766164030223
245.0,226.30694811725107
246.0,226.33035871486777
247.0,226.3577087162912
248.0,226.38732697146676
249.0,226.40976927877443
250.0,226.4358758057263
251.0,226.46406011461562
252.0,226.48542192867603
253.0,226.5125621944394
254.0,226.5336640413475
255.0,226.56010202237087
256.0,226.58052994367858
257.0,226.6061491692623
258.0,226.62594864044917
259.0,226.65076555795147
260.0,226.6699603973779
261.0,226.69401027154416
262.0,226.7126291634939
263.0,226.7359482247745
264.0,226.75401553346234
265.0,226.7766346546798
266.0,226.7941780690443
267.0,226.816130370352
268.0,226.8331641368548
269.0,226.8544831910004
270.0,226.8710371492437
271.0,226.89174634811855
272.0,226.9078336716685
273.0,226.92797228471343
274.0,226.94361856721142
275.0,226.96319638298334
276.0,226.97841365747723
277.0,226.99746350799012
278.0,227.01224737867622
