"Iteration","Lift in Y Monitor: Lift in Y Monitor (N)"
1.0,3170.946291412116
2.0,2082.4388429278324
3.0,1122.6881988823093
4.0,633.7039333937978
5.0,452.97775764230477
6.0,336.6950994376743
7.0,267.3143424777848
8.0,234.4093600667434
9.0,234.7460338046198
10.0,252.5666744864218
11.0,258.5904987274736
12.0,294.4162299542561
13.0,301.23962110809055
14.0,306.20220262205333
15.0,311.26958310421304
16.0,317.2275063884583
17.0,323.97384975520083
18.0,331.786711939808
19.0,342.89220238096607
20.0,351.5614671917425
21.0,358.925213788415
22.0,365.70109989350897
23.0,372.0815795071909
24.0,378.2047787698671
25.0,385.21902828693334
26.0,389.5255554074241
27.0,395.4432263951673
28.0,400.2224222623096
29.0,404.70329152191
30.0,409.24458544824984
31.0,413.42501269920155
32.0,417.42197865670477
33.0,421.2473186973505
34.0,424.7607808506516
35.0,428.05394426290894
36.0,431.1116132451553
37.0,433.91420356751274
38.0,436.53256755511046
39.0,438.8882456328287
40.0,441.06360990531937
41.0,443.0511829941577
42.0,444.850364127852
43.0,446.41947967124105
44.0,447.76705867345095
45.0,448.8668288979428
46.0,450.18257364265384
47.0,451.01995622082933
48.0,451.9377529734912
49.0,452.51147574776655
50.0,453.0499944477111
51.0,453.34555287210657
52.0,453.5370714369283
53.0,453.632733018669
54.0,453.69336231801924
55.0,453.59973577117034
56.0,453.4282563989768
57.0,453.0860482042843
58.0,452.7517439092953
59.0,452.39685277484926
60.0,451.9939592556694
61.0,451.4709196634537
62.0,450.96846019805014
63.0,450.51836644432655
64.0,450.23874224842336
65.0,449.7589178338985
66.0,449.45541119290533
67.0,449.151139450822
68.0,448.8547168253804
69.0,448.7051544615733
70.0,448.4740424412237
71.0,448.39208643341544
72.0,448.36108749699923
73.0,448.43692685727956
74.0,448.5407087240843
75.0,449.00777360075347
76.0,449.3364119911045
77.0,449.91724564293065
78.0,450.418776443442
79.0,450.95565846881135
80.0,451.5451762004661
81.0,452.2016040121389
82.0,452.93810581762045
83.0,453.7239528255446
84.0,454.55115976411474
85.0,455.4263063705843
86.0,456.32964008441564
87.0,457.2615743734382
88.0,458.2178578349084
89.0,459.377207602197
90.0,460.1241669668343
91.0,461.24678667963
92.0,462.22044217911076
93.0,463.1889665989716
94.0,464.1745313398092
95.0,465.1508585071851
96.0,466.1296793630917
97.0,467.1057217421733
98.0,468.0674207869798
99.0,469.01073492008294
100.0,469.93928647098033
101.0,470.840931094256
102.0,471.7356335141805
103.0,472.6083532481825
104.0,473.45604740658865
105.0,474.2866261991175
106.0,475.0874249791
107.0,475.8671234037625
108.0,476.6274139759536
109.0,477.371777077933
110.0,478.09731263699854
111.0,478.8140928512671
112.0,479.498882357923
113.0,480.1663716956941
114.0,480.81608032652576
115.0,481.455526193398
116.0,482.07783545531237
117.0,482.67880089430497
118.0,483.24741726623586
119.0,483.81752771780407
120.0,484.3688215077854
121.0,484.9027627987952
122.0,485.4191290168276
123.0,485.9212351930744
124.0,486.3409960839901
125.0,486.8879543004729
126.0,487.2877819899448
127.0,487.79268367305434
128.0,488.15749605201944
129.0,488.6195756653912
130.0,489.00645490586095
131.0,489.319557112532
132.0,489.7298495256822
133.0,490.0768345307064
134.0,490.36132717995076
135.0,490.727357044602
136.0,490.999859356177
137.0,491.2971463253946
138.0,491.5943206250479
139.0,491.87755834446966
140.0,492.14458125454007
141.0,492.4006522855462
142.0,492.6430784823681
143.0,492.87534504696004
144.0,493.0992988197521
145.0,493.3151195821211
146.0,493.52502495723235
147.0,493.7275592048414
148.0,493.92545485212247
149.0,494.1185736925137
150.0,494.30698018298017
151.0,494.49023270271005
152.0,494.66916065674314
153.0,494.844698225452
154.0,495.01766089391947
155.0,495.18883512866563
156.0,495.3588332562788
157.0,495.52741437810045
158.0,495.6941969890061
159.0,495.86149989025193
160.0,496.02947956159096
161.0,496.1982560942186
162.0,496.3679054580623
163.0,496.53878451904455
164.0,496.7112053652218
165.0,496.90871330353826
166.0,497.0767947964101
167.0,497.24585407440753
168.0,497.4237859626271
169.0,497.60711817704555
170.0,497.8066149077298
171.0,497.9763199891862
172.0,498.183546028302
173.0,498.36090600721906
174.0,498.57572242794845
175.0,498.75826674497483
176.0,498.96337583992363
177.0,499.1721023462678
178.0,499.3815976473256
179.0,499.59214842192966
180.0,499.80415243001585
181.0,500.01776228862803
182.0,500.23300190990597
183.0,500.44965350920813
184.0,500.66852190009143
185.0,500.8872157657811
186.0,501.1065429373381
187.0,501.326598246282
188.0,501.54700915371893
189.0,501.76649835661823
190.0,501.9871232643614
191.0,502.20774617977315
192.0,502.4275269088127
193.0,502.64644027848937
194.0,502.8818038715207
195.0,503.09027076054844
